"filename";"fold";"specific_epithet"
"INPA0091117_e1";3;"Peperomia+macrostachya"
"INPA0091120_e1";15;"Piper+aleyreanum"
"INPA0091405_e1";3;"Peperomia+macrostachya"
"INPA0091470";18;"Piper+arboreum"
"INPA0091482_e1";3;"Peperomia+macrostachya"
"INPA0091736_e1";56;"Piper+peltatum"
"INPA0094251_e1";21;"Piper+bartlingianum"
"INPA0094319_e1";21;"Piper+bartlingianum"
"INPA0094356_e1";43;"Piper+hostmannianum"
"INPA0094364_e1";21;"Piper+bartlingianum"
"INPA0094399_e1";3;"Peperomia+macrostachya"
"INPA0094469";65;"Piper+subglabrifolium"
"INPA0094940_e1";3;"Peperomia+macrostachya"
"INPA0095136_e1";47;"Piper+manausense"
"INPA0095744";43;"Piper+hostmannianum"
"INPA0096079_e1";47;"Piper+manausense"
"INPA0096083_e1";43;"Piper+hostmannianum"
"INPA0096278_e1";18;"Piper+arboreum"
"INPA0096305_e1";47;"Piper+manausense"
"INPA0096318_e1";12;"Peperomia+spruceana"
"INPA0096504_e1";12;"Peperomia+spruceana"
"INPA0096507_e1";3;"Peperomia+macrostachya"
"INPA0096727_e1";47;"Piper+manausense"
"INPA0097340";43;"Piper+hostmannianum"
"INPA0097480_e1";26;"Piper+cernuum"
"INPA0097486_e1";15;"Piper+aleyreanum"
"INPA0097798";56;"Piper+peltatum"
"INPA0097984_e1";17;"Piper+anonifolium"
"INPA0098044_e1";18;"Piper+arboreum"
"INPA0098050_e1";3;"Peperomia+macrostachya"
"INPA0098324";53;"Piper+obliquum"
"INPA0098747";67;"Piper+tuberculatum"
"INPA0099086";42;"Piper+hispidum"
"INPA0099219";56;"Piper+peltatum"
"INPA0099467_e1";56;"Piper+peltatum"
"INPA0101388";18;"Piper+arboreum"
"INPA0101716_e1";3;"Peperomia+macrostachya"
"INPA0101752";10;"Peperomia+rotundifolia"
"INPA0103981_e1";47;"Piper+manausense"
"INPA0104100_e1";40;"Piper+glandulosissimum"
"INPA0104113";56;"Piper+peltatum"
"INPA0104174";40;"Piper+glandulosissimum"
"INPA0104190";53;"Piper+obliquum"
"INPA0104208_e1";7;"Peperomia+pellucida"
"INPA0104402_e1";43;"Piper+hostmannianum"
"INPA0104474";17;"Piper+anonifolium"
"INPA0104551";56;"Piper+peltatum"
"INPA0104591";53;"Piper+obliquum"
"INPA0104677";15;"Piper+aleyreanum"
"INPA0104682";21;"Piper+bartlingianum"
"INPA0104704";41;"Piper+guianense"
"INPA0104753";21;"Piper+bartlingianum"
"INPA0104768";27;"Piper+consanguineum"
"INPA0105114_e1";65;"Piper+subglabrifolium"
"INPA0105669_e1";63;"Piper+reticulatum"
"INPA0105670_e1";55;"Piper+pellitum"
"INPA0106147";13;"Piper+aduncum"
"INPA0106154_e1";24;"Piper+callosum"
"INPA0106172";24;"Piper+callosum"
"INPA0106365";67;"Piper+tuberculatum"
"INPA0106383";24;"Piper+callosum"
"INPA0106468";3;"Peperomia+macrostachya"
"INPA0106469_e1";8;"Peperomia+quadrangularis"
"INPA0106491_e1";13;"Piper+aduncum"
"INPA0106521";27;"Piper+consanguineum"
"INPA0106532_e1";3;"Peperomia+macrostachya"
"INPA0106639_e1";41;"Piper+guianense"
"INPA0107025";18;"Piper+arboreum"
"INPA0107174";42;"Piper+hispidum"
"INPA0107186";3;"Peperomia+macrostachya"
"INPA0107307";3;"Peperomia+macrostachya"
"INPA0107315";51;"Piper+nigrispicum"
"INPA0107326_e1";53;"Piper+obliquum"
"INPA0107369_e1";41;"Piper+guianense"
"INPA0107411_e1";33;"Piper+divaricatum"
"INPA0107423";15;"Piper+aleyreanum"
"INPA0107471_e1";53;"Piper+obliquum"
"INPA0107549_e1";61;"Piper+purusanum"
"INPA0107558";43;"Piper+hostmannianum"
"INPA0107625";33;"Piper+divaricatum"
"INPA0107670";3;"Peperomia+macrostachya"
"INPA0108783_e1";3;"Peperomia+macrostachya"
"INPA0108800_e1";10;"Peperomia+rotundifolia"
"INPA0109082";28;"Piper+coruscans"
"INPA0109288_e1";57;"Piper+piresii"
"INPA0109297_e1";33;"Piper+divaricatum"
"INPA0109356_e1";36;"Piper+enckea"
"INPA0109377_e1";55;"Piper+pellitum"
"INPA0109441_e1";17;"Piper+anonifolium"
"INPA0109467_e1";17;"Piper+anonifolium"
"INPA0109468_e1";63;"Piper+reticulatum"
"INPA0109469_e1";42;"Piper+hispidum"
"INPA0109634_e1";34;"Piper+dumosum"
"INPA0109684_e1";46;"Piper+laevigatum"
"INPA0109827_e1";34;"Piper+dumosum"
"INPA0110046";42;"Piper+hispidum"
"INPA0110106";34;"Piper+dumosum"
"INPA0110156_e1";4;"Peperomia+magnifoliiflora"
"INPA0110273";26;"Piper+cernuum"
"INPA0111049";35;"Piper+durilignum"
"INPA0111053";37;"Piper+erectipilum"
"INPA0111093";35;"Piper+durilignum"
"INPA0111243";13;"Piper+aduncum"
"INPA0111386";56;"Piper+peltatum"
"INPA0111832_e1";55;"Piper+pellitum"
"INPA0111836";35;"Piper+durilignum"
"INPA0111839";42;"Piper+hispidum"
"INPA0112176";14;"Piper+alatabaccum"
"INPA0112351_e1";32;"Piper+dilatatum"
"INPA0112472";18;"Piper+arboreum"
"INPA0112748";35;"Piper+durilignum"
"INPA0112758";15;"Piper+aleyreanum"
"INPA0113341";18;"Piper+arboreum"
"INPA0113604_e1";11;"Peperomia+serpens"
"INPA0113661_e1";3;"Peperomia+macrostachya"
"INPA0113823_e1";43;"Piper+hostmannianum"
"INPA0113882_e1";21;"Piper+bartlingianum"
"INPA0113885_e1";21;"Piper+bartlingianum"
"INPA0114069_e1";4;"Peperomia+magnifoliiflora"
"INPA0114157";24;"Piper+callosum"
"INPA0114966";3;"Peperomia+macrostachya"
"INPA0115238_1";3;"Peperomia+macrostachya"
"INPA0115304";4;"Peperomia+magnifoliiflora"
"INPA0115331";21;"Piper+bartlingianum"
"INPA0115338";54;"Piper+ottonoides"
"INPA0115505";56;"Piper+peltatum"
"INPA0115681";42;"Piper+hispidum"
"INPA0116204";63;"Piper+reticulatum"
"INPA0116812_e1";3;"Peperomia+macrostachya"
"INPA0116964";8;"Peperomia+quadrangularis"
"INPA0117027";33;"Piper+divaricatum"
"INPA0117085";32;"Piper+dilatatum"
"INPA0117179";25;"Piper+carniconnectivum"
"INPA0117244";18;"Piper+arboreum"
"INPA0117276";22;"Piper+belterraense"
"INPA0117405_e1";30;"Piper+cyrtopodon"
"INPA0117604_e1";51;"Piper+nigrispicum"
"INPA0117623";43;"Piper+hostmannianum"
"INPA0117632";43;"Piper+hostmannianum"
"INPA0117779";21;"Piper+bartlingianum"
"INPA0117788_e1";43;"Piper+hostmannianum"
"INPA0117888";18;"Piper+arboreum"
"INPA0118224";54;"Piper+ottonoides"
"INPA0118225";17;"Piper+anonifolium"
"INPA0118257_e1";4;"Peperomia+magnifoliiflora"
"INPA0118393";47;"Piper+manausense"
"INPA0118395";31;"Piper+demeraranum"
"INPA0118398";15;"Piper+aleyreanum"
"INPA0119300";13;"Piper+aduncum"
"INPA0119597";13;"Piper+aduncum"
"INPA0119710";27;"Piper+consanguineum"
"INPA0119935";18;"Piper+arboreum"
"INPA0119970";24;"Piper+callosum"
"INPA0120261";67;"Piper+tuberculatum"
"INPA0120942";26;"Piper+cernuum"
"INPA0120987";18;"Piper+arboreum"
"INPA0121150";56;"Piper+peltatum"
"INPA0121187";26;"Piper+cernuum"
"INPA0121195_e1";2;"Peperomia+glabella"
"INPA0121294_e1";2;"Peperomia+glabella"
"INPA0121390";42;"Piper+hispidum"
"INPA0122176";53;"Piper+obliquum"
"INPA0122277_e1";42;"Piper+hispidum"
"INPA0122295";4;"Peperomia+magnifoliiflora"
"INPA0122908";18;"Piper+arboreum"
"INPA0123006_e1";18;"Piper+arboreum"
"INPA0123659";15;"Piper+aleyreanum"
"INPA0124744_e1";3;"Peperomia+macrostachya"
"INPA0125660";48;"Piper+marginatum"
"INPA0125797";17;"Piper+anonifolium"
"INPA0125850";15;"Piper+aleyreanum"
"INPA0125928";23;"Piper+brasiliense"
"INPA0125943";53;"Piper+obliquum"
"INPA0125972_e1";1;"Peperomia+elongata"
"INPA0126018_e1";11;"Peperomia+serpens"
"INPA0126028_e1";3;"Peperomia+macrostachya"
"INPA0126165";43;"Piper+hostmannianum"
"INPA0126176";65;"Piper+subglabrifolium"
"INPA0126231";42;"Piper+hispidum"
"INPA0126254";21;"Piper+bartlingianum"
"INPA0126299";56;"Piper+peltatum"
"INPA0126368";21;"Piper+bartlingianum"
"INPA0126369";14;"Piper+alatabaccum"
"INPA0126997";37;"Piper+erectipilum"
"INPA0127315_e1";21;"Piper+bartlingianum"
"INPA0127331";51;"Piper+nigrispicum"
"INPA0127703_e1";3;"Peperomia+macrostachya"
"INPA0127769";17;"Piper+anonifolium"
"INPA0128031_e1";31;"Piper+demeraranum"
"INPA0128042";35;"Piper+durilignum"
"INPA0128177";43;"Piper+hostmannianum"
"INPA0128318_e1";48;"Piper+marginatum"
"INPA0128467_e1";42;"Piper+hispidum"
"INPA0128468_e1";48;"Piper+marginatum"
"INPA0130937";17;"Piper+anonifolium"
"INPA0131673";51;"Piper+nigrispicum"
"INPA0131767_e1";3;"Peperomia+macrostachya"
"INPA0131768";33;"Piper+divaricatum"
"INPA0132396";8;"Peperomia+quadrangularis"
"INPA0132397";2;"Peperomia+glabella"
"INPA0132491";39;"Piper+glabrescens"
"INPA0133902";42;"Piper+hispidum"
"INPA0134012";8;"Peperomia+quadrangularis"
"INPA0134148";42;"Piper+hispidum"
"INPA0134149";18;"Piper+arboreum"
"INPA0134250";42;"Piper+hispidum"
"INPA0134387";48;"Piper+marginatum"
"INPA0134399";3;"Peperomia+macrostachya"
"INPA0134400_e1";4;"Peperomia+magnifoliiflora"
"INPA0134451_e1";21;"Piper+bartlingianum"
"INPA0136833";21;"Piper+bartlingianum"
"INPA0137206";48;"Piper+marginatum"
"INPA0137216";40;"Piper+glandulosissimum"
"INPA0137263";40;"Piper+glandulosissimum"
"INPA0137296";40;"Piper+glandulosissimum"
"INPA0137340";40;"Piper+glandulosissimum"
"INPA0137396_e1";34;"Piper+dumosum"
"INPA0138828";61;"Piper+purusanum"
"INPA0138850";61;"Piper+purusanum"
"INPA0145576";35;"Piper+durilignum"
"INPA0145860_e1";59;"Piper+plurinervosum"
"INPA0145904_e1";54;"Piper+ottonoides"
"INPA0146648_e1";31;"Piper+demeraranum"
"INPA0146926";35;"Piper+durilignum"
"INPA0146944";67;"Piper+tuberculatum"
"INPA0146977";18;"Piper+arboreum"
"INPA0147188";39;"Piper+glabrescens"
"INPA0147303";39;"Piper+glabrescens"
"INPA0147440";39;"Piper+glabrescens"
"INPA0149136";64;"Piper+schwackei"
"INPA0149276_e1";31;"Piper+demeraranum"
"INPA0149278_e1";27;"Piper+consanguineum"
"INPA0151399_e1";43;"Piper+hostmannianum"
"INPA0152322";43;"Piper+hostmannianum"
"INPA0152324";42;"Piper+hispidum"
"INPA0152478";67;"Piper+tuberculatum"
"INPA0153275_e1";24;"Piper+callosum"
"INPA0153296";53;"Piper+obliquum"
"INPA0154397";48;"Piper+marginatum"
"INPA0154411";21;"Piper+bartlingianum"
"INPA0154729";62;"Piper+renitens"
"INPA0155259_e1";3;"Peperomia+macrostachya"
"INPA0155265_e1";11;"Peperomia+serpens"
"INPA0155627";50;"Piper+mollipilosum"
"INPA0157122";27;"Piper+consanguineum"
"INPA0157124";45;"Piper+krukoffii"
"INPA0160510";13;"Piper+aduncum"
"INPA0160570_e1";48;"Piper+marginatum"
"INPA0160713";43;"Piper+hostmannianum"
"INPA0160714_e1";48;"Piper+marginatum"
"INPA0161529";56;"Piper+peltatum"
"INPA0161621";56;"Piper+peltatum"
"INPA0161666";24;"Piper+callosum"
"INPA0161780";42;"Piper+hispidum"
"INPA0161786_e1";18;"Piper+arboreum"
"INPA0162139_e1";37;"Piper+erectipilum"
"INPA0162488";3;"Peperomia+macrostachya"
"INPA0162938";56;"Piper+peltatum"
"INPA0163098";43;"Piper+hostmannianum"
"INPA0163158";11;"Peperomia+serpens"
"INPA0163172";57;"Piper+piresii"
"INPA0163213";33;"Piper+divaricatum"
"INPA0163251_e1";3;"Peperomia+macrostachya"
"INPA0163916_e1";64;"Piper+schwackei"
"INPA0163945";33;"Piper+divaricatum"
"INPA0164005";33;"Piper+divaricatum"
"INPA0165462";31;"Piper+demeraranum"
"INPA0167167_e1";10;"Peperomia+rotundifolia"
"INPA0167226";45;"Piper+krukoffii"
"INPA0167240_e1";1;"Peperomia+elongata"
"INPA0167488";3;"Peperomia+macrostachya"
"INPA0167826";62;"Piper+renitens"
"INPA0167832";62;"Piper+renitens"
"INPA0168433_e1";1;"Peperomia+elongata"
"INPA0168568";13;"Piper+aduncum"
"INPA0168585";61;"Piper+purusanum"
"INPA0169562_e1";2;"Peperomia+glabella"
"INPA0169653_e1";42;"Piper+hispidum"
"INPA0169686";27;"Piper+consanguineum"
"INPA0169729_e1";25;"Piper+carniconnectivum"
"INPA0169899";3;"Peperomia+macrostachya"
"INPA0169939";26;"Piper+cernuum"
"INPA0170007_e1";11;"Peperomia+serpens"
"INPA0170015_e1";12;"Peperomia+spruceana"
"INPA0170072_e1";47;"Piper+manausense"
"INPA0171179";62;"Piper+renitens"
"INPA0171208";64;"Piper+schwackei"
"INPA0171293";31;"Piper+demeraranum"
"INPA0173094";42;"Piper+hispidum"
"INPA0173143";62;"Piper+renitens"
"INPA0173230";31;"Piper+demeraranum"
"INPA0173320_e1";3;"Peperomia+macrostachya"
"INPA0173361";43;"Piper+hostmannianum"
"INPA0173826";34;"Piper+dumosum"
"INPA0173847";34;"Piper+dumosum"
"INPA0173888";24;"Piper+callosum"
"INPA0173901";17;"Piper+anonifolium"
"INPA0173908";42;"Piper+hispidum"
"INPA0173950";29;"Piper+crassinervium"
"INPA0173973";29;"Piper+crassinervium"
"INPA0174718";37;"Piper+erectipilum"
"INPA0175071";56;"Piper+peltatum"
"INPA0175152";35;"Piper+durilignum"
"INPA0175472_e1";4;"Peperomia+magnifoliiflora"
"INPA0175587_e1";4;"Peperomia+magnifoliiflora"
"INPA0175668";21;"Piper+bartlingianum"
"INPA0175732";56;"Piper+peltatum"
"INPA0179836";31;"Piper+demeraranum"
"INPA0179838";37;"Piper+erectipilum"
"INPA0179839";37;"Piper+erectipilum"
"INPA0179841";37;"Piper+erectipilum"
"INPA0179842";20;"Piper+baccans"
"INPA0179845";20;"Piper+baccans"
"INPA0179849";31;"Piper+demeraranum"
"INPA0179850";35;"Piper+durilignum"
"INPA0179852";14;"Piper+alatabaccum"
"INPA0179853";14;"Piper+alatabaccum"
"INPA0179854";20;"Piper+baccans"
"INPA0179857";43;"Piper+hostmannianum"
"INPA0179858";43;"Piper+hostmannianum"
"INPA0179859";20;"Piper+baccans"
"INPA0179860";20;"Piper+baccans"
"INPA0179863";20;"Piper+baccans"
"INPA0179865_e1";3;"Peperomia+macrostachya"
"INPA0179867";20;"Piper+baccans"
"INPA0179868";13;"Piper+aduncum"
"INPA0179870";20;"Piper+baccans"
"INPA0179871";3;"Peperomia+macrostachya"
"INPA0179873";16;"Piper+amapense"
"INPA0179874";37;"Piper+erectipilum"
"INPA0179875";35;"Piper+durilignum"
"INPA0179876";37;"Piper+erectipilum"
"INPA0179877";3;"Peperomia+macrostachya"
"INPA0179878";3;"Peperomia+macrostachya"
"INPA0179879";37;"Piper+erectipilum"
"INPA0179880";20;"Piper+baccans"
"INPA0179881";49;"Piper+mastersianum"
"INPA0179883";37;"Piper+erectipilum"
"INPA0179886";41;"Piper+guianense"
"INPA0179887";30;"Piper+cyrtopodon"
"INPA0179888_1e1";1;"Peperomia+elongata"
"INPA0179889";43;"Piper+hostmannianum"
"INPA0180424";35;"Piper+durilignum"
"INPA0180734";24;"Piper+callosum"
"INPA0180854";30;"Piper+cyrtopodon"
"INPA0180867";21;"Piper+bartlingianum"
"INPA0181049";42;"Piper+hispidum"
"INPA0182136_e1";24;"Piper+callosum"
"INPA0182272_e1";3;"Peperomia+macrostachya"
"INPA0182321_e1";4;"Peperomia+magnifoliiflora"
"INPA0184413_1";37;"Piper+erectipilum"
"INPA0184473_1";27;"Piper+consanguineum"
"INPA0192122";56;"Piper+peltatum"
"INPA0192362";56;"Piper+peltatum"
"INPA0192454";62;"Piper+renitens"
"INPA0192955_e1";4;"Peperomia+magnifoliiflora"
"INPA0193115";43;"Piper+hostmannianum"
"INPA0194213";13;"Piper+aduncum"
"INPA0196105";24;"Piper+callosum"
"INPA0196301";42;"Piper+hispidum"
"INPA0196462";42;"Piper+hispidum"
"INPA0196463";18;"Piper+arboreum"
"INPA0197867";42;"Piper+hispidum"
"INPA0197953_1";8;"Peperomia+quadrangularis"
"INPA0197997";42;"Piper+hispidum"
"INPA0197998";18;"Piper+arboreum"
"INPA0198380";49;"Piper+mastersianum"
"INPA0198472";23;"Piper+brasiliense"
"INPA0198484";68;"Piper+vitaceum"
"INPA0198646";30;"Piper+cyrtopodon"
"INPA0198647";21;"Piper+bartlingianum"
"INPA0198650";21;"Piper+bartlingianum"
"INPA0198651";21;"Piper+bartlingianum"
"INPA0198653";21;"Piper+bartlingianum"
"INPA0198656";21;"Piper+bartlingianum"
"INPA0198662";14;"Piper+alatabaccum"
"INPA0199649";30;"Piper+cyrtopodon"
"INPA0201449";53;"Piper+obliquum"
"INPA0201569_e1";3;"Peperomia+macrostachya"
"INPA0202520";43;"Piper+hostmannianum"
"INPA0202937_e1";10;"Peperomia+rotundifolia"
"INPA0204809_e1";3;"Peperomia+macrostachya"
"INPA0205158";43;"Piper+hostmannianum"
"INPA0206036";3;"Peperomia+macrostachya"
"INPA0206161_e1";59;"Piper+plurinervosum"
"INPA0206874_1";47;"Piper+manausense"
"INPA0206975";43;"Piper+hostmannianum"
"INPA0207078";47;"Piper+manausense"
"INPA0207105";36;"Piper+enckea"
"INPA0207333";38;"Piper+froesii"
"INPA0208057_e1";1;"Peperomia+elongata"
"INPA0208062";42;"Piper+hispidum"
"INPA0208066";56;"Piper+peltatum"
"INPA0208088";37;"Piper+erectipilum"
"INPA0208089";31;"Piper+demeraranum"
"INPA0208226";56;"Piper+peltatum"
"INPA0208363";27;"Piper+consanguineum"
"INPA0208480";13;"Piper+aduncum"
"INPA0208640";3;"Peperomia+macrostachya"
"INPA0208794_e1";3;"Peperomia+macrostachya"
"INPA0209491";42;"Piper+hispidum"
"INPA0209495_e1";61;"Piper+purusanum"
"INPA0209589_e1";47;"Piper+manausense"
"INPA0210167_e1";24;"Piper+callosum"
"INPA0211720";21;"Piper+bartlingianum"
"INPA0212521_1";3;"Peperomia+macrostachya"
"INPA0212696_e1";21;"Piper+bartlingianum"
"INPA0213005_e1";24;"Piper+callosum"
"INPA0213007_e1";14;"Piper+alatabaccum"
"INPA0213354";42;"Piper+hispidum"
"INPA0213359";42;"Piper+hispidum"
"INPA0213523";53;"Piper+obliquum"
"INPA0213524";21;"Piper+bartlingianum"
"INPA0213811";21;"Piper+bartlingianum"
"INPA0214056";61;"Piper+purusanum"
"INPA0214089";67;"Piper+tuberculatum"
"INPA0215435";67;"Piper+tuberculatum"
"INPA0215444";55;"Piper+pellitum"
"INPA0215647";14;"Piper+alatabaccum"
"INPA0215653_e1";42;"Piper+hispidum"
"INPA0215853";43;"Piper+hostmannianum"
"INPA0215866";53;"Piper+obliquum"
"INPA0216630_e1";13;"Piper+aduncum"
"INPA0216912";68;"Piper+vitaceum"
"INPA0217073_e1";19;"Piper+augustum"
"INPA0217078";3;"Peperomia+macrostachya"
"INPA0217266";31;"Piper+demeraranum"
"INPA0217284";23;"Piper+brasiliense"
"INPA0217732";57;"Piper+piresii"
"INPA0217737";57;"Piper+piresii"
"INPA0217738";37;"Piper+erectipilum"
"INPA0217742";23;"Piper+brasiliense"
"INPA0218819";43;"Piper+hostmannianum"
"INPA0218820";43;"Piper+hostmannianum"
"INPA0218821";18;"Piper+arboreum"
"INPA0218825";38;"Piper+froesii"
"INPA0218831";50;"Piper+mollipilosum"
"INPA0218832";50;"Piper+mollipilosum"
"INPA0218851";57;"Piper+piresii"
"INPA0218852";57;"Piper+piresii"
"INPA0218853";47;"Piper+manausense"
"INPA0218857";38;"Piper+froesii"
"INPA0218858";38;"Piper+froesii"
"INPA0219506";13;"Piper+aduncum"
"INPA0219507";42;"Piper+hispidum"
"INPA0221277";51;"Piper+nigrispicum"
"INPA0221729";23;"Piper+brasiliense"
"INPA0222242";35;"Piper+durilignum"
"INPA0223518";11;"Peperomia+serpens"
"INPA0223519";43;"Piper+hostmannianum"
"INPA0223520";31;"Piper+demeraranum"
"INPA0223543";21;"Piper+bartlingianum"
"INPA0223544";57;"Piper+piresii"
"INPA0225793";21;"Piper+bartlingianum"
"INPA0225961";16;"Piper+amapense"
"INPA0226584";27;"Piper+consanguineum"
"INPA0227158";21;"Piper+bartlingianum"
"INPA0227238";3;"Peperomia+macrostachya"
"INPA0227272";11;"Peperomia+serpens"
"INPA0227298";18;"Piper+arboreum"
"INPA0227539";27;"Piper+consanguineum"
"INPA0227540";27;"Piper+consanguineum"
"INPA0227543";21;"Piper+bartlingianum"
"INPA0227544";16;"Piper+amapense"
"INPA0227545";1;"Peperomia+elongata"
"INPA0227547";35;"Piper+durilignum"
"INPA0227548_1";61;"Piper+purusanum"
"INPA0227550";10;"Peperomia+rotundifolia"
"INPA0227553";21;"Piper+bartlingianum"
"INPA0227557";21;"Piper+bartlingianum"
"INPA0227560";49;"Piper+mastersianum"
"INPA0227562";49;"Piper+mastersianum"
"INPA0227563";21;"Piper+bartlingianum"
"INPA0227566";3;"Peperomia+macrostachya"
"INPA0228347_e1";24;"Piper+callosum"
"INPA0228517";26;"Piper+cernuum"
"INPA0228522";61;"Piper+purusanum"
"INPA0230826";18;"Piper+arboreum"
"INPA0230849";43;"Piper+hostmannianum"
"INPA0230926";24;"Piper+callosum"
"INPA0230947";66;"Piper+subsilvestre"
"INPA0231041";43;"Piper+hostmannianum"
"INPA0231054";11;"Peperomia+serpens"
"INPA0231064";40;"Piper+glandulosissimum"
"INPA0231068";1;"Peperomia+elongata"
"INPA0231286";46;"Piper+laevigatum"
"INPA0231314";24;"Piper+callosum"
"INPA0232636";21;"Piper+bartlingianum"
"INPA0235647";42;"Piper+hispidum"
"INPA0235956";31;"Piper+demeraranum"
"INPA0236393";21;"Piper+bartlingianum"
"INPA0236396";59;"Piper+plurinervosum"
"INPA0236430";21;"Piper+bartlingianum"
"INPA0236446";18;"Piper+arboreum"
"INPA0236467";43;"Piper+hostmannianum"
"INPA0236497_1";21;"Piper+bartlingianum"
"INPA0236648";13;"Piper+aduncum"
"INPA0237203";24;"Piper+callosum"
"INPA0237493";21;"Piper+bartlingianum"
"INPA0238650";19;"Piper+augustum"
"INPA0238911";21;"Piper+bartlingianum"
"INPA0239053";18;"Piper+arboreum"
"INPA0239532";43;"Piper+hostmannianum"
"INPA0240935";21;"Piper+bartlingianum"
"INPA0240938";30;"Piper+cyrtopodon"
"INPA0240939";59;"Piper+plurinervosum"
"INPA0241000_1";21;"Piper+bartlingianum"
"INPA0242419";64;"Piper+schwackei"
"INPA0242432";30;"Piper+cyrtopodon"
"INPA0242433";31;"Piper+demeraranum"
"INPA0242434";37;"Piper+erectipilum"
"INPA0242438";37;"Piper+erectipilum"
"INPA0242439";37;"Piper+erectipilum"
"INPA0244203";24;"Piper+callosum"
"INPA0244208_1";67;"Piper+tuberculatum"
"INPA0244704";28;"Piper+coruscans"
"INPA0245227";47;"Piper+manausense"
"INPA0245300";55;"Piper+pellitum"
"INPA0245398";21;"Piper+bartlingianum"
"INPA0246406";31;"Piper+demeraranum"
"INPA0248512";18;"Piper+arboreum"
"INPA0248522";43;"Piper+hostmannianum"
"INPA0248564";49;"Piper+mastersianum"
"INPA0248576";18;"Piper+arboreum"
"INPA0248593";31;"Piper+demeraranum"
"INPA0248608";43;"Piper+hostmannianum"
"INPA0248612";59;"Piper+plurinervosum"
"INPA0250391";42;"Piper+hispidum"
"INPA0250938";18;"Piper+arboreum"
"INPA0250994";47;"Piper+manausense"
"INPA0251085";43;"Piper+hostmannianum"
"INPA0251179";47;"Piper+manausense"
"INPA0251259";21;"Piper+bartlingianum"
"INPA0251402";31;"Piper+demeraranum"
"INPA0253568";24;"Piper+callosum"
"INPA0253627";53;"Piper+obliquum"
"INPA0253631";53;"Piper+obliquum"
"INPA0253655";28;"Piper+coruscans"
"INPA0253664";27;"Piper+consanguineum"
"INPA0253704";21;"Piper+bartlingianum"
"INPA0253717";21;"Piper+bartlingianum"
"INPA0253752";24;"Piper+callosum"
"INPA0253794";21;"Piper+bartlingianum"
"INPA0254065";43;"Piper+hostmannianum"
"INPA0254633";21;"Piper+bartlingianum"
"INPA0255464";21;"Piper+bartlingianum"
"INPA0255465";43;"Piper+hostmannianum"
"INPA0255940";18;"Piper+arboreum"
"INPA0255981";18;"Piper+arboreum"
"INPA0257069";28;"Piper+coruscans"
"INPA0257111_1";42;"Piper+hispidum"
"INPA0257720";43;"Piper+hostmannianum"
"INPA0257734";27;"Piper+consanguineum"
"INPA0257743";42;"Piper+hispidum"
"INPA0258569";13;"Piper+aduncum"
"INPA0258571";67;"Piper+tuberculatum"
"MBM065919";43;"Piper+hostmannianum"
"MBM065946";65;"Piper+subglabrifolium"
"MBM087148";53;"Piper+obliquum"
"MBM087154";42;"Piper+hispidum"
"MBM090418";43;"Piper+hostmannianum"
"MBM108735";17;"Piper+anonifolium"
"MBM152362";68;"Piper+vitaceum"
"MBM152363";67;"Piper+tuberculatum"
"MBM224431";37;"Piper+erectipilum"
"MBM243250";42;"Piper+hispidum"
"MBM250618";27;"Piper+consanguineum"
"MBM254209";67;"Piper+tuberculatum"
"MBM254212";26;"Piper+cernuum"
"MBM254221";24;"Piper+callosum"
"MBM254238";7;"Peperomia+pellucida"
"MBM272428";24;"Piper+callosum"
"MBM346808";67;"Piper+tuberculatum"
"MBM373565";67;"Piper+tuberculatum"
"MBM377367";18;"Piper+arboreum"
"NL-U0005642";68;"Piper+vitaceum"
"NL-U0102893";50;"Piper+mollipilosum"
"NL-U0102894";53;"Piper+obliquum"
"NL-U0103337";36;"Piper+enckea"
"NL-U0103338";20;"Piper+baccans"
"NL-U0111475";19;"Piper+augustum"
"NL-U1480107";3;"Peperomia+macrostachya"
"NL-U1480293";3;"Peperomia+macrostachya"
"NL-U1480294";3;"Peperomia+macrostachya"
"NL-U1480421";2;"Peperomia+glabella"
"NL-U1481598";8;"Peperomia+quadrangularis"
"NL-U1482473";60;"Piper+pulleanum"
"NL-U1482517";54;"Piper+ottonoides"
"NL-U1482518";54;"Piper+ottonoides"
"NL-U1482519";54;"Piper+ottonoides"
"NL-U1482561";55;"Piper+pellitum"
"NL-U1482562";55;"Piper+pellitum"
"NL-U1482563";55;"Piper+pellitum"
"NL-U1482564";55;"Piper+pellitum"
"NL-U1482566";55;"Piper+pellitum"
"NL-U1482767";51;"Piper+nigrispicum"
"NL-U1483691";63;"Piper+reticulatum"
"NL-U1483692";63;"Piper+reticulatum"
"NL-U1483693";63;"Piper+reticulatum"
"NL-U1483795";33;"Piper+divaricatum"
"NL-U1483802";33;"Piper+divaricatum"
"NL-U1483803";33;"Piper+divaricatum"
"NL-U1483932";30;"Piper+cyrtopodon"
"NL-U1483972";31;"Piper+demeraranum"
"NL-U1483973";31;"Piper+demeraranum"
"NL-U1483974";31;"Piper+demeraranum"
"NL-U1484064";27;"Piper+consanguineum"
"NL-U1484065";27;"Piper+consanguineum"
"NL-U1484138";22;"Piper+belterraense"
"NL-U1484186";25;"Piper+carniconnectivum"
"NL-U1484191";26;"Piper+cernuum"
"NL-U1484192";26;"Piper+cernuum"
"NL-U1484193";26;"Piper+cernuum"
