"filename";"fold";"specific_epithet"
"FURB38163";39;"Piper+miquelianum"
"FURB38164";42;"Piper+ovatum"
"FURB38165";42;"Piper+ovatum"
"FURB38170";44;"Piper+reitzii"
"FURB38173";44;"Piper+reitzii"
"FURB38176_1";45;"Piper+rivinoides"
"FURB38177";45;"Piper+rivinoides"
"FURB38178";45;"Piper+rivinoides"
"FURB38179";45;"Piper+rivinoides"
"FURB38180_1";45;"Piper+rivinoides"
"FURB38181";45;"Piper+rivinoides"
"FURB38182";45;"Piper+rivinoides"
"FURB38183";45;"Piper+rivinoides"
"FURB38184";45;"Piper+rivinoides"
"FURB38185";45;"Piper+rivinoides"
"FURB38186";45;"Piper+rivinoides"
"FURB38187";45;"Piper+rivinoides"
"FURB38188_1";45;"Piper+rivinoides"
"FURB38191";45;"Piper+rivinoides"
"FURB38192";45;"Piper+rivinoides"
"FURB38193";45;"Piper+rivinoides"
"FURB38194";46;"Piper+solmsianum"
"FURB38196";46;"Piper+solmsianum"
"FURB38197";46;"Piper+solmsianum"
"FURB38198_1";46;"Piper+solmsianum"
"FURB38199";46;"Piper+solmsianum"
"FURB38203";46;"Piper+solmsianum"
"FURB38206";46;"Piper+solmsianum"
"FURB38220";46;"Piper+solmsianum"
"FURB38222";46;"Piper+solmsianum"
"FURB38223";46;"Piper+solmsianum"
"FURB38224";46;"Piper+solmsianum"
"FURB38225";46;"Piper+solmsianum"
"FURB38228";46;"Piper+solmsianum"
"FURB38229";46;"Piper+solmsianum"
"FURB38234";46;"Piper+solmsianum"
"FURB38235";46;"Piper+solmsianum"
"FURB38239";46;"Piper+solmsianum"
"FURB38250_1";47;"Piper+umbellatum"
"FURB38252";47;"Piper+umbellatum"
"FURB38254";47;"Piper+umbellatum"
"FURB38257";47;"Piper+umbellatum"
"FURB38260";49;"Piper+xylosteoides"
"FURB38264";49;"Piper+xylosteoides"
"FURB38265";49;"Piper+xylosteoides"
"FURB38267";49;"Piper+xylosteoides"
"FURB38268";49;"Piper+xylosteoides"
"FURB38270";49;"Piper+xylosteoides"
"FURB38271";49;"Piper+xylosteoides"
"FURB38272";49;"Piper+xylosteoides"
"FURB38273_1";49;"Piper+xylosteoides"
"FURB38274";49;"Piper+xylosteoides"
"FURB38275";49;"Piper+xylosteoides"
"FURB38276";49;"Piper+xylosteoides"
"FURB38277";49;"Piper+xylosteoides"
"FURB38284";49;"Piper+xylosteoides"
"FURB38285_2";49;"Piper+xylosteoides"
"FURB38297";49;"Piper+xylosteoides"
"FURB38301";49;"Piper+xylosteoides"
"FURB38303";49;"Piper+xylosteoides"
"FURB38304_2";49;"Piper+xylosteoides"
"FURB38305";49;"Piper+xylosteoides"
"FURB38307";49;"Piper+xylosteoides"
"FURB38308";49;"Piper+xylosteoides"
"FURB38309";49;"Piper+xylosteoides"
"FURB38323";49;"Piper+xylosteoides"
"FURB38328";23;"Peperomia+urocarpa"
"FURB38346";23;"Peperomia+urocarpa"
"FURB38347";23;"Peperomia+urocarpa"
"FURB38348";23;"Peperomia+urocarpa"
"FURB38349";23;"Peperomia+urocarpa"
"FURB38350";23;"Peperomia+urocarpa"
"FURB38351";23;"Peperomia+urocarpa"
"FURB38353";23;"Peperomia+urocarpa"
"FURB38356";23;"Peperomia+urocarpa"
"FURB38357";23;"Peperomia+urocarpa"
"FURB38358";23;"Peperomia+urocarpa"
"FURB38359";23;"Peperomia+urocarpa"
"FURB38360";23;"Peperomia+urocarpa"
"FURB38361";23;"Peperomia+urocarpa"
"FURB38363";23;"Peperomia+urocarpa"
"FURB38364";23;"Peperomia+urocarpa"
"FURB38365";23;"Peperomia+urocarpa"
"FURB38366";23;"Peperomia+urocarpa"
"FURB38369";23;"Peperomia+urocarpa"
"FURB38371";23;"Peperomia+urocarpa"
"FURB38376";23;"Peperomia+urocarpa"
"FURB38377";23;"Peperomia+urocarpa"
"FURB38379";23;"Peperomia+urocarpa"
"FURB38380";23;"Peperomia+urocarpa"
"FURB38382";23;"Peperomia+urocarpa"
"FURB38383";23;"Peperomia+urocarpa"
"FURB38384";23;"Peperomia+urocarpa"
"FURB38387";23;"Peperomia+urocarpa"
"FURB38390";23;"Peperomia+urocarpa"
"FURB38394";23;"Peperomia+urocarpa"
"FURB38395";23;"Peperomia+urocarpa"
"FURB38396";23;"Peperomia+urocarpa"
"FURB38398";23;"Peperomia+urocarpa"
"FURB38399";23;"Peperomia+urocarpa"
"FURB38400";23;"Peperomia+urocarpa"
"FURB38401";23;"Peperomia+urocarpa"
"FURB38402";23;"Peperomia+urocarpa"
"FURB38403";23;"Peperomia+urocarpa"
"FURB38404";23;"Peperomia+urocarpa"
"FURB38405";23;"Peperomia+urocarpa"
"FURB38462";24;"Piper+aduncum"
"FURB38496";24;"Piper+aduncum"
"FURB38502";24;"Piper+aduncum"
"FURB38506";24;"Piper+aduncum"
"FURB38507";24;"Piper+aduncum"
"FURB38509";24;"Piper+aduncum"
"FURB38510_2";36;"Piper+hispidum"
"FURB38512";24;"Piper+aduncum"
"FURB38513";24;"Piper+aduncum"
"FURB38515";24;"Piper+aduncum"
"FURB38517";24;"Piper+aduncum"
"FURB38518";24;"Piper+aduncum"
"FURB38519";24;"Piper+aduncum"
"FURB38521";24;"Piper+aduncum"
"FURB38522";24;"Piper+aduncum"
"FURB38523";24;"Piper+aduncum"
"FURB38524";24;"Piper+aduncum"
"FURB38526";24;"Piper+aduncum"
"FURB38527";24;"Piper+aduncum"
"FURB38530";24;"Piper+aduncum"
"FURB38538";25;"Piper+amalago"
"FURB38540";25;"Piper+amalago"
"FURB38543";25;"Piper+amalago"
"FURB38545";25;"Piper+amalago"
"FURB38554";25;"Piper+amalago"
"FURB38564";26;"Piper+amplum"
"FURB38627";40;"Piper+mollicomum"
"FURB39189";21;"Peperomia+trineura"
"FURB39191";21;"Peperomia+trineura"
"FURB39192";22;"Peperomia+trineuroides"
"FURB39193";22;"Peperomia+trineuroides"
"FURB39194";22;"Peperomia+trineuroides"
"FURB39197";22;"Peperomia+trineuroides"
"FURB39202";23;"Peperomia+urocarpa"
"FURB39203";23;"Peperomia+urocarpa"
"FURB39205";23;"Peperomia+urocarpa"
"FURB40350";20;"Peperomia+tetraphylla"
"FURB40351";20;"Peperomia+tetraphylla"
"HDJF001296_01";25;"Piper+amalago"
"HDJF001297_01";25;"Piper+amalago"
"HUCP00016567";33;"Piper+gaudichaudianum"
"HUEFS0034199";21;"Peperomia+trineura"
"HUEFS0067611";39;"Piper+miquelianum"
"HUEFS0071396";2;"Peperomia+arifolia"
"HUEFS0105056";21;"Peperomia+trineura"
"HUEFS0105057";5;"Peperomia+catharinae"
"HUEFS0142107";20;"Peperomia+tetraphylla"
"HUEM000009835";3;"Peperomia+barbarana"
"HUEM000009836";5;"Peperomia+catharinae"
"HUEM000009837";5;"Peperomia+catharinae"
"HUEM000009838";6;"Peperomia+circinnata"
"HUEM000009839";6;"Peperomia+circinnata"
"HUEM000009841";7;"Peperomia+corcovadensis"
"HUEM000009846";9;"Peperomia+glabella"
"HUEM000009849";9;"Peperomia+glabella"
"HUEM000009850";9;"Peperomia+glabella"
"HUEM000009851";9;"Peperomia+glabella"
"HUEM000009854";13;"Peperomia+martiana"
"HUEM000009861";16;"Peperomia+pereskiaefolia"
"HUEM000009862";16;"Peperomia+pereskiaefolia"
"HUEM000009864";16;"Peperomia+pereskiaefolia"
"HUEM000009865";16;"Peperomia+pereskiaefolia"
"HUEM000009867";16;"Peperomia+pereskiaefolia"
"HUEM000009871";19;"Peperomia+rotundifolia"
"HUEM000009872";19;"Peperomia+rotundifolia"
"HUEM000009873";19;"Peperomia+rotundifolia"
"HUEM000009875";19;"Peperomia+rotundifolia"
"HUEM000009885";20;"Peperomia+tetraphylla"
"HUEM000009899";24;"Piper+aduncum"
"HUEM000009902";24;"Piper+aduncum"
"HUEM000009904";24;"Piper+aduncum"
"HUEM000009905";24;"Piper+aduncum"
"HUEM000009906";24;"Piper+aduncum"
"HUEM000009907";25;"Piper+amalago"
"HUEM000009908";25;"Piper+amalago"
"HUEM000009911";25;"Piper+amalago"
"HUEM000009912";25;"Piper+amalago"
"HUEM000009913";25;"Piper+amalago"
"HUEM000009914";25;"Piper+amalago"
"HUEM000009923";25;"Piper+amalago"
"HUEM000009934";25;"Piper+amalago"
"HUEM000009935";25;"Piper+amalago"
"HUEM000009936";25;"Piper+amalago"
"HUEM000009937";25;"Piper+amalago"
"HUEM000009939";25;"Piper+amalago"
"HUEM000009940";25;"Piper+amalago"
"HUEM000009942";25;"Piper+amalago"
"HUEM000009943";25;"Piper+amalago"
"HUEM000009945";25;"Piper+amalago"
"HUEM000009946";25;"Piper+amalago"
"HUEM000009947";25;"Piper+amalago"
"HUEM000009948";25;"Piper+amalago"
"HUEM000009949";25;"Piper+amalago"
"HUEM000009952";25;"Piper+amalago"
"HUEM000009953";25;"Piper+amalago"
"HUEM000009954";25;"Piper+amalago"
"HUEM000009955";25;"Piper+amalago"
"HUEM000009956";25;"Piper+amalago"
"HUEM000009957";25;"Piper+amalago"
"HUEM000009958";27;"Piper+arboreum"
"HUEM000009959";27;"Piper+arboreum"
"HUEM000009962";27;"Piper+arboreum"
"HUEM000009964";27;"Piper+arboreum"
"HUEM000009968";27;"Piper+arboreum"
"HUEM000009969";27;"Piper+arboreum"
"HUEM000009970";27;"Piper+arboreum"
"HUEM000009971";27;"Piper+arboreum"
"HUEM000009972";26;"Piper+amplum"
"HUEM000009975";35;"Piper+grazielae"
"HUEM000009976";35;"Piper+grazielae"
"HUEM000009977";35;"Piper+grazielae"
"HUEM000009978";35;"Piper+grazielae"
"HUEM000009979";35;"Piper+grazielae"
"HUEM000009980";35;"Piper+grazielae"
"HUEM000009981";35;"Piper+grazielae"
"HUEM000009982";35;"Piper+grazielae"
"HUEM000009983";35;"Piper+grazielae"
"HUEM000009984";35;"Piper+grazielae"
"HUEM000009985";35;"Piper+grazielae"
"HUEM000009986";35;"Piper+grazielae"
"HUEM000009987";35;"Piper+grazielae"
"HUEM000009988";35;"Piper+grazielae"
"HUEM000009989";35;"Piper+grazielae"
"HUEM000009990";35;"Piper+grazielae"
"HUEM000009991";35;"Piper+grazielae"
"HUEM000009992";35;"Piper+grazielae"
"HUEM000009993";35;"Piper+grazielae"
"HUEM000009994";35;"Piper+grazielae"
"HUEM000009995";35;"Piper+grazielae"
"HUEM000009999";30;"Piper+crassinervium"
"HUEM000010002";30;"Piper+crassinervium"
"HUEM000010003";30;"Piper+crassinervium"
"HUEM000010006";32;"Piper+diospyrifolium"
"HUEM000010008";33;"Piper+gaudichaudianum"
"HUEM000010009";33;"Piper+gaudichaudianum"
"HUEM000010014";33;"Piper+gaudichaudianum"
"HUEM000010015";33;"Piper+gaudichaudianum"
"HUEM000010018";33;"Piper+gaudichaudianum"
"HUEM000010019";33;"Piper+gaudichaudianum"
"HUEM000010020";33;"Piper+gaudichaudianum"
"HUEM000010021";33;"Piper+gaudichaudianum"
"HUEM000010023";33;"Piper+gaudichaudianum"
"HUEM000010024";33;"Piper+gaudichaudianum"
"HUEM000010026";33;"Piper+gaudichaudianum"
"HUEM000010027";33;"Piper+gaudichaudianum"
"HUEM000010028";34;"Piper+glabratum"
"HUEM000010029";34;"Piper+glabratum"
"HUEM000010030";34;"Piper+glabratum"
"HUEM000010031";34;"Piper+glabratum"
"HUEM000010032";34;"Piper+glabratum"
"HUEM000010033";34;"Piper+glabratum"
"HUEM000010034";34;"Piper+glabratum"
"HUEM000010035";34;"Piper+glabratum"
"HUEM000010036";34;"Piper+glabratum"
"HUEM000010037";34;"Piper+glabratum"
"HUEM000010039";34;"Piper+glabratum"
"HUEM000010040";34;"Piper+glabratum"
"HUEM000010041";34;"Piper+glabratum"
"HUEM000010042";36;"Piper+hispidum"
"HUEM000010043";36;"Piper+hispidum"
"HUEM000010044";36;"Piper+hispidum"
"HUEM000010045";36;"Piper+hispidum"
"HUEM000010047";36;"Piper+hispidum"
"HUEM000010048";36;"Piper+hispidum"
"HUEM000010049";36;"Piper+hispidum"
"HUEM000010052";36;"Piper+hispidum"
"HUEM000010053";36;"Piper+hispidum"
"HUEM000010054";36;"Piper+hispidum"
"HUEM000010055";36;"Piper+hispidum"
"HUEM000010056";36;"Piper+hispidum"
"HUEM000010057";36;"Piper+hispidum"
"HUEM000010058";36;"Piper+hispidum"
"HUEM000010061";37;"Piper+malacophyllum"
"HUEM000010062";37;"Piper+malacophyllum"
"HUEM000010064";37;"Piper+malacophyllum"
"HUEM000010065";37;"Piper+malacophyllum"
"HUEM000010066";39;"Piper+miquelianum"
"HUEM000010067";39;"Piper+miquelianum"
"HUEM000010068";39;"Piper+miquelianum"
"HUEM000010069";39;"Piper+miquelianum"
"HUEM000010070";39;"Piper+miquelianum"
"HUEM000010071";39;"Piper+miquelianum"
"HUEM000010072";39;"Piper+miquelianum"
"HUEM000010074";39;"Piper+miquelianum"
"HUEM000010075";38;"Piper+mikanianum"
"HUEM000010076";38;"Piper+mikanianum"
"HUEM000010077";38;"Piper+mikanianum"
"HUEM000010078";40;"Piper+mollicomum"
"HUEM000010080";40;"Piper+mollicomum"
"HUEM000010087";43;"Piper+regnellii"
"HUEM000010088";43;"Piper+regnellii"
"HUEM000010089";43;"Piper+regnellii"
"HUEM000010090";43;"Piper+regnellii"
"HUEM000010091";43;"Piper+regnellii"
"HUEM000010102";48;"Piper+viminifolium"
"HUEM000010103";48;"Piper+viminifolium"
"HUEM000010104";48;"Piper+viminifolium"
"HUEM000010105";48;"Piper+viminifolium"
"HUEM000010106";48;"Piper+viminifolium"
"HUEM000010107";49;"Piper+xylosteoides"
"HUEM000010108";49;"Piper+xylosteoides"
"HUEM000014322";13;"Peperomia+martiana"
"HUEM000014324";13;"Peperomia+martiana"
"HUEM000014325";13;"Peperomia+martiana"
"HUEM000014326";19;"Peperomia+rotundifolia"
"HUEM000014329";20;"Peperomia+tetraphylla"
"HUEM000020153";16;"Peperomia+pereskiaefolia"
"HUEM000020154";15;"Peperomia+nitida"
"HUFU00019855";33;"Piper+gaudichaudianum"
"HUFU00019858";33;"Piper+gaudichaudianum"
"HUFU00019861";33;"Piper+gaudichaudianum"
"HUFU00019864";36;"Piper+hispidum"
"HUFU00019919";48;"Piper+viminifolium"
"HUFU00069279";1;"Peperomia+alata"
"HUFU00069282";46;"Piper+solmsianum"
"INPA0112891";28;"Piper+caldense"
"INPA0112928";34;"Piper+glabratum"
"INPA0112929";49;"Piper+xylosteoides"
"INPA0112930";33;"Piper+gaudichaudianum"
"INPA0112932";49;"Piper+xylosteoides"
"INPA0112933";27;"Piper+arboreum"
"INPA0112935";9;"Peperomia+glabella"
"INPA0112939";18;"Peperomia+pseudoestrellensis"
"INPA0112947";46;"Piper+solmsianum"
"INPA0112958_e1";23;"Peperomia+urocarpa"
"INPA0124706";33;"Piper+gaudichaudianum"
"INPA0215703";39;"Piper+miquelianum"
"INPA0240893";49;"Piper+xylosteoides"
"INPA0240911";34;"Piper+glabratum"
"INPA0240912";39;"Piper+miquelianum"
"INPA0241127";33;"Piper+gaudichaudianum"
"INPA0241150";38;"Piper+mikanianum"
"INPA0241151";43;"Piper+regnellii"
"INPA0241154";38;"Piper+mikanianum"
"INPA0243109";33;"Piper+gaudichaudianum"
"LUSC004949";30;"Piper+crassinervium"
"LUSC004952";25;"Piper+amalago"
"LUSC008987";36;"Piper+hispidum"
"MBM000022";9;"Peperomia+glabella"
"MBM000032";33;"Piper+gaudichaudianum"
"MBM000033";46;"Piper+solmsianum"
"MBM000034";9;"Peperomia+glabella"
"MBM000071";32;"Piper+diospyrifolium"
"MBM000227";19;"Peperomia+rotundifolia"
"MBM000328";33;"Piper+gaudichaudianum"
"MBM001322";28;"Piper+caldense"
"MBM002001";39;"Piper+miquelianum"
"MBM002003";46;"Piper+solmsianum"
"MBM002972";20;"Peperomia+tetraphylla"
"MBM002973";22;"Peperomia+trineuroides"
"MBM002974";33;"Piper+gaudichaudianum"
"MBM002975";7;"Peperomia+corcovadensis"
"MBM002976";44;"Piper+reitzii"
"MBM003957";25;"Piper+amalago"
"MBM004123";33;"Piper+gaudichaudianum"
"MBM004124";20;"Peperomia+tetraphylla"
"MBM004126";7;"Peperomia+corcovadensis"
"MBM009322";4;"Peperomia+blanda"
"MBM009323";23;"Peperomia+urocarpa"
"MBM009324";13;"Peperomia+martiana"
"MBM009325";23;"Peperomia+urocarpa"
"MBM009326";23;"Peperomia+urocarpa"
"MBM009327";13;"Peperomia+martiana"
"MBM009328";36;"Piper+hispidum"
"MBM009329";36;"Piper+hispidum"
"MBM009330";36;"Piper+hispidum"
"MBM009331";20;"Peperomia+tetraphylla"
"MBM009332";22;"Peperomia+trineuroides"
"MBM009333";21;"Peperomia+trineura"
"MBM009334";9;"Peperomia+glabella"
"MBM009335";39;"Piper+miquelianum"
"MBM009336_1";25;"Piper+amalago"
"MBM009337";25;"Piper+amalago"
"MBM009338";25;"Piper+amalago"
"MBM009339";28;"Piper+caldense"
"MBM009340";30;"Piper+crassinervium"
"MBM009341";27;"Piper+arboreum"
"MBM009342";7;"Peperomia+corcovadensis"
"MBM009343";20;"Peperomia+tetraphylla"
"MBM009344";7;"Peperomia+corcovadensis"
"MBM009345";1;"Peperomia+alata"
"MBM009352";31;"Piper+dilatatum"
"MBM009353";20;"Peperomia+tetraphylla"
"MBM009354";20;"Peperomia+tetraphylla"
"MBM009357";19;"Peperomia+rotundifolia"
"MBM009362";34;"Piper+glabratum"
"MBM009363";30;"Piper+crassinervium"
"MBM009365";34;"Piper+glabratum"
"MBM009366";34;"Piper+glabratum"
"MBM009368";49;"Piper+xylosteoides"
"MBM009369";38;"Piper+mikanianum"
"MBM009370";49;"Piper+xylosteoides"
"MBM009371";49;"Piper+xylosteoides"
"MBM014583";11;"Peperomia+hispidula"
"MBM021806";49;"Piper+xylosteoides"
"MBM021816";49;"Piper+xylosteoides"
"MBM021817";46;"Piper+solmsianum"
"MBM021820";39;"Piper+miquelianum"
"MBM021822";49;"Piper+xylosteoides"
"MBM021826";37;"Piper+malacophyllum"
"MBM021834";46;"Piper+solmsianum"
"MBM021835";33;"Piper+gaudichaudianum"
"MBM021836";37;"Piper+malacophyllum"
"MBM021837";3;"Peperomia+barbarana"
"MBM021844";9;"Peperomia+glabella"
"MBM021845";18;"Peperomia+pseudoestrellensis"
"MBM025499";10;"Peperomia+hilariana"
"MBM033182";46;"Piper+solmsianum"
"MBM033183";20;"Peperomia+tetraphylla"
"MBM033184";49;"Piper+xylosteoides"
"MBM033187";9;"Peperomia+glabella"
"MBM033188";49;"Piper+xylosteoides"
"MBM033189";27;"Piper+arboreum"
"MBM033193";2;"Peperomia+arifolia"
"MBM033194";34;"Piper+glabratum"
"MBM033195";47;"Piper+umbellatum"
"MBM033196";34;"Piper+glabratum"
"MBM033197";40;"Piper+mollicomum"
"MBM033199";33;"Piper+gaudichaudianum"
"MBM033200";39;"Piper+miquelianum"
"MBM033201";20;"Peperomia+tetraphylla"
"MBM033202";49;"Piper+xylosteoides"
"MBM033203";43;"Piper+regnellii"
"MBM033204";49;"Piper+xylosteoides"
"MBM033205";29;"Piper+cernuum"
"MBM033208";34;"Piper+glabratum"
"MBM033213";27;"Piper+arboreum"
"MBM033214";33;"Piper+gaudichaudianum"
"MBM033215";47;"Piper+umbellatum"
"MBM033218";33;"Piper+gaudichaudianum"
"MBM033219";31;"Piper+dilatatum"
"MBM034331";29;"Piper+cernuum"
"MBM034332";20;"Peperomia+tetraphylla"
"MBM037586";7;"Peperomia+corcovadensis"
"MBM037589";29;"Piper+cernuum"
"MBM037590";49;"Piper+xylosteoides"
"MBM037591";49;"Piper+xylosteoides"
"MBM037592";1;"Peperomia+alata"
"MBM037593";9;"Peperomia+glabella"
"MBM037594";28;"Piper+caldense"
"MBM037595";35;"Piper+grazielae"
"MBM037596";47;"Piper+umbellatum"
"MBM037598";7;"Peperomia+corcovadensis"
"MBM037872";49;"Piper+xylosteoides"
"MBM037875";33;"Piper+gaudichaudianum"
"MBM037879";13;"Peperomia+martiana"
"MBM037881";39;"Piper+miquelianum"
"MBM037883";8;"Peperomia+galioides"
"MBM037884";46;"Piper+solmsianum"
"MBM044860";25;"Piper+amalago"
"MBM044861";27;"Piper+arboreum"
"MBM044862";25;"Piper+amalago"
"MBM044863";25;"Piper+amalago"
"MBM044864";25;"Piper+amalago"
"MBM044865";25;"Piper+amalago"
"MBM044867";25;"Piper+amalago"
"MBM044868";27;"Piper+arboreum"
"MBM044869";27;"Piper+arboreum"
"MBM044870";27;"Piper+arboreum"
"MBM044872";33;"Piper+gaudichaudianum"
"MBM044873";29;"Piper+cernuum"
"MBM044875";29;"Piper+cernuum"
"MBM044876";30;"Piper+crassinervium"
"MBM044878";33;"Piper+gaudichaudianum"
"MBM044879";33;"Piper+gaudichaudianum"
"MBM044881";30;"Piper+crassinervium"
"MBM044882";30;"Piper+crassinervium"
"MBM044883";33;"Piper+gaudichaudianum"
"MBM044884";33;"Piper+gaudichaudianum"
"MBM044885";31;"Piper+dilatatum"
"MBM044887";33;"Piper+gaudichaudianum"
"MBM044888";33;"Piper+gaudichaudianum"
"MBM044892";36;"Piper+hispidum"
"MBM044893";34;"Piper+glabratum"
"MBM044894";34;"Piper+glabratum"
"MBM044895";34;"Piper+glabratum"
"MBM044896";46;"Piper+solmsianum"
"MBM044897";46;"Piper+solmsianum"
"MBM044898";36;"Piper+hispidum"
"MBM044899";36;"Piper+hispidum"
"MBM044900";38;"Piper+mikanianum"
"MBM044903";38;"Piper+mikanianum"
"MBM044904";38;"Piper+mikanianum"
"MBM044905";38;"Piper+mikanianum"
"MBM044906";41;"Piper+mosenii"
"MBM044907";41;"Piper+mosenii"
"MBM044908";38;"Piper+mikanianum"
"MBM044909";41;"Piper+mosenii"
"MBM044911";40;"Piper+mollicomum"
"MBM044917";44;"Piper+reitzii"
"MBM044918";44;"Piper+reitzii"
"MBM044919";46;"Piper+solmsianum"
"MBM044920";46;"Piper+solmsianum"
"MBM044921";33;"Piper+gaudichaudianum"
"MBM044922";49;"Piper+xylosteoides"
"MBM044923";45;"Piper+rivinoides"
"MBM044924";48;"Piper+viminifolium"
"MBM044926";46;"Piper+solmsianum"
"MBM044927";49;"Piper+xylosteoides"
"MBM044928";49;"Piper+xylosteoides"
"MBM044929";49;"Piper+xylosteoides"
"MBM044930";49;"Piper+xylosteoides"
"MBM044931";49;"Piper+xylosteoides"
"MBM044932";49;"Piper+xylosteoides"
"MBM044933";49;"Piper+xylosteoides"
"MBM044935";49;"Piper+xylosteoides"
"MBM044936";49;"Piper+xylosteoides"
"MBM044951";18;"Peperomia+pseudoestrellensis"
"MBM044952";28;"Piper+caldense"
"MBM044954";46;"Piper+solmsianum"
"MBM044955";33;"Piper+gaudichaudianum"
"MBM044956";28;"Piper+caldense"
"MBM044957";20;"Peperomia+tetraphylla"
"MBM044958";15;"Peperomia+nitida"
"MBM044959";19;"Peperomia+rotundifolia"
"MBM044961";34;"Piper+glabratum"
"MBM044962";7;"Peperomia+corcovadensis"
"MBM044964";33;"Piper+gaudichaudianum"
"MBM044966";31;"Piper+dilatatum"
"MBM044967";46;"Piper+solmsianum"
"MBM044968";28;"Piper+caldense"
"MBM044971";2;"Peperomia+arifolia"
"MBM044974";25;"Piper+amalago"
"MBM044977";19;"Peperomia+rotundifolia"
"MBM044978";49;"Piper+xylosteoides"
"MBM044982";46;"Piper+solmsianum"
"MBM044983";28;"Piper+caldense"
"MBM044984";9;"Peperomia+glabella"
"MBM044987";32;"Piper+diospyrifolium"
"MBM044988";39;"Piper+miquelianum"
"MBM044989";39;"Piper+miquelianum"
"MBM044990";35;"Piper+grazielae"
"MBM044991";39;"Piper+miquelianum"
"MBM044993";47;"Piper+umbellatum"
"MBM044994";35;"Piper+grazielae"
"MBM044995";35;"Piper+grazielae"
"MBM044996";35;"Piper+grazielae"
"MBM044997";23;"Peperomia+urocarpa"
"MBM044998";23;"Peperomia+urocarpa"
"MBM044999";23;"Peperomia+urocarpa"
"MBM045003";19;"Peperomia+rotundifolia"
"MBM045004";19;"Peperomia+rotundifolia"
"MBM045005";18;"Peperomia+pseudoestrellensis"
"MBM045008";15;"Peperomia+nitida"
"MBM045009";17;"Peperomia+pereskiifolia"
"MBM045010";17;"Peperomia+pereskiifolia"
"MBM045011";17;"Peperomia+pereskiifolia"
"MBM045012";17;"Peperomia+pereskiifolia"
"MBM045014";19;"Peperomia+rotundifolia"
"MBM045016";20;"Peperomia+tetraphylla"
"MBM045019";18;"Peperomia+pseudoestrellensis"
"MBM045020";20;"Peperomia+tetraphylla"
"MBM045023";21;"Peperomia+trineura"
"MBM045026";20;"Peperomia+tetraphylla"
"MBM045027";20;"Peperomia+tetraphylla"
"MBM045028";20;"Peperomia+tetraphylla"
"MBM045030";20;"Peperomia+tetraphylla"
"MBM045031";20;"Peperomia+tetraphylla"
"MBM045032";20;"Peperomia+tetraphylla"
"MBM045033";20;"Peperomia+tetraphylla"
"MBM045034";20;"Peperomia+tetraphylla"
"MBM045035";20;"Peperomia+tetraphylla"
"MBM045036";20;"Peperomia+tetraphylla"
"MBM045037";22;"Peperomia+trineuroides"
"MBM045038";22;"Peperomia+trineuroides"
"MBM045039";22;"Peperomia+trineuroides"
"MBM045040";20;"Peperomia+tetraphylla"
"MBM045043";20;"Peperomia+tetraphylla"
"MBM045044";23;"Peperomia+urocarpa"
"MBM045045";23;"Peperomia+urocarpa"
"MBM045046";23;"Peperomia+urocarpa"
"MBM045047";23;"Peperomia+urocarpa"
"MBM045048";23;"Peperomia+urocarpa"
"MBM045049";23;"Peperomia+urocarpa"
"MBM045050";23;"Peperomia+urocarpa"
"MBM045051";23;"Peperomia+urocarpa"
"MBM045052";23;"Peperomia+urocarpa"
"MBM045054";20;"Peperomia+tetraphylla"
"MBM045055";5;"Peperomia+catharinae"
"MBM045056";5;"Peperomia+catharinae"
"MBM045057";5;"Peperomia+catharinae"
"MBM045058";5;"Peperomia+catharinae"
"MBM045059";4;"Peperomia+blanda"
"MBM045060";1;"Peperomia+alata"
"MBM045061";1;"Peperomia+alata"
"MBM045062";1;"Peperomia+alata"
"MBM045063";1;"Peperomia+alata"
"MBM045066";3;"Peperomia+barbarana"
"MBM045068";3;"Peperomia+barbarana"
"MBM045070";4;"Peperomia+blanda"
"MBM045071";5;"Peperomia+catharinae"
"MBM045072";5;"Peperomia+catharinae"
"MBM045073";5;"Peperomia+catharinae"
"MBM045075";5;"Peperomia+catharinae"
"MBM045076";5;"Peperomia+catharinae"
"MBM045077";7;"Peperomia+corcovadensis"
"MBM045078";7;"Peperomia+corcovadensis"
"MBM045080";7;"Peperomia+corcovadensis"
"MBM045083";7;"Peperomia+corcovadensis"
"MBM045085";8;"Peperomia+galioides"
"MBM045088";9;"Peperomia+glabella"
"MBM045089";9;"Peperomia+glabella"
"MBM045090";7;"Peperomia+corcovadensis"
"MBM045091";7;"Peperomia+corcovadensis"
"MBM045093";7;"Peperomia+corcovadensis"
"MBM045094";7;"Peperomia+corcovadensis"
"MBM045095";9;"Peperomia+glabella"
"MBM045096";9;"Peperomia+glabella"
"MBM045101";6;"Peperomia+circinnata"
"MBM045102";7;"Peperomia+corcovadensis"
"MBM045103";5;"Peperomia+catharinae"
"MBM045104";5;"Peperomia+catharinae"
"MBM045107";13;"Peperomia+martiana"
"MBM045109";4;"Peperomia+blanda"
"MBM045110";4;"Peperomia+blanda"
"MBM045112";11;"Peperomia+hispidula"
"MBM045113";7;"Peperomia+corcovadensis"
"MBM045115";13;"Peperomia+martiana"
"MBM045117";13;"Peperomia+martiana"
"MBM045118";13;"Peperomia+martiana"
"MBM045119";13;"Peperomia+martiana"
"MBM045121";10;"Peperomia+hilariana"
"MBM047199";47;"Piper+umbellatum"
