"filename";"fold";"specific_epithet"
"MBM045118";14;"Peperomia+martiana"
"MBM045119";14;"Peperomia+martiana"
"MBM045121";11;"Peperomia+hilariana"
"MBM047199";53;"Piper+umbellatum"
"MBM047200";23;"Peperomia+subretusa"
"MBM047202";52;"Piper+solmsianum"
"MBM052259";39;"Piper+glabratum"
"MBM056200";13;"Peperomia+hydrocotyloides"
"MBM056205";55;"Piper+xylosteoides"
"MBM056206";29;"Piper+amalago"
"MBM056207";47;"Piper+miquelianum"
"MBM062759";38;"Piper+gaudichaudianum"
"MBM062762";47;"Piper+miquelianum"
"MBM062763";50;"Piper+regnellii"
"MBM064543";15;"Peperomia+nitida"
"MBM064549";47;"Piper+miquelianum"
"MBM067664";38;"Piper+gaudichaudianum"
"MBM067665";52;"Piper+solmsianum"
"MBM067669";24;"Peperomia+tetraphylla"
"MBM067670";28;"Piper+aduncum"
"MBM067671";27;"Peperomia+urocarpa"
"MBM069643";37;"Piper+diospyrifolium"
"MBM069646";14;"Peperomia+martiana"
"MBM069647";47;"Piper+miquelianum"
"MBM069648";48;"Piper+mollicomum"
"MBM069649";27;"Peperomia+urocarpa"
"MBM069651";10;"Peperomia+glabella"
"MBM069652";4;"Peperomia+blanda"
"MBM069654";16;"Peperomia+pereirae"
"MBM069658";1;"Peperomia+alata"
"MBM071941";50;"Piper+regnellii"
"MBM071942";47;"Piper+miquelianum"
"MBM071945";24;"Peperomia+tetraphylla"
"MBM071946";52;"Piper+solmsianum"
"MBM071947";29;"Piper+amalago"
"MBM071948";47;"Piper+miquelianum"
"MBM075120";21;"Peperomia+rotundifolia"
"MBM075122";46;"Piper+mikanianum"
"MBM075136";27;"Peperomia+urocarpa"
"MBM075244";7;"Peperomia+corcovadensis"
"MBM075246";38;"Piper+gaudichaudianum"
"MBM076450";38;"Piper+gaudichaudianum"
"MBM076451";55;"Piper+xylosteoides"
"MBM076452";38;"Piper+gaudichaudianum"
"MBM076453";55;"Piper+xylosteoides"
"MBM076454";33;"Piper+caldense"
"MBM076455";40;"Piper+grazielae"
"MBM076456";55;"Piper+xylosteoides"
"MBM076457";48;"Piper+mollicomum"
"MBM076458";38;"Piper+gaudichaudianum"
"MBM076459";38;"Piper+gaudichaudianum"
"MBM076460";40;"Piper+grazielae"
"MBM076462";19;"Peperomia+pseudoestrellensis"
"MBM076521";31;"Piper+arboreum"
"MBM076522";10;"Peperomia+glabella"
"MBM076523";10;"Peperomia+glabella"
"MBM076524";24;"Peperomia+tetraphylla"
"MBM076525";38;"Piper+gaudichaudianum"
"MBM076526";16;"Peperomia+pereirae"
"MBM079467";15;"Peperomia+nitida"
"MBM079468";38;"Piper+gaudichaudianum"
"MBM079470";46;"Piper+mikanianum"
"MBM079472";39;"Piper+glabratum"
"MBM079473";29;"Piper+amalago"
"MBM079474";45;"Piper+malacophyllum"
"MBM080530";24;"Peperomia+tetraphylla"
"MBM082690";24;"Peperomia+tetraphylla"
"MBM082691_1";34;"Piper+cernuum"
"MBM082696";20;"Peperomia+rhombea"
"MBM082697";27;"Peperomia+urocarpa"
"MBM082698";28;"Piper+aduncum"
"MBM084432";39;"Piper+glabratum"
"MBM084442";38;"Piper+gaudichaudianum"
"MBM084443";29;"Piper+amalago"
"MBM085037";38;"Piper+gaudichaudianum"
"MBM085038";38;"Piper+gaudichaudianum"
"MBM085039";38;"Piper+gaudichaudianum"
"MBM085043";52;"Piper+solmsianum"
"MBM085044";38;"Piper+gaudichaudianum"
"MBM089701";12;"Peperomia+hispidula"
"MBM089707";12;"Peperomia+hispidula"
"MBM089708";10;"Peperomia+glabella"
"MBM089709";47;"Piper+miquelianum"
"MBM090840";24;"Peperomia+tetraphylla"
"MBM094279";23;"Peperomia+subretusa"
"MBM094281";10;"Peperomia+glabella"
"MBM094282";27;"Peperomia+urocarpa"
"MBM094284";10;"Peperomia+glabella"
"MBM094285";55;"Piper+xylosteoides"
"MBM094287";46;"Piper+mikanianum"
"MBM096909";21;"Peperomia+rotundifolia"
"MBM104052";46;"Piper+mikanianum"
"MBM104099";55;"Piper+xylosteoides"
"MBM104702";38;"Piper+gaudichaudianum"
"MBM106061";4;"Peperomia+blanda"
"MBM106064";24;"Peperomia+tetraphylla"
"MBM109448";47;"Piper+miquelianum"
"MBM111440";39;"Piper+glabratum"
"MBM111443";46;"Piper+mikanianum"
"MBM111444";40;"Piper+grazielae"
"MBM111458";47;"Piper+miquelianum"
"MBM117377";47;"Piper+miquelianum"
"MBM117378";47;"Piper+miquelianum"
"MBM122286";36;"Piper+dilatatum"
"MBM122291";38;"Piper+gaudichaudianum"
"MBM125405";5;"Peperomia+catharinae"
"MBM129870";27;"Peperomia+urocarpa"
"MBM129871";38;"Piper+gaudichaudianum"
"MBM129875";50;"Piper+regnellii"
"MBM129876";40;"Piper+grazielae"
"MBM129877";42;"Piper+hispidum"
"MBM131808";14;"Peperomia+martiana"
"MBM131811";31;"Piper+arboreum"
"MBM131812";47;"Piper+miquelianum"
"MBM131815";24;"Peperomia+tetraphylla"
"MBM131816";43;"Piper+lhotzkianum"
"MBM131817";24;"Peperomia+tetraphylla"
"MBM131818";17;"Peperomia+pereskiaefolia"
"MBM131819";4;"Peperomia+blanda"
"MBM131822";5;"Peperomia+catharinae"
"MBM138471";46;"Piper+mikanianum"
"MBM138472";42;"Piper+hispidum"
"MBM138477";55;"Piper+xylosteoides"
"MBM143116";47;"Piper+miquelianum"
"MBM143117";47;"Piper+miquelianum"
"MBM143118";47;"Piper+miquelianum"
"MBM143121";29;"Piper+amalago"
"MBM143122";38;"Piper+gaudichaudianum"
"MBM143123";51;"Piper+reitzii"
"MBM143125";36;"Piper+dilatatum"
"MBM143126";1;"Peperomia+alata"
"MBM143127";32;"Piper+caldasianum"
"MBM143128";32;"Piper+caldasianum"
"MBM143129";32;"Piper+caldasianum"
"MBM143130";32;"Piper+caldasianum"
"MBM143132";15;"Peperomia+nitida"
"MBM143133";10;"Peperomia+glabella"
"MBM143134";10;"Peperomia+glabella"
"MBM143135";10;"Peperomia+glabella"
"MBM143136";25;"Peperomia+trineura"
"MBM143137";8;"Peperomia+emarginella"
"MBM143138";13;"Peperomia+hydrocotyloides"
"MBM143140";7;"Peperomia+corcovadensis"
"MBM143142";12;"Peperomia+hispidula"
"MBM143143";27;"Peperomia+urocarpa"
"MBM143144";27;"Peperomia+urocarpa"
"MBM143145";3;"Peperomia+barbarana"
"MBM143147";14;"Peperomia+martiana"
"MBM143148";8;"Peperomia+emarginella"
"MBM143149";12;"Peperomia+hispidula"
"MBM144923";27;"Peperomia+urocarpa"
"MBM144924";27;"Peperomia+urocarpa"
"MBM151508";24;"Peperomia+tetraphylla"
"MBM151513";24;"Peperomia+tetraphylla"
"MBM151518";12;"Peperomia+hispidula"
"MBM161461";55;"Piper+xylosteoides"
"MBM161462";55;"Piper+xylosteoides"
"MBM161464";26;"Peperomia+trineuroides"
"MBM161467";27;"Peperomia+urocarpa"
"MBM161468";47;"Piper+miquelianum"
"MBM168198";1;"Peperomia+alata"
"MBM171927";46;"Piper+mikanianum"
"MBM171931";28;"Piper+aduncum"
"MBM171936";52;"Piper+solmsianum"
"MBM172889";42;"Piper+hispidum"
"MBM176385";24;"Peperomia+tetraphylla"
"MBM176386";35;"Piper+crassinervium"
"MBM176387";27;"Peperomia+urocarpa"
"MBM176388";27;"Peperomia+urocarpa"
"MBM179276";5;"Peperomia+catharinae"
"MBM179277";24;"Peperomia+tetraphylla"
"MBM188630";42;"Piper+hispidum"
"MBM189129";42;"Piper+hispidum"
"MBM191786";17;"Peperomia+pereskiaefolia"
"MBM191787";43;"Piper+lhotzkianum"
"MBM191796";27;"Peperomia+urocarpa"
"MBM192787";27;"Peperomia+urocarpa"
"MBM193317";4;"Peperomia+blanda"
"MBM193318";4;"Peperomia+blanda"
"MBM193319";17;"Peperomia+pereskiaefolia"
"MBM195745";42;"Piper+hispidum"
"MBM195747";28;"Piper+aduncum"
"MBM195749";42;"Piper+hispidum"
"MBM197203";4;"Peperomia+blanda"
"MBM197534";7;"Peperomia+corcovadensis"
"MBM198975";39;"Piper+glabratum"
"MBM201739";41;"Piper+hayneanum"
"MBM201740";21;"Peperomia+rotundifolia"
"MBM209737";14;"Peperomia+martiana"
"MBM209739";42;"Piper+hispidum"
"MBM210063";31;"Piper+arboreum"
"MBM210066";54;"Piper+viminifolium"
"MBM210073";21;"Peperomia+rotundifolia"
"MBM210074";42;"Piper+hispidum"
"MBM210076";6;"Peperomia+circinnata"
"MBM219930";40;"Piper+grazielae"
"MBM219933";24;"Peperomia+tetraphylla"
"MBM228010";47;"Piper+miquelianum"
"MBM229797";41;"Piper+hayneanum"
"MBM229799";41;"Piper+hayneanum"
"MBM232377";47;"Piper+miquelianum"
"MBM234033";47;"Piper+miquelianum"
"MBM237070";46;"Piper+mikanianum"
"MBM237072";27;"Peperomia+urocarpa"
"MBM237078";55;"Piper+xylosteoides"
"MBM239391";19;"Peperomia+pseudoestrellensis"
"MBM239392";55;"Piper+xylosteoides"
"MBM243531";33;"Piper+caldense"
"MBM243532";27;"Peperomia+urocarpa"
"MBM243534";26;"Peperomia+trineuroides"
"MBM243535";42;"Piper+hispidum"
"MBM243537";6;"Peperomia+circinnata"
"MBM243538";35;"Piper+crassinervium"
"MBM250554";48;"Piper+mollicomum"
"MBM253783";47;"Piper+miquelianum"
"MBM254206";38;"Piper+gaudichaudianum"
"MBM254207";38;"Piper+gaudichaudianum"
"MBM254210";52;"Piper+solmsianum"
"MBM254228";27;"Peperomia+urocarpa"
"MBM254230";27;"Peperomia+urocarpa"
"MBM254231";24;"Peperomia+tetraphylla"
"MBM254239";14;"Peperomia+martiana"
"MBM254240";7;"Peperomia+corcovadensis"
"MBM257146";6;"Peperomia+circinnata"
"MBM257154";17;"Peperomia+pereskiaefolia"
"MBM257156";28;"Piper+aduncum"
"MBM257157";48;"Piper+mollicomum"
"MBM259057";47;"Piper+miquelianum"
"MBM259525";39;"Piper+glabratum"
"MBM261135";42;"Piper+hispidum"
"MBM261136";21;"Peperomia+rotundifolia"
"MBM265415";47;"Piper+miquelianum"
"MBM265717";51;"Piper+reitzii"
"MBM265721";40;"Piper+grazielae"
"MBM267633";48;"Piper+mollicomum"
"MBM267636";33;"Piper+caldense"
"MBM267637";28;"Piper+aduncum"
"MBM267643";29;"Piper+amalago"
"MBM267644";37;"Piper+diospyrifolium"
"MBM272435";27;"Peperomia+urocarpa"
"MBM275866";7;"Peperomia+corcovadensis"
"MBM279469";40;"Piper+grazielae"
"MBM281503";47;"Piper+miquelianum"
"MBM284334";31;"Piper+arboreum"
"MBM289544";17;"Peperomia+pereskiaefolia"
"MBM291608";41;"Piper+hayneanum"
"MBM291614";24;"Peperomia+tetraphylla"
"MBM293305";31;"Piper+arboreum"
"MBM295040";40;"Piper+grazielae"
"MBM296746";21;"Peperomia+rotundifolia"
"MBM296810";7;"Peperomia+corcovadensis"
"MBM298063";3;"Peperomia+barbarana"
"MBM299732";55;"Piper+xylosteoides"
"MBM299736";14;"Peperomia+martiana"
"MBM301600";5;"Peperomia+catharinae"
"MBM301601";24;"Peperomia+tetraphylla"
"MBM301604";5;"Peperomia+catharinae"
"MBM301605";24;"Peperomia+tetraphylla"
"MBM304852";46;"Piper+mikanianum"
"MBM304855";25;"Peperomia+trineura"
"MBM308613";30;"Piper+amplum"
"MBM308616";39;"Piper+glabratum"
"MBM310950";30;"Piper+amplum"
"MBM310952";42;"Piper+hispidum"
"MBM310953";40;"Piper+grazielae"
"MBM313461";55;"Piper+xylosteoides"
"MBM313466";14;"Peperomia+martiana"
"MBM313468";25;"Peperomia+trineura"
"MBM316284";43;"Piper+lhotzkianum"
"MBM316287";35;"Piper+crassinervium"
"MBM316289";27;"Peperomia+urocarpa"
"MBM318515";47;"Piper+miquelianum"
"MBM319261";17;"Peperomia+pereskiaefolia"
"MBM319717";40;"Piper+grazielae"
"MBM320114";5;"Peperomia+catharinae"
"MBM320257";42;"Piper+hispidum"
"MBM320258";40;"Piper+grazielae"
"MBM320259";27;"Peperomia+urocarpa"
"MBM320670";6;"Peperomia+circinnata"
"MBM323032";2;"Peperomia+arifolia"
"MBM327707";17;"Peperomia+pereskiaefolia"
"MBM330247";43;"Piper+lhotzkianum"
"MBM330250";12;"Peperomia+hispidula"
"MBM331006";31;"Piper+arboreum"
"MBM334241";55;"Piper+xylosteoides"
"MBM334242";55;"Piper+xylosteoides"
"MBM336209";31;"Piper+arboreum"
"MBM336762";1;"Peperomia+alata"
"MBM336767";39;"Piper+glabratum"
"MBM338854";42;"Piper+hispidum"
"MBM339929";52;"Piper+solmsianum"
"MBM339932";10;"Peperomia+glabella"
"MBM339934";51;"Piper+reitzii"
"MBM340630";17;"Peperomia+pereskiaefolia"
"MBM340677";27;"Peperomia+urocarpa"
"MBM340678";4;"Peperomia+blanda"
"MBM342267";40;"Piper+grazielae"
"MBM347548";4;"Peperomia+blanda"
"MBM358672";49;"Piper+mosenii"
"MBM372010";28;"Piper+aduncum"
"MBM394622";29;"Piper+amalago"
"MBM409648";31;"Piper+arboreum"
"MBM411519";42;"Piper+hispidum"
"MBM411578";42;"Piper+hispidum"
"NL-U1483897";35;"Piper+crassinervium"
"NL-U1484203";34;"Piper+cernuum"
"NL-U1484861";38;"Piper+gaudichaudianum"
"NL-U1484863";38;"Piper+gaudichaudianum"
"NY00283863_01";51;"Piper+reitzii"
"NY00555110_01";21;"Peperomia+rotundifolia"
"NY00555114_01";21;"Peperomia+rotundifolia"
"NY00555140_01";22;"Peperomia+rupestris"
"NY00555147_01";22;"Peperomia+rupestris"
"NY00555197_01";23;"Peperomia+subretusa"
"NY00555198_01";23;"Peperomia+subretusa"
"NY00555233_01";24;"Peperomia+tetraphylla"
"NY00555234_01";24;"Peperomia+tetraphylla"
"NY00555236_01";24;"Peperomia+tetraphylla"
"NY00555257_01";24;"Peperomia+tetraphylla"
"NY00555258_01";24;"Peperomia+tetraphylla"
"NY00555259_01";24;"Peperomia+tetraphylla"
"NY00555264_01";24;"Peperomia+tetraphylla"
"NY00555265_01";24;"Peperomia+tetraphylla"
"NY00555269_01";24;"Peperomia+tetraphylla"
"NY00555274_01";24;"Peperomia+tetraphylla"
"NY00555275_01";24;"Peperomia+tetraphylla"
"NY00555292_01";24;"Peperomia+tetraphylla"
"NY00555295_01";24;"Peperomia+tetraphylla"
"NY00555296_01";24;"Peperomia+tetraphylla"
"NY00555297_01";24;"Peperomia+tetraphylla"
"NY00555304_01";24;"Peperomia+tetraphylla"
"NY00555316_01";24;"Peperomia+tetraphylla"
"NY00555317_01";24;"Peperomia+tetraphylla"
"NY00555336_01";24;"Peperomia+tetraphylla"
"NY00555344_01";24;"Peperomia+tetraphylla"
"NY00555345_01";24;"Peperomia+tetraphylla"
"NY00555348_01";24;"Peperomia+tetraphylla"
"NY00555356_01";24;"Peperomia+tetraphylla"
"NY00555372_01";24;"Peperomia+tetraphylla"
"NY00555386_01";24;"Peperomia+tetraphylla"
"NY00555387_01";24;"Peperomia+tetraphylla"
"NY00555388_01";24;"Peperomia+tetraphylla"
"NY00555389_01";24;"Peperomia+tetraphylla"
"NY00555412_01";25;"Peperomia+trineura"
"NY00555417_01";25;"Peperomia+trineura"
"NY00555438_01";25;"Peperomia+trineura"
"NY00555439_01";25;"Peperomia+trineura"
"NY00555473_01";27;"Peperomia+urocarpa"
"NY00555540_01";27;"Peperomia+urocarpa"
"NY00555543_01";27;"Peperomia+urocarpa"
"NY00555546_01";27;"Peperomia+urocarpa"
"NY00555548_01";27;"Peperomia+urocarpa"
"NY00555549_01";27;"Peperomia+urocarpa"
"NY00555553_01";27;"Peperomia+urocarpa"
"NY00555554_01";27;"Peperomia+urocarpa"
"NY00555556_01";27;"Peperomia+urocarpa"
"NY00555559_01";27;"Peperomia+urocarpa"
"NY00555606_01";28;"Piper+aduncum"
"NY00555607_01";28;"Piper+aduncum"
"NY00555615_01";28;"Piper+aduncum"
"NY00555616_01";28;"Piper+aduncum"
"NY00555691_01";29;"Piper+amalago"
"NY00555697_01";29;"Piper+amalago"
"NY00555705_01";29;"Piper+amalago"
"NY00555839_01";31;"Piper+arboreum"
"NY00555859_01";31;"Piper+arboreum"
"NY00555866_01";31;"Piper+arboreum"
"NY00555867_01";31;"Piper+arboreum"
"NY00555868_01";31;"Piper+arboreum"
"NY00555895_01";31;"Piper+arboreum"
"NY00555905_01";31;"Piper+arboreum"
"NY00555992_01";32;"Piper+caldasianum"
"NY00555993_01";32;"Piper+caldasianum"
"NY00555994_01";32;"Piper+caldasianum"
"NY00555995_01";32;"Piper+caldasianum"
"NY00556001_01";33;"Piper+caldense"
"NY00556003_01";33;"Piper+caldense"
"NY00556004_01";33;"Piper+caldense"
"NY00556005_01";33;"Piper+caldense"
"NY00556006_01";33;"Piper+caldense"
"NY00556007_01";33;"Piper+caldense"
"NY00556008_01";33;"Piper+caldense"
"NY00556009_01";33;"Piper+caldense"
"NY00556010_01";33;"Piper+caldense"
"NY00556012_01";33;"Piper+caldense"
"NY00556032_01";33;"Piper+caldense"
"NY00556050_01";34;"Piper+cernuum"
"NY00556072_01";34;"Piper+cernuum"
"NY00556073_01";34;"Piper+cernuum"
"NY00556082_01";34;"Piper+cernuum"
"NY00556084_01";34;"Piper+cernuum"
"NY00556127_01";40;"Piper+grazielae"
"NY00556136_01";40;"Piper+grazielae"
"NY00556167_01";35;"Piper+crassinervium"
"NY00556177_01";35;"Piper+crassinervium"
"NY00556187_01";35;"Piper+crassinervium"
"NY00556229_01";36;"Piper+dilatatum"
"NY00556231_01";36;"Piper+dilatatum"
"NY00556239_01";36;"Piper+dilatatum"
"NY00556251_01";36;"Piper+dilatatum"
"NY00556260_01";37;"Piper+diospyrifolium"
"NY00556265_01";37;"Piper+diospyrifolium"
"NY00556266_01";37;"Piper+diospyrifolium"
"NY00556353_01";38;"Piper+gaudichaudianum"
"NY00556355_01";38;"Piper+gaudichaudianum"
"NY00556363_01";38;"Piper+gaudichaudianum"
"NY00556377_01";38;"Piper+gaudichaudianum"
"NY00556388_01";38;"Piper+gaudichaudianum"
"NY00556395_01";38;"Piper+gaudichaudianum"
"NY00556413_01";38;"Piper+gaudichaudianum"
"NY00556426_01";38;"Piper+gaudichaudianum"
"NY00556427_01";38;"Piper+gaudichaudianum"
"NY00556428_01";38;"Piper+gaudichaudianum"
"NY00556432_01";38;"Piper+gaudichaudianum"
"NY00556433_01";38;"Piper+gaudichaudianum"
"NY00556434_01";38;"Piper+gaudichaudianum"
"NY00556435_01";38;"Piper+gaudichaudianum"
"NY00556437_01";38;"Piper+gaudichaudianum"
"NY00556445_01";38;"Piper+gaudichaudianum"
"NY00556446_01";38;"Piper+gaudichaudianum"
"NY00556447_01";38;"Piper+gaudichaudianum"
"NY00556448_01";38;"Piper+gaudichaudianum"
"NY00556452_01";38;"Piper+gaudichaudianum"
"NY00556460_01";38;"Piper+gaudichaudianum"
"NY00556468_01";38;"Piper+gaudichaudianum"
"NY00556469_01";38;"Piper+gaudichaudianum"
"NY00556472_01";38;"Piper+gaudichaudianum"
"NY00556474_01";38;"Piper+gaudichaudianum"
"NY00556475_01";38;"Piper+gaudichaudianum"
"NY00556476_01";38;"Piper+gaudichaudianum"
"NY00556477_01";38;"Piper+gaudichaudianum"
"NY00556478_01";38;"Piper+gaudichaudianum"
"NY00556479_01";38;"Piper+gaudichaudianum"
"NY00556480_01";38;"Piper+gaudichaudianum"
"NY00556486_01";38;"Piper+gaudichaudianum"
"NY00556490_01";38;"Piper+gaudichaudianum"
"NY00556491_01";38;"Piper+gaudichaudianum"
"NY00556492_01";38;"Piper+gaudichaudianum"
"NY00556495_01";38;"Piper+gaudichaudianum"
"NY00556497_01";38;"Piper+gaudichaudianum"
"NY00556498_01";38;"Piper+gaudichaudianum"
"NY00556499_01";38;"Piper+gaudichaudianum"
"NY00556526_01";38;"Piper+gaudichaudianum"
"NY00556530_01";38;"Piper+gaudichaudianum"
"NY00556539_01";38;"Piper+gaudichaudianum"
"NY00556544_01";38;"Piper+gaudichaudianum"
"NY00556546_01";38;"Piper+gaudichaudianum"
"NY00556547_01";38;"Piper+gaudichaudianum"
"NY00556551_01";38;"Piper+gaudichaudianum"
"NY00556570_01";38;"Piper+gaudichaudianum"
"NY00556572_01";38;"Piper+gaudichaudianum"
"NY00556579_01";38;"Piper+gaudichaudianum"
"NY00556587_01";39;"Piper+glabratum"
"NY00556588_01";39;"Piper+glabratum"
"NY00556589_01";39;"Piper+glabratum"
"NY00556591_01";39;"Piper+glabratum"
"NY00556592_01";39;"Piper+glabratum"
"NY00556596_01";39;"Piper+glabratum"
"NY00556597_01";39;"Piper+glabratum"
"NY00556602_01";39;"Piper+glabratum"
"NY00556603_01";39;"Piper+glabratum"
"NY00556604_01";39;"Piper+glabratum"
"NY00556605_01";39;"Piper+glabratum"
"NY00556610_01";39;"Piper+glabratum"
"NY00556611_01";39;"Piper+glabratum"
"NY00556614_01";39;"Piper+glabratum"
"NY00556646_01";42;"Piper+hispidum"
"NY00556662_01";42;"Piper+hispidum"
"NY00556673_01";42;"Piper+hispidum"
"NY00556676_02";42;"Piper+hispidum"
"NY00556678_02";42;"Piper+hispidum"
"NY00556853_01";44;"Piper+macedoi"
"NY00556859_01";45;"Piper+malacophyllum"
"NY00556860_01";45;"Piper+malacophyllum"
"NY00556861_01";45;"Piper+malacophyllum"
"NY00556862_01";45;"Piper+malacophyllum"
"NY00556864_01";45;"Piper+malacophyllum"
"NY00556888_01";46;"Piper+mikanianum"
"NY00556893_01";46;"Piper+mikanianum"
"NY00556894_01";46;"Piper+mikanianum"
"NY00556895_01";46;"Piper+mikanianum"
"NY00556896_01";46;"Piper+mikanianum"
"NY00556897_01";46;"Piper+mikanianum"
"NY00556903_01";46;"Piper+mikanianum"
"NY00556904_01";46;"Piper+mikanianum"
"NY00556908_01";46;"Piper+mikanianum"
"NY00556909_01";46;"Piper+mikanianum"
"NY00556910_01";46;"Piper+mikanianum"
"NY00556911_01";46;"Piper+mikanianum"
"NY00556923_01";46;"Piper+mikanianum"
"NY00556928_01";47;"Piper+miquelianum"
"NY00556930_01";47;"Piper+miquelianum"
"NY00556931_01";47;"Piper+miquelianum"
"NY00556932_01";47;"Piper+miquelianum"
"NY00556933_01";47;"Piper+miquelianum"
"NY00556934_01";47;"Piper+miquelianum"
"NY00556935_01";47;"Piper+miquelianum"
"NY00556936_01";47;"Piper+miquelianum"
"NY00556937_01";47;"Piper+miquelianum"
"NY00556944_01";47;"Piper+miquelianum"
"NY00556946_01";47;"Piper+miquelianum"
"NY00556949_01";47;"Piper+miquelianum"
"NY00556950_01";47;"Piper+miquelianum"
"NY00556963_01";47;"Piper+miquelianum"
"NY00556965_01";47;"Piper+miquelianum"
"NY00556967_01";47;"Piper+miquelianum"
"NY00556971_01";47;"Piper+miquelianum"
"NY00556975_01";47;"Piper+miquelianum"
"NY00556992_01";47;"Piper+miquelianum"
"NY00556993_01";47;"Piper+miquelianum"
"NY00556994_01";47;"Piper+miquelianum"
"NY00556995_01";47;"Piper+miquelianum"
"NY00556996_01";47;"Piper+miquelianum"
"NY00556997_01";47;"Piper+miquelianum"
"NY00556998_01";47;"Piper+miquelianum"
"NY00557029_01";48;"Piper+mollicomum"
"NY00557043_01";48;"Piper+mollicomum"
"NY00557056_01";48;"Piper+mollicomum"
"NY00557083_01";48;"Piper+mollicomum"
"NY00557085_01";49;"Piper+mosenii"
"NY00557091_01";49;"Piper+mosenii"
"NY00557094_01";49;"Piper+mosenii"
"NY00557095_01";49;"Piper+mosenii"
"NY00557169_01";50;"Piper+regnellii"
"NY00557170_01";50;"Piper+regnellii"
"NY00557173_01";50;"Piper+regnellii"
"NY00557174_01";50;"Piper+regnellii"
"NY00557177_01";50;"Piper+regnellii"
"NY00557186_01";51;"Piper+reitzii"
"NY00557188_01";51;"Piper+reitzii"
"NY00557192_01";51;"Piper+reitzii"
"NY00557193_01";51;"Piper+reitzii"
"NY00557197_01";51;"Piper+reitzii"
"NY00557253_01";52;"Piper+solmsianum"
"NY00557254_01";52;"Piper+solmsianum"
"NY00557255_01";52;"Piper+solmsianum"
"NY00557256_01";52;"Piper+solmsianum"
"NY00557259_01";52;"Piper+solmsianum"
"NY00557260_01";52;"Piper+solmsianum"
"NY00557261_01";52;"Piper+solmsianum"
"NY00557262_01";52;"Piper+solmsianum"
"NY00557263_01";52;"Piper+solmsianum"
"NY00557264_01";52;"Piper+solmsianum"
"NY00557265_01";52;"Piper+solmsianum"
"NY00557266_01";52;"Piper+solmsianum"
"NY00557269_01";52;"Piper+solmsianum"
"NY00557276_01";52;"Piper+solmsianum"
"NY00557277_01";52;"Piper+solmsianum"
"NY00557285_01";52;"Piper+solmsianum"
"NY00557287_01";52;"Piper+solmsianum"
"NY00557290_01";52;"Piper+solmsianum"
"NY00557356_01";29;"Piper+amalago"
"NY00557380_01";54;"Piper+viminifolium"
"NY00557385_01";55;"Piper+xylosteoides"
"NY00557386_01";55;"Piper+xylosteoides"
"NY00557387_01";55;"Piper+xylosteoides"
"NY00557388_01";55;"Piper+xylosteoides"
"NY00557390_01";55;"Piper+xylosteoides"
"NY00557392_01";55;"Piper+xylosteoides"
"NY00557394_01";55;"Piper+xylosteoides"
"NY00557395_01";55;"Piper+xylosteoides"
"NY00557399_01";55;"Piper+xylosteoides"
"NY00557400_01";55;"Piper+xylosteoides"
"NY00557401_01";55;"Piper+xylosteoides"
"NY00557402_01";55;"Piper+xylosteoides"
"NY00557408_01";55;"Piper+xylosteoides"
"NY00557414_01";55;"Piper+xylosteoides"
"NY00557422_01";55;"Piper+xylosteoides"
"NY00557423_01";55;"Piper+xylosteoides"
"NY00557424_01";55;"Piper+xylosteoides"
"NY00557425_01";55;"Piper+xylosteoides"
"NY00557426_01";55;"Piper+xylosteoides"
"NY00557427_01";55;"Piper+xylosteoides"
"NY00557430_01";55;"Piper+xylosteoides"
"NY00557431_01";55;"Piper+xylosteoides"
"NY00557433_01";55;"Piper+xylosteoides"
"NY00557434_01";55;"Piper+xylosteoides"
"NY00557435_01";55;"Piper+xylosteoides"
"NY00557436_01";55;"Piper+xylosteoides"
"NY00557437_01";55;"Piper+xylosteoides"
"NY00557446_01";55;"Piper+xylosteoides"
"NY00557447_01";55;"Piper+xylosteoides"
"NY00557448_01";55;"Piper+xylosteoides"
"NY00557449_01";55;"Piper+xylosteoides"
"NY00557450_01";55;"Piper+xylosteoides"
"NY00557451_01";55;"Piper+xylosteoides"
"NY00557454_01";55;"Piper+xylosteoides"
"NY00557457_01";55;"Piper+xylosteoides"
"NY00557458_01";55;"Piper+xylosteoides"
"NY00557460_01";55;"Piper+xylosteoides"
"NY00557462_01";55;"Piper+xylosteoides"
"NY00557463_01";55;"Piper+xylosteoides"
"NY00557466_01";55;"Piper+xylosteoides"
"NY00557695_01";29;"Piper+amalago"
"NY00558686_01";1;"Peperomia+alata"
"NY00558707_01";1;"Peperomia+alata"
"NY00558711_01";1;"Peperomia+alata"
"NY00558712_01";1;"Peperomia+alata"
"NY00558714_01";2;"Peperomia+arifolia"
"NY00558728_01";2;"Peperomia+arifolia"
"NY00558729_01";2;"Peperomia+arifolia"
"NY00558749_01";3;"Peperomia+barbarana"
"NY00558751_01";3;"Peperomia+barbarana"
"NY00558768_01";4;"Peperomia+blanda"
"NY00558779_01";4;"Peperomia+blanda"
"NY00558793_01";4;"Peperomia+blanda"
"NY00558803_01";4;"Peperomia+blanda"
"NY00558808_01";4;"Peperomia+blanda"
"NY00558831_01";5;"Peperomia+catharinae"
"NY00558834_01";5;"Peperomia+catharinae"
"NY00558842_01";5;"Peperomia+catharinae"
"NY00558922_01";7;"Peperomia+corcovadensis"
"NY00558928_01";7;"Peperomia+corcovadensis"
