"filename";"fold";"specific_epithet"
"NY00957078_01";4;"Piper+aduncum"
"NY00957079_01";4;"Piper+aduncum"
"NY00957080_01";4;"Piper+aduncum"
"NY00957081_01";4;"Piper+aduncum"
"NY00957082_01";4;"Piper+aduncum"
"NY00957083_01";4;"Piper+aduncum"
"NY00957085_01";4;"Piper+aduncum"
"NY00957086_01";4;"Piper+aduncum"
"NY00957087_01";4;"Piper+aduncum"
"NY00957090_01";4;"Piper+aduncum"
"NY00957092_01";4;"Piper+aduncum"
"NY00957094_01";4;"Piper+aduncum"
"NY00957095_01";4;"Piper+aduncum"
"NY00957097_01";4;"Piper+aduncum"
"NY00957101_01";4;"Piper+aduncum"
"NY00957106_01";4;"Piper+aduncum"
"NY00957107_01";4;"Piper+aduncum"
"NY00957108_01";4;"Piper+aduncum"
"NY00957113_01";4;"Piper+aduncum"
"NY00957114_01";4;"Piper+aduncum"
"NY00957115_01";4;"Piper+aduncum"
"NY00957116_01";4;"Piper+aduncum"
"NY00957117_01";4;"Piper+aduncum"
"NY00957119_01";4;"Piper+aduncum"
"NY00957120_01";4;"Piper+aduncum"
"NY00957144_01";5;"Piper+amalago"
"NY00957148_01";5;"Piper+amalago"
"NY00957150_01";5;"Piper+amalago"
"NY00957171_01";6;"Piper+arboreum"
"NY00957172_01";6;"Piper+arboreum"
"NY00957173_01";6;"Piper+arboreum"
"NY00957174_01";6;"Piper+arboreum"
"NY00957175_01";6;"Piper+arboreum"
"NY00957176_01";6;"Piper+arboreum"
"NY00957177_01";6;"Piper+arboreum"
"NY00957178_01";6;"Piper+arboreum"
"NY00957184_01";6;"Piper+arboreum"
"NY00957185_01";6;"Piper+arboreum"
"NY00957186_01";6;"Piper+arboreum"
"NY00957193_01";6;"Piper+arboreum"
"NY00957195_01";6;"Piper+arboreum"
"NY00957196_01";6;"Piper+arboreum"
"NY00957197_01";6;"Piper+arboreum"
"NY00957217_01";6;"Piper+arboreum"
"NY00957218_01";6;"Piper+arboreum"
"NY00957219_01";6;"Piper+arboreum"
"NY00957220_01";6;"Piper+arboreum"
"NY00957221_01";6;"Piper+arboreum"
"NY00957222_01";6;"Piper+arboreum"
"NY00957223_01";6;"Piper+arboreum"
"NY00957225_01";6;"Piper+arboreum"
"NY00957226_01";6;"Piper+arboreum"
"NY00957227_01";6;"Piper+arboreum"
"NY00957228_01";6;"Piper+arboreum"
"NY00957229_01";6;"Piper+arboreum"
"NY00957231_01";6;"Piper+arboreum"
"NY00957232_01";6;"Piper+arboreum"
"NY00957233_01";6;"Piper+arboreum"
"NY00957235_01";6;"Piper+arboreum"
"NY00957236_01";6;"Piper+arboreum"
"NY00957237_01";6;"Piper+arboreum"
"NY00957238_01";6;"Piper+arboreum"
"NY00957239_01";6;"Piper+arboreum"
"NY00957241_01";6;"Piper+arboreum"
"NY00957242_01";6;"Piper+arboreum"
"NY00957243_01";6;"Piper+arboreum"
"NY00957244_01";6;"Piper+arboreum"
"NY00957245_01";6;"Piper+arboreum"
"NY00957250_01";6;"Piper+arboreum"
"NY00957251_01";6;"Piper+arboreum"
"NY00957252_01";6;"Piper+arboreum"
"NY00957253_01";6;"Piper+arboreum"
"NY00957254_01";6;"Piper+arboreum"
"NY00957255_01";6;"Piper+arboreum"
"NY00957256_01";6;"Piper+arboreum"
"NY00957257_01";6;"Piper+arboreum"
"NY00957258_01";6;"Piper+arboreum"
"NY00957259_01";6;"Piper+arboreum"
"NY00957260_01";6;"Piper+arboreum"
"NY00957261_01";6;"Piper+arboreum"
"NY00957262_01";6;"Piper+arboreum"
"NY00957263_01";6;"Piper+arboreum"
"NY00957264_01";6;"Piper+arboreum"
"NY00957265_01";6;"Piper+arboreum"
"NY00957268_01";6;"Piper+arboreum"
"NY00957269_01";6;"Piper+arboreum"
"NY00957270_01";6;"Piper+arboreum"
"NY00957271_01";6;"Piper+arboreum"
"NY00957292_01";7;"Piper+caldense"
"NY00957293_01";7;"Piper+caldense"
"NY00957294_01";7;"Piper+caldense"
"NY00957295_01";7;"Piper+caldense"
"NY00957296_01";7;"Piper+caldense"
"NY00957297_01";7;"Piper+caldense"
"NY00957298_01";7;"Piper+caldense"
"NY00957306_01";7;"Piper+caldense"
"NY00957307_01";7;"Piper+caldense"
"NY00957308_01";7;"Piper+caldense"
"NY00957309_01";7;"Piper+caldense"
"NY00957340_01";8;"Piper+cuyabanum"
"NY00957341_01";8;"Piper+cuyabanum"
"NY00957342_01";8;"Piper+cuyabanum"
"NY00957343_01";8;"Piper+cuyabanum"
"NY00957344_01";8;"Piper+cuyabanum"
"NY00957345_01";8;"Piper+cuyabanum"
"NY00957346_01";8;"Piper+cuyabanum"
"NY00957347_01";8;"Piper+cuyabanum"
"NY00957348_01";8;"Piper+cuyabanum"
"NY00957349_01";8;"Piper+cuyabanum"
"NY00957350_01";8;"Piper+cuyabanum"
"NY00957351_01";8;"Piper+cuyabanum"
"NY00957354_01";8;"Piper+cuyabanum"
"NY00957355_01";8;"Piper+cuyabanum"
"NY00957356_01";8;"Piper+cuyabanum"
"NY00957361_01";9;"Piper+dilatatum"
"NY00957362_01";9;"Piper+dilatatum"
"NY00957363_01";9;"Piper+dilatatum"
"NY00957364_01";9;"Piper+dilatatum"
"NY00957367_01";9;"Piper+dilatatum"
"NY00957369_01";9;"Piper+dilatatum"
"NY00957370_01";9;"Piper+dilatatum"
"NY00957373_01";9;"Piper+dilatatum"
"NY00957374_01";9;"Piper+dilatatum"
"NY00957392_01";10;"Piper+fuligineum"
"NY00957393_01";10;"Piper+fuligineum"
"NY00957394_01";10;"Piper+fuligineum"
"NY00957395_01";10;"Piper+fuligineum"
"NY00957396_01";10;"Piper+fuligineum"
"NY00957397_01";10;"Piper+fuligineum"
"NY00957398_01";10;"Piper+fuligineum"
"NY00957399_01";10;"Piper+fuligineum"
"NY00957400_01";10;"Piper+fuligineum"
"NY00957402_01";10;"Piper+fuligineum"
"NY00957403_01";10;"Piper+fuligineum"
"NY00957404_01";10;"Piper+fuligineum"
"NY00957405_01";10;"Piper+fuligineum"
"NY00957406_01";10;"Piper+fuligineum"
"NY00957407_01";10;"Piper+fuligineum"
"NY00957408_01";10;"Piper+fuligineum"
"NY00957411_01";10;"Piper+fuligineum"
"NY00957413_01";10;"Piper+fuligineum"
"NY00957414_01";10;"Piper+fuligineum"
"NY00957420_01";10;"Piper+fuligineum"
"NY00957421_01";10;"Piper+fuligineum"
"NY00957422_01";10;"Piper+fuligineum"
"NY00957423_01";10;"Piper+fuligineum"
"NY00957424_01";10;"Piper+fuligineum"
"NY00957425_01";10;"Piper+fuligineum"
"NY00957426_01";10;"Piper+fuligineum"
"NY00957429_01";10;"Piper+fuligineum"
"NY00957431_01";10;"Piper+fuligineum"
"NY00957432_01";10;"Piper+fuligineum"
"NY00957433_01";10;"Piper+fuligineum"
"NY00957456_01";11;"Piper+glabratum"
"NY00957457_01";11;"Piper+glabratum"
"NY00957458_01";11;"Piper+glabratum"
"NY00957459_01";11;"Piper+glabratum"
"NY00957460_01";11;"Piper+glabratum"
"NY00957464_01";12;"Piper+hispidum"
"NY00957465_01";12;"Piper+hispidum"
"NY00957466_01";12;"Piper+hispidum"
"NY00957467_01";12;"Piper+hispidum"
"NY00957468_01";12;"Piper+hispidum"
"NY00957469_01";12;"Piper+hispidum"
"NY00957470_01";12;"Piper+hispidum"
"NY00957474_01";12;"Piper+hispidum"
"NY00957534_01";13;"Piper+ovatum"
"NY00957537_01";13;"Piper+ovatum"
"NY00957539_01";13;"Piper+ovatum"
"NY00957540_01";13;"Piper+ovatum"
"NY00957541_01";13;"Piper+ovatum"
"NY01021310_01";14;"Piper+regnellii"
"NY01021311_01";14;"Piper+regnellii"
"NY01021320_01";14;"Piper+regnellii"
"NY01021322_01";14;"Piper+regnellii"
"NY01021337_01";14;"Piper+regnellii"
"NY01021351_01";15;"Piper+tectoniifolium"
"NY01021352_01";15;"Piper+tectoniifolium"
"NY01021353_01";15;"Piper+tectoniifolium"
"NY01021354_01";15;"Piper+tectoniifolium"
"NY01021355_01";15;"Piper+tectoniifolium"
"NY01021357_01";15;"Piper+tectoniifolium"
"NY01021362_01";15;"Piper+tectoniifolium"
"NY01021363_01";16;"Piper+tuberculatum"
"NY01021364_01";16;"Piper+tuberculatum"
"NY01021365_01";16;"Piper+tuberculatum"
"NY01021372_01";16;"Piper+tuberculatum"
"NY01021373_01";16;"Piper+tuberculatum"
"NY01021383_01";16;"Piper+tuberculatum"
"NY01021390_01";16;"Piper+tuberculatum"
"NY01021398_01";16;"Piper+tuberculatum"
"NY01021400_01";16;"Piper+tuberculatum"
"NY01023505_01";6;"Piper+arboreum"
"NY01067814_01";11;"Piper+glabratum"
"NY01067815_01";4;"Piper+aduncum"
"NY01145346_01";4;"Piper+aduncum"
"NY01145500_01";6;"Piper+arboreum"
"NY01146096_01";6;"Piper+arboreum"
"NY01146481_01";6;"Piper+arboreum"
"NY01421352_01";6;"Piper+arboreum"
"NY01802229_01";3;"Peperomia+macrostachya"
"SP011203";9;"Piper+dilatatum"
"SP011259";13;"Piper+ovatum"
"SPF00044272";2;"Peperomia+elongata"
"SPF00046142";6;"Piper+arboreum"
"SPF00046289";12;"Piper+hispidum"
"SPF00046326";10;"Piper+fuligineum"
"SPF00060540";6;"Piper+arboreum"
"SPF00060718";13;"Piper+ovatum"
"SPF00080782";14;"Piper+regnellii"
"SPF00080783";14;"Piper+regnellii"
"SPF00102416";6;"Piper+arboreum"
"SPF00102745";4;"Piper+aduncum"
"SPF00103357";9;"Piper+dilatatum"
"SPF00119450";9;"Piper+dilatatum"
"SPF00122976";9;"Piper+dilatatum"
"SPF00127482";4;"Piper+aduncum"
"SPF00131422";5;"Piper+amalago"
"SPF00133605";6;"Piper+arboreum"
"SPF00146068";9;"Piper+dilatatum"
"SPF00146882";9;"Piper+dilatatum"
"SPF00152702";9;"Piper+dilatatum"
"SPF00161691";5;"Piper+amalago"
"SPF00161693";6;"Piper+arboreum"
"SPF00161696";9;"Piper+dilatatum"
"SPF00161697";5;"Piper+amalago"
"SPF00178972";16;"Piper+tuberculatum"
"SPF00186257";6;"Piper+arboreum"
"SPF00194805";9;"Piper+dilatatum"
"SPF00194806";4;"Piper+aduncum"
"SPF00194807";10;"Piper+fuligineum"
"SPF00231314";16;"Piper+tuberculatum"
"SPF00234119";5;"Piper+amalago"
"UEC138168";4;"Piper+aduncum"
"UEC138173";6;"Piper+arboreum"
"UEC138519";6;"Piper+arboreum"
"UEC149493";3;"Peperomia+macrostachya"
"UEC149495";3;"Peperomia+macrostachya"
"UEC149669";4;"Piper+aduncum"
"UEC149670";4;"Piper+aduncum"
"UEC149671";4;"Piper+aduncum"
"UEC149822";6;"Piper+arboreum"
"UFG0060067";6;"Piper+arboreum"
"V0451726F_01";6;"Piper+arboreum"
