filename,fold,specific_epithet,min,herbaria,seq,county,state
FURB37203,8,Peperomia+corcovadensis,5,FURB,41248,Nova Veneza,Santa Catarina
FURB37204,8,Peperomia+corcovadensis,5,FURB,41250,Paulo Lopes,Santa Catarina
FURB37205,8,Peperomia+corcovadensis,5,FURB,41249,Siderópolis,Santa Catarina
FURB37206,8,Peperomia+corcovadensis,5,FURB,41253,Imaruí,Santa Catarina
FURB37207,8,Peperomia+corcovadensis,5,FURB,41251,Treviso,Santa Catarina
FURB37208,8,Peperomia+corcovadensis,5,FURB,41259,Ascurra,Santa Catarina
FURB37209,8,Peperomia+corcovadensis,5,FURB,41258,Biguaçu,Santa Catarina
FURB37210,8,Peperomia+corcovadensis,5,FURB,41261,Santo Amaro da Imperatriz,Santa Catarina
FURB37211,8,Peperomia+corcovadensis,5,FURB,41260,Siderópolis,Santa Catarina
FURB37212,8,Peperomia+corcovadensis,5,FURB,41265,Florianópolis,Santa Catarina
FURB37213,8,Peperomia+corcovadensis,5,FURB,41264,Paulo Lopes,Santa Catarina
FURB37214,8,Peperomia+corcovadensis,5,FURB,41268,Itapoá,Santa Catarina
FURB37215,8,Peperomia+corcovadensis,5,FURB,41266,Florianópolis,Santa Catarina
FURB37216,8,Peperomia+corcovadensis,5,FURB,41270,Paulo Lopes,Santa Catarina
FURB37217,8,Peperomia+corcovadensis,5,FURB,41269,Paulo Lopes,Santa Catarina
FURB37218,8,Peperomia+corcovadensis,5,FURB,41273,Garuva,Santa Catarina
FURB37219,8,Peperomia+corcovadensis,5,FURB,41272,Imaruí,Santa Catarina
FURB37226,12,Peperomia+glabella,5,FURB,41318,Siderópolis,Santa Catarina
FURB37227,12,Peperomia+glabella,5,FURB,41306,Orleans,Santa Catarina
FURB37228,12,Peperomia+glabella,5,FURB,41320,Grão Pará,Santa Catarina
FURB37229,12,Peperomia+glabella,5,FURB,41319,Blumenau,Santa Catarina
FURB37230,12,Peperomia+glabella,5,FURB,41322,Porto Belo,Santa Catarina
FURB37232,12,Peperomia+glabella,5,FURB,41324,Presidente Nereu,Santa Catarina
FURB37233,12,Peperomia+glabella,5,FURB,41323,Blumenau,Santa Catarina
FURB37234,12,Peperomia+glabella,5,FURB,41326,Garuva,Santa Catarina
FURB37235,12,Peperomia+glabella,5,FURB,41325,Botuverá,Santa Catarina
FURB37236,12,Peperomia+glabella,5,FURB,41329,Presidente Nereu,Santa Catarina
FURB37237,12,Peperomia+glabella,5,FURB,41327,Presidente Nereu,Santa Catarina
FURB37239,12,Peperomia+glabella,5,FURB,41330,Morro Grande,Santa Catarina
FURB37240,12,Peperomia+glabella,5,FURB,41333,Biguaçu,Santa Catarina
FURB37243,12,Peperomia+glabella,5,FURB,41334,Guabiruba,Santa Catarina
FURB37244,12,Peperomia+glabella,5,FURB,41337,São Bento do Sul,Santa Catarina
FURB37245,12,Peperomia+glabella,5,FURB,41336,São Bento do Sul,Santa Catarina
FURB37246,12,Peperomia+glabella,5,FURB,41338,Joinville,Santa Catarina
FURB37247,12,Peperomia+glabella,5,FURB,41339,Blumenau,Santa Catarina
FURB37248,12,Peperomia+glabella,5,FURB,41341,Orleans,Santa Catarina
FURB37249,12,Peperomia+glabella,5,FURB,41340,Rio do Sul,Santa Catarina
FURB37250,12,Peperomia+glabella,5,FURB,41343,Siderópolis,Santa Catarina
FURB37251,12,Peperomia+glabella,5,FURB,41342,Morro Grande,Santa Catarina
FURB37252,12,Peperomia+glabella,5,FURB,41346,Blumenau,Santa Catarina
FURB37253,12,Peperomia+glabella,5,FURB,41345,Indaial,Santa Catarina
FURB37254,12,Peperomia+glabella,5,FURB,41348,Taió,Santa Catarina
FURB37255,12,Peperomia+glabella,5,FURB,41347,Porto Belo,Santa Catarina
FURB37257,12,Peperomia+glabella,5,FURB,41349,Florianópolis,Santa Catarina
FURB37260,12,Peperomia+glabella,5,FURB,41354,Angelina,Santa Catarina
FURB37261,12,Peperomia+glabella,5,FURB,41353,Rodeio,Santa Catarina
FURB37262,12,Peperomia+glabella,5,FURB,41307,Praia Grande,Santa Catarina
FURB37265,12,Peperomia+glabella,5,FURB,41308,Orleans,Santa Catarina
FURB37266,12,Peperomia+glabella,5,FURB,41358,Major Gercino,Santa Catarina
FURB37268,12,Peperomia+glabella,5,FURB,41360,Florianópolis,Santa Catarina
FURB37270_1,12,Peperomia+glabella,5,FURB,41361,Palhoça,Santa Catarina
FURB37274,12,Peperomia+glabella,5,FURB,42897,Mostardas,Rio Grande do Sul
FURB37310,13,Peperomia+glazioui,5,FURB,41387,Biguaçu,Santa Catarina
FURB37311,13,Peperomia+glazioui,5,FURB,41388,Mirim Doce,Santa Catarina
FURB37312,13,Peperomia+glazioui,5,FURB,41384,Apiúna,Santa Catarina
FURB37313,13,Peperomia+glazioui,5,FURB,41385,Imaruí,Santa Catarina
FURB37314,13,Peperomia+glazioui,5,FURB,41370,Blumenau,Santa Catarina
FURB37315,13,Peperomia+glazioui,5,FURB,41372,Antônio Carlos,Santa Catarina
FURB37398,15,Peperomia+hilariana,5,FURB,41263,Bom Retiro,Santa Catarina
FURB37399,15,Peperomia+hilariana,5,FURB,41409,São Domingos,Santa Catarina
FURB37400,15,Peperomia+hilariana,5,FURB,41407,Ipumirim,Santa Catarina
FURB37401,15,Peperomia+hilariana,5,FURB,41408,Anita Garibaldi,Santa Catarina
FURB37402,15,Peperomia+hilariana,5,FURB,41413,Canoinhas,Santa Catarina
FURB37403,15,Peperomia+hilariana,5,FURB,41412,Santa Terezinha,Santa Catarina
FURB37404,15,Peperomia+hilariana,5,FURB,41410,Passos Maia,Santa Catarina
FURB37418,16,Peperomia+hispidula,5,FURB,41436,Orleans,Santa Catarina
FURB37419,16,Peperomia+hispidula,5,FURB,41432,Blumenau,Santa Catarina
FURB37422,16,Peperomia+hispidula,5,FURB,41427,Rio Rufino,Santa Catarina
FURB37423,16,Peperomia+hispidula,5,FURB,41428,Orleans,Santa Catarina
FURB37426,16,Peperomia+hispidula,5,FURB,41431,Treviso,Santa Catarina
FURB37434,18,Peperomia+lyman-smithii,5,FURB,41465,Santa Tereza,Rio Grande do Sul
FURB37436,18,Peperomia+lyman-smithii,5,FURB,41460,Peritiba,Santa Catarina
FURB37440,19,Peperomia+martiana,5,FURB,41472,Blumenau,Santa Catarina
FURB37441,19,Peperomia+martiana,5,FURB,41475,Blumenau,Santa Catarina
FURB37442,19,Peperomia+martiana,5,FURB,41470,Anita Garibaldi,Santa Catarina
FURB37443,19,Peperomia+martiana,5,FURB,41474,São Bento do Sul,Santa Catarina
FURB37444,19,Peperomia+martiana,5,FURB,41479,Santa Terezinha,Santa Catarina
FURB37450,20,Peperomia+megapotamica,5,FURB,41484,São Bento do Sul,Santa Catarina
FURB37451,20,Peperomia+megapotamica,5,FURB,41487,Doutor Pedrinho,Santa Catarina
FURB37452,20,Peperomia+megapotamica,5,FURB,41485,Morro Grande,Santa Catarina
FURB37453,20,Peperomia+megapotamica,5,FURB,41483,Jacinto Machado,Santa Catarina
FURB37454,20,Peperomia+megapotamica,5,FURB,41492,Doutor Pedrinho,Santa Catarina
FURB37455,20,Peperomia+megapotamica,5,FURB,41493,Praia Grande,Santa Catarina
FURB37456,20,Peperomia+megapotamica,5,FURB,41495,São Bento do Sul,Santa Catarina
FURB37457,20,Peperomia+megapotamica,5,FURB,41491,Vitor Meireles,Santa Catarina
FURB37499,24,Peperomia+pereskiaefolia,5,FURB,41540,Cidreira,Rio Grande do Sul
FURB37500,24,Peperomia+pereskiaefolia,5,FURB,41534,Florianópolis,Santa Catarina
FURB37502,24,Peperomia+pereskiaefolia,5,FURB,41531,Balneário Camboriú,Santa Catarina
FURB37506,24,Peperomia+pereskiaefolia,5,FURB,41529,São Bento do Sul,Santa Catarina
FURB37508,24,Peperomia+pereskiaefolia,5,FURB,41533,Praia Grande,Santa Catarina
FURB37509_1,24,Peperomia+pereskiaefolia,5,FURB,41532,Paulo Lopes,Santa Catarina
FURB37511,24,Peperomia+pereskiaefolia,5,FURB,41535,Florianópolis,Santa Catarina
FURB37514,24,Peperomia+pereskiaefolia,5,FURB,41518,Orleans,Santa Catarina
FURB37515,24,Peperomia+pereskiaefolia,5,FURB,41517,Celso Ramos,Santa Catarina
FURB37518,24,Peperomia+pereskiaefolia,5,FURB,41520,Siderópolis,Santa Catarina
FURB37520,24,Peperomia+pereskiaefolia,5,FURB,41523,Taió,Santa Catarina
FURB37521,24,Peperomia+pereskiaefolia,5,FURB,41522,Taió,Santa Catarina
FURB37522,24,Peperomia+pereskiaefolia,5,FURB,41527,Florianópolis,Santa Catarina
FURB37523,24,Peperomia+pereskiaefolia,5,FURB,41524,São José,Santa Catarina
FURB37525,24,Peperomia+pereskiaefolia,5,FURB,41528,Florianópolis,Santa Catarina
FURB37550,26,Peperomia+pseudoestrellensis,5,FURB,41548,Água Doce,Santa Catarina
FURB37552,26,Peperomia+pseudoestrellensis,5,FURB,41567,Orleans,Santa Catarina
FURB37553,26,Peperomia+pseudoestrellensis,5,FURB,41561,Morro Grande,Santa Catarina
FURB37554,26,Peperomia+pseudoestrellensis,5,FURB,41559,Joinville,Santa Catarina
FURB37555,26,Peperomia+pseudoestrellensis,5,FURB,41560,Orleans,Santa Catarina
FURB37556,26,Peperomia+pseudoestrellensis,5,FURB,41552,Jacinto Machado,Santa Catarina
FURB37557,26,Peperomia+pseudoestrellensis,5,FURB,41558,Treviso,Santa Catarina
FURB37559,26,Peperomia+pseudoestrellensis,5,FURB,41549,Anitápolis,Santa Catarina
FURB37604,34,Peperomia+tetraphylla,5,FURB,41736,Otacílio Costa,Santa Catarina
FURB37608,34,Peperomia+tetraphylla,5,FURB,41734,Porto União,Santa Catarina
FURB37609,34,Peperomia+tetraphylla,5,FURB,41733,Abelardo Luz,Santa Catarina
FURB37611,34,Peperomia+tetraphylla,5,FURB,41682,Ipuaçu,Santa Catarina
FURB37614,29,Peperomia+rotundifolia,5,FURB,41645,Angelina,Santa Catarina
FURB37621,29,Peperomia+rotundifolia,5,FURB,41644,Presidente Nereu,Santa Catarina
FURB37622,29,Peperomia+rotundifolia,5,FURB,41647,Florianópolis,Santa Catarina
FURB37624,29,Peperomia+rotundifolia,5,FURB,41643,Garuva,Santa Catarina
FURB37625,29,Peperomia+rotundifolia,5,FURB,41646,Vitor Meireles,Santa Catarina
FURB37626,29,Peperomia+rotundifolia,5,FURB,41641,Taió,Santa Catarina
FURB37627,29,Peperomia+rotundifolia,5,FURB,41642,Presidente Nereu,Santa Catarina
FURB37629,29,Peperomia+rotundifolia,5,FURB,41638,Blumenau,Santa Catarina
FURB37636,30,Peperomia+rubricaulis,5,FURB,41668,Itaiópolis,Santa Catarina
FURB37637,30,Peperomia+rubricaulis,5,FURB,41667,Joinville,Santa Catarina
FURB37638,32,Peperomia+stroemfeltii,5,FURB,41672,Rio do Campo,Santa Catarina
FURB37641,34,Peperomia+tetraphylla,5,FURB,41783,Anita Garibaldi,Santa Catarina
FURB37642,34,Peperomia+tetraphylla,5,FURB,41677,Anita Garibaldi,Santa Catarina
FURB37643,34,Peperomia+tetraphylla,5,FURB,41679,Passos Maia,Santa Catarina
FURB37651,34,Peperomia+tetraphylla,5,FURB,41688,Benedito Novo,Santa Catarina
FURB37652,34,Peperomia+tetraphylla,5,FURB,41687,Angelina,Santa Catarina
FURB37653,34,Peperomia+tetraphylla,5,FURB,41690,Blumenau,Santa Catarina
FURB37656,34,Peperomia+tetraphylla,5,FURB,41735,Canoinhas,Santa Catarina
FURB37668,34,Peperomia+tetraphylla,5,FURB,41704,José Boiteux,Santa Catarina
FURB37670,34,Peperomia+tetraphylla,5,FURB,41720,Doutor Pedrinho,Santa Catarina
FURB37671,34,Peperomia+tetraphylla,5,FURB,41719,Vitor Meireles,Santa Catarina
FURB37672,34,Peperomia+tetraphylla,5,FURB,41718,Florianópolis,Santa Catarina
FURB37673,34,Peperomia+tetraphylla,5,FURB,41721,Águas Mornas,Santa Catarina
FURB37679,34,Peperomia+tetraphylla,5,FURB,41705,Angelina,Santa Catarina
FURB37680,34,Peperomia+tetraphylla,5,FURB,41762,Taió,Santa Catarina
FURB37681,34,Peperomia+tetraphylla,5,FURB,41691,Florianópolis,Santa Catarina
FURB37683,34,Peperomia+tetraphylla,5,FURB,41763,Taió,Santa Catarina
FURB37684,34,Peperomia+tetraphylla,5,FURB,41766,Taió,Santa Catarina
FURB37685,34,Peperomia+tetraphylla,5,FURB,41782,Águas Mornas,Santa Catarina
FURB37686,34,Peperomia+tetraphylla,5,FURB,41769,Florianópolis,Santa Catarina
FURB37687,34,Peperomia+tetraphylla,5,FURB,41767,Doutor Pedrinho,Santa Catarina
FURB37689,34,Peperomia+tetraphylla,5,FURB,41772,Presidente Getúlio,Santa Catarina
FURB37692,34,Peperomia+tetraphylla,5,FURB,41771,Ibirama,Santa Catarina
FURB37693,34,Peperomia+tetraphylla,5,FURB,41768,Imaruí,Santa Catarina
FURB37694,34,Peperomia+tetraphylla,5,FURB,41764,Morro Grande,Santa Catarina
FURB37695,34,Peperomia+tetraphylla,5,FURB,41770,Mirim Doce,Santa Catarina
FURB37696,34,Peperomia+tetraphylla,5,FURB,41775,Joinville,Santa Catarina
FURB37697,34,Peperomia+tetraphylla,5,FURB,41777,Joinville,Santa Catarina
FURB37698,34,Peperomia+tetraphylla,5,FURB,41780,Angelina,Santa Catarina
FURB37699,34,Peperomia+tetraphylla,5,FURB,41781,Petrolândia,Santa Catarina
FURB37702,34,Peperomia+tetraphylla,5,FURB,41765,Vitor Meireles,Santa Catarina
FURB37703,34,Peperomia+tetraphylla,5,FURB,41650,Taió,Santa Catarina
FURB37706,42,Piper+amplum,5,FURB,42132,Águas Mornas,Santa Catarina
FURB37720,42,Piper+amplum,5,FURB,42129,Tijucas,Santa Catarina
FURB37722,42,Piper+amplum,5,FURB,42124,Botuverá,Santa Catarina
FURB37723,42,Piper+amplum,5,FURB,42128,Tijucas,Santa Catarina
FURB37732,42,Piper+amplum,5,FURB,42133,Antônio Carlos,Santa Catarina
FURB37733,42,Piper+amplum,5,FURB,42134,Jaraguá do Sul,Santa Catarina
FURB37734,42,Piper+amplum,5,FURB,42142,Armazém,Santa Catarina
FURB37735,42,Piper+amplum,5,FURB,42143,Armazém,Santa Catarina
FURB37736,42,Piper+amplum,5,FURB,42140,Florianópolis,Santa Catarina
FURB37737,42,Piper+amplum,5,FURB,42141,Ascurra,Santa Catarina
FURB37738,42,Piper+amplum,5,FURB,42138,Florianópolis,Santa Catarina
FURB37739,42,Piper+amplum,5,FURB,42139,Florianópolis,Santa Catarina
FURB37741,42,Piper+amplum,5,FURB,42135,Florianópolis,Santa Catarina
FURB37748,42,Piper+amplum,5,FURB,42150,Blumenau,Santa Catarina
FURB37754,43,Piper+arboreum,5,FURB,42182,Pomerode,Santa Catarina
FURB37760,43,Piper+arboreum,5,FURB,42195,Nova Veneza,Santa Catarina
FURB37762,43,Piper+arboreum,5,FURB,42193,Jacinto Machado,Santa Catarina
FURB37763,43,Piper+arboreum,5,FURB,42194,Timbé do Sul,Santa Catarina
FURB37775,45,Piper+caldense,5,FURB,42956,Joinville,Santa Catarina
FURB37776,45,Piper+caldense,5,FURB,42232,Indaial,Santa Catarina
FURB37777,45,Piper+caldense,5,FURB,42234,São Bento do Sul,Santa Catarina
FURB37789,45,Piper+caldense,5,FURB,42879,Guaraqueçaba,Paraná
FURB37790,45,Piper+caldense,5,FURB,42210,Itapoá,Santa Catarina
FURB37792,45,Piper+caldense,5,FURB,42213,Guabiruba,Santa Catarina
FURB37793,45,Piper+caldense,5,FURB,42212,São João do Itaperiú,Santa Catarina
FURB37800,45,Piper+caldense,5,FURB,42215,Rio do Sul,Santa Catarina
FURB37801,45,Piper+caldense,5,FURB,42214,Indaial,Santa Catarina
FURB37802,45,Piper+caldense,5,FURB,42220,São Bento do Sul,Santa Catarina
FURB37803,45,Piper+caldense,5,FURB,42219,Jaraguá do Sul,Santa Catarina
FURB37804,45,Piper+caldense,5,FURB,42222,Schroeder,Santa Catarina
FURB37805,45,Piper+caldense,5,FURB,42221,Joinville,Santa Catarina
FURB37806,45,Piper+caldense,5,FURB,42225,Ascurra,Santa Catarina
FURB37807,45,Piper+caldense,5,FURB,42228,Ascurra,Santa Catarina
FURB37809,45,Piper+caldense,5,FURB,42226,Rodeio,Santa Catarina
FURB37848,46,Piper+cernuum,5,FURB,42263,Paulo Lopes,Santa Catarina
FURB37852,53,Piper+grazielae,5,FURB,42349,Biguaçu,Santa Catarina
FURB37854,53,Piper+grazielae,5,FURB,42346,Doutor Pedrinho,Santa Catarina
FURB37856,53,Piper+grazielae,5,FURB,42345,Santo Amaro da Imperatriz,Santa Catarina
FURB37857,53,Piper+grazielae,5,FURB,42344,Vitor Meireles,Santa Catarina
FURB37858,53,Piper+grazielae,5,FURB,42318,Joinville,Santa Catarina
FURB37859,53,Piper+grazielae,5,FURB,42347,Apiúna,Santa Catarina
FURB37860,53,Piper+grazielae,5,FURB,42315,Turvo,Santa Catarina
FURB37861,53,Piper+grazielae,5,FURB,42317,Nova Veneza,Santa Catarina
FURB37864,53,Piper+grazielae,5,FURB,42319,São João do Itaperiú,Santa Catarina
FURB37865,53,Piper+grazielae,5,FURB,42340,Paulo Lopes,Santa Catarina
FURB37866,53,Piper+grazielae,5,FURB,42310,Orleans,Santa Catarina
FURB37867,53,Piper+grazielae,5,FURB,42311,Anitápolis,Santa Catarina
FURB37872,53,Piper+grazielae,5,FURB,42348,Indaial,Santa Catarina
FURB37873,53,Piper+grazielae,5,FURB,42352,Blumenau,Santa Catarina
FURB37875_1,53,Piper+grazielae,5,FURB,42350,Águas Mornas,Santa Catarina
FURB37876,53,Piper+grazielae,5,FURB,42338,Santa Rosa de Lima,Santa Catarina
FURB37881,53,Piper+grazielae,5,FURB,42327,Orleans,Santa Catarina
FURB37890,53,Piper+grazielae,5,FURB,42353,Jaraguá do Sul,Santa Catarina
FURB37891,53,Piper+grazielae,5,FURB,42354,Florianópolis,Santa Catarina
FURB37893_1,53,Piper+grazielae,5,FURB,42351,Santo Amaro da Imperatriz,Santa Catarina
FURB37894,53,Piper+grazielae,5,FURB,42331,Rio do Campo,Santa Catarina
FURB37896,53,Piper+grazielae,5,FURB,42334,Florianópolis,Santa Catarina
FURB37897,53,Piper+grazielae,5,FURB,42335,Ascurra,Santa Catarina
FURB37898,53,Piper+grazielae,5,FURB,42326,Urussanga,Santa Catarina
FURB37899,53,Piper+grazielae,5,FURB,42333,São Francisco do Sul,Santa Catarina
FURB37900,53,Piper+grazielae,5,FURB,42330,Doutor Pedrinho,Santa Catarina
FURB37902,53,Piper+grazielae,5,FURB,42328,Taió,Santa Catarina
FURB37903,53,Piper+grazielae,5,FURB,42329,Corupá,Santa Catarina
FURB37905,47,Piper+crassinervium,5,FURB,42939,Gaspar,Santa Catarina
FURB37906,47,Piper+crassinervium,5,FURB,42369,Itapema,Santa Catarina
FURB37907,47,Piper+crassinervium,5,FURB,42370,Itajaí,Santa Catarina
FURB37908,59,Piper+malacophyllum,5,FURB,42529,Jaraguá do Sul,Santa Catarina
FURB37909,47,Piper+crassinervium,5,FURB,42880,Londrina,Paraná
FURB37910,48,Piper+dilatatum,5,FURB,42375,Blumenau,Santa Catarina
FURB37912,48,Piper+dilatatum,5,FURB,42380,Blumenau,Santa Catarina
FURB37913,48,Piper+dilatatum,5,FURB,42376,Nova Veneza,Santa Catarina
FURB37914,48,Piper+dilatatum,5,FURB,42378,Guabiruba,Santa Catarina
FURB37915,48,Piper+dilatatum,5,FURB,42379,Morro Grande,Santa Catarina
FURB37917,48,Piper+dilatatum,5,FURB,42377,Siderópolis,Santa Catarina
FURB37928,49,Piper+diospyrifolium,5,FURB,42401,Águas Mornas,Santa Catarina
FURB37929_1,49,Piper+diospyrifolium,5,FURB,42399,São José,Santa Catarina
FURB37931,49,Piper+diospyrifolium,5,FURB,42400,Paulo Lopes,Santa Catarina
FURB37937,51,Piper+gaudichaudianum,5,FURB,42419,Itapiranga,Santa Catarina
FURB37938,51,Piper+gaudichaudianum,5,FURB,42475,Itapiranga,Santa Catarina
FURB37940,51,Piper+gaudichaudianum,5,FURB,42421,Iporã do Oeste,Santa Catarina
FURB37941,51,Piper+gaudichaudianum,5,FURB,42423,Campos Novos,Santa Catarina
FURB37943,51,Piper+gaudichaudianum,5,FURB,42427,Taió,Santa Catarina
FURB37956,51,Piper+gaudichaudianum,5,FURB,42449,São Bento do Sul,Santa Catarina
FURB37957,51,Piper+gaudichaudianum,5,FURB,42406,Florianópolis,Santa Catarina
FURB37959,51,Piper+gaudichaudianum,5,FURB,42448,Mirim Doce,Santa Catarina
FURB37969,51,Piper+gaudichaudianum,5,FURB,42457,Agrolândia,Santa Catarina
FURB37970,51,Piper+gaudichaudianum,5,FURB,42468,Blumenau,Santa Catarina
FURB37976,51,Piper+gaudichaudianum,5,FURB,42408,Ipira,Santa Catarina
FURB37977,51,Piper+gaudichaudianum,5,FURB,42428,Praia Grande,Santa Catarina
FURB37978,51,Piper+gaudichaudianum,5,FURB,42463,Blumenau,Santa Catarina
FURB37979,51,Piper+gaudichaudianum,5,FURB,42439,Joinville,Santa Catarina
FURB37980,51,Piper+gaudichaudianum,5,FURB,42452,Florianópolis,Santa Catarina
FURB37981,51,Piper+gaudichaudianum,5,FURB,42447,Cocal do Sul,Santa Catarina
FURB37982,51,Piper+gaudichaudianum,5,FURB,42446,Treviso,Santa Catarina
FURB37983,51,Piper+gaudichaudianum,5,FURB,42431,Timbé do Sul,Santa Catarina
FURB37984,51,Piper+gaudichaudianum,5,FURB,42426,Atalanta,Santa Catarina
FURB37985,51,Piper+gaudichaudianum,5,FURB,42416,Ipumirim,Santa Catarina
FURB37986,51,Piper+gaudichaudianum,5,FURB,42434,Nova Veneza,Santa Catarina
FURB37987,51,Piper+gaudichaudianum,5,FURB,42464,Monte Castelo,Santa Catarina
FURB37990,51,Piper+gaudichaudianum,5,FURB,42430,Timbé do Sul,Santa Catarina
FURB37991,51,Piper+gaudichaudianum,5,FURB,42443,Urussanga,Santa Catarina
FURB37992,51,Piper+gaudichaudianum,5,FURB,42444,Orleans,Santa Catarina
FURB37993,51,Piper+gaudichaudianum,5,FURB,42445,Paulo Lopes,Santa Catarina
FURB37995,51,Piper+gaudichaudianum,5,FURB,42436,Morro Grande,Santa Catarina
FURB38000,51,Piper+gaudichaudianum,5,FURB,42407,Florianópolis,Santa Catarina
FURB38002,51,Piper+gaudichaudianum,5,FURB,42455,Indaial,Santa Catarina
FURB38003,51,Piper+gaudichaudianum,5,FURB,42412,Herval d'Oeste,Santa Catarina
FURB38004,52,Piper+glabratum,5,FURB,42873,Céu Azul,Paraná
FURB38005,51,Piper+gaudichaudianum,5,FURB,42456,Praia Grande,Santa Catarina
FURB38007,55,Piper+hispidum,5,FURB,42502,Praia Grande,Santa Catarina
FURB38008,55,Piper+hispidum,5,FURB,42508,Itaiópolis,Santa Catarina
FURB38009,55,Piper+hispidum,5,FURB,42489,Concórdia,Santa Catarina
FURB38010,55,Piper+hispidum,5,FURB,42503,Rio dos Cedros,Santa Catarina
FURB38011,55,Piper+hispidum,5,FURB,42506,Praia Grande,Santa Catarina
FURB38012,55,Piper+hispidum,5,FURB,42500,Armazém,Santa Catarina
FURB38013,55,Piper+hispidum,5,FURB,42504,Antônio Carlos,Santa Catarina
FURB38015,55,Piper+hispidum,5,FURB,42499,Apiúna,Santa Catarina
FURB38016,55,Piper+hispidum,5,FURB,42510,Apiúna,Santa Catarina
FURB38017,55,Piper+hispidum,5,FURB,42509,Colombo,Paraná
FURB38018,55,Piper+hispidum,5,FURB,42512,Taió,Santa Catarina
FURB38019,55,Piper+hispidum,5,FURB,42511,Morretes,Paraná
FURB38020,55,Piper+hispidum,5,FURB,42976,São Francisco do Sul,Santa Catarina
FURB38022_1,55,Piper+hispidum,5,FURB,42513,Anitápolis,Santa Catarina
FURB38023,59,Piper+malacophyllum,5,FURB,42524,Canelinha,Santa Catarina
FURB38024,55,Piper+hispidum,5,FURB,42514,Araranguá,Santa Catarina
FURB38026,55,Piper+hispidum,5,FURB,42501,Doutor Pedrinho,Santa Catarina
FURB38027,55,Piper+hispidum,5,FURB,42507,São Martinho,Santa Catarina
FURB38028,55,Piper+hispidum,5,FURB,42492,Leoberto Leal,Santa Catarina
FURB38029,55,Piper+hispidum,5,FURB,42491,Anita Garibaldi,Santa Catarina
FURB38030,55,Piper+hispidum,5,FURB,42494,Blumenau,Santa Catarina
FURB38031,55,Piper+hispidum,5,FURB,42493,Jacinto Machado,Santa Catarina
FURB38032,59,Piper+malacophyllum,5,FURB,42526,Mirim Doce,Santa Catarina
FURB38033,55,Piper+hispidum,5,FURB,42495,Vidal Ramos,Santa Catarina
FURB38034,55,Piper+hispidum,5,FURB,42498,Angelina,Santa Catarina
FURB38036,55,Piper+hispidum,5,FURB,42497,Siderópolis,Santa Catarina
FURB38037,59,Piper+malacophyllum,5,FURB,42523,Florianópolis,Santa Catarina
FURB38038,59,Piper+malacophyllum,5,FURB,42528,Rio do Campo,Santa Catarina
FURB38039,59,Piper+malacophyllum,5,FURB,42527,Jaraguá do Sul,Santa Catarina
FURB38041,64,Piper+ovatum,5,FURB,42674,José Boiteux,Santa Catarina
FURB38042,59,Piper+malacophyllum,5,FURB,42536,Florianópolis,Santa Catarina
FURB38056,60,Piper+mikanianum,5,FURB,42543,Lacerdópolis,Santa Catarina
FURB38058,60,Piper+mikanianum,5,FURB,42546,Campos Novos,Santa Catarina
FURB38061,60,Piper+mikanianum,5,FURB,42940,Grão Pará,Santa Catarina
FURB38062,60,Piper+mikanianum,5,FURB,42884,Palmas,Paraná
FURB38068,60,Piper+mikanianum,5,FURB,42549,Ituporanga,Santa Catarina
FURB38069,60,Piper+mikanianum,5,FURB,42881,Mallet,Paraná
FURB38070,60,Piper+mikanianum,5,FURB,42562,Santa Rosa de Lima,Santa Catarina
FURB38071,60,Piper+mikanianum,5,FURB,42559,Campos Novos,Santa Catarina
FURB38072,60,Piper+mikanianum,5,FURB,42560,Monte Carlo,Santa Catarina
FURB38073,60,Piper+mikanianum,5,FURB,42561,São José do Cerrito,Santa Catarina
FURB38086,60,Piper+mikanianum,5,FURB,42593,Celso Ramos,Santa Catarina
FURB38092,60,Piper+mikanianum,5,FURB,42592,São José do Cerrito,Santa Catarina
FURB38095,61,Piper+miquelianum,5,FURB,42604,São Bento do Sul,Santa Catarina
FURB38096_1,61,Piper+miquelianum,5,FURB,42603,Jaraguá do Sul,Santa Catarina
FURB38098,61,Piper+miquelianum,5,FURB,42612,Ibirama,Santa Catarina
FURB38100,61,Piper+miquelianum,5,FURB,42611,Mirim Doce,Santa Catarina
FURB38101,61,Piper+miquelianum,5,FURB,42609,Armazém,Santa Catarina
FURB38102,61,Piper+miquelianum,5,FURB,42605,Florianópolis,Santa Catarina
FURB38103,61,Piper+miquelianum,5,FURB,42608,São Martinho,Santa Catarina
FURB38104,61,Piper+miquelianum,5,FURB,42607,Apiúna,Santa Catarina
FURB38105,61,Piper+miquelianum,5,FURB,42610,Orleans,Santa Catarina
FURB38106,61,Piper+miquelianum,5,FURB,42570,Cocal do Sul,Santa Catarina
FURB38107,61,Piper+miquelianum,5,FURB,42606,Florianópolis,Santa Catarina
FURB38109,61,Piper+miquelianum,5,FURB,42601,Itaiópolis,Santa Catarina
FURB38112,61,Piper+miquelianum,5,FURB,42599,Nova Veneza,Santa Catarina
FURB38114,61,Piper+miquelianum,5,FURB,42597,Ituporanga,Santa Catarina
FURB38115,61,Piper+miquelianum,5,FURB,42598,Brusque,Santa Catarina
FURB38116,61,Piper+miquelianum,5,FURB,42620,São João Batista,Santa Catarina
FURB38126,61,Piper+miquelianum,5,FURB,42596,Blumenau,Santa Catarina
