filename,fold,specific_epithet,min,herbaria,seq,county,state
MBM317800,63,Piper+grazielae,5,MBM,11115,Vinhedo,São Paulo
MBM318198,45,Piper+anisum,5,MBM,10802,Nova Iguaçu,Rio de Janeiro
MBM329626,69,Piper+jubimarginatum,5,MBM,9618,Novo Cruzeiro,Minas Gerais
MBM330249,76,Piper+macedoi,5,MBM,9623,Porteirinha,Minas Gerais
MBM334243,60,Piper+fuligineum,5,MBM,9597,Iraí de Minas,Minas Gerais
MBM337356,63,Piper+grazielae,5,MBM,10826,Silva Jardim,Rio de Janeiro
MBM343051,77,Piper+malacophyllum,5,MBM,10801,Nova Friburgo,Rio de Janeiro
MBM345470,2,Peperomia+alata,5,MBM,11049,Barra do Turvo,São Paulo
MBM346454,47,Piper+arboreum,5,MBM,9632,São João Nepomuceno,Minas Gerais
MBM346455,61,Piper+gaudichaudianum,5,MBM,10827,Teresópolis,Rio de Janeiro
MBM346456,61,Piper+gaudichaudianum,5,MBM,9610,Leopoldina,Minas Gerais
MBM346457,6,Peperomia+blanda,5,MBM,9412,Guarapari,Espírito Santo
MBM346809,49,Piper+caldense,5,MBM,9609,Leopoldina,Minas Gerais
MBM347432,49,Piper+caldense,5,MBM,9594,Faria Lemos,Minas Gerais
MBM347434,61,Piper+gaudichaudianum,5,MBM,9392,Águia Branca,Espírito Santo
MBM347435,63,Piper+grazielae,5,MBM,9451,São Roque do Canaã,Espírito Santo
MBM347436,50,Piper+cernuum,5,MBM,9390,Águia Branca,Espírito Santo
MBM347437,99,Piper+umbellatum,5,MBM,9391,Águia Branca,Espírito Santo
MBM381526,42,Piper+aduncum,5,MBM,11071,Lavínia,São Paulo
MBM392564,96,Piper+truncatum,5,MBM,9152,Santa Leopoldina,Espírito Santo
MBM392827,68,Piper+ilheusense,5,MBM,9042,Cariacica,Espírito Santo
MBM392828,44,Piper+amplum,5,MBM,8792,Cariacica,Espírito Santo
MBM392871,45,Piper+anisum,5,MBM,9397,Cariacica,Espírito Santo
MBM392873,42,Piper+aduncum,5,MBM,9435,Nova Venécia,Espírito Santo
MBM392875,45,Piper+anisum,5,MBM,8798,Santa Leopoldina,Espírito Santo
MBM392877,50,Piper+cernuum,5,MBM,8867,Cariacica,Espírito Santo
MBM392878,85,Piper+pubisubmarginalum,5,MBM,9116,Cariacica,Espírito Santo
MBM397034,80,Piper+mollicomum,5,MBM,11084,Rio Claro,São Paulo
MBM398199,49,Piper+caldense,5,MBM,8858,Cantagalo,Rio de Janeiro
MBM398200,66,Piper+hispidum,5,MBM,9001,São Sebastião do Alto,Rio de Janeiro
MBM398204,80,Piper+mollicomum,5,MBM,9095,Carmo,Rio de Janeiro
MBM398205,43,Piper+amalago,5,MBM,8751,Macuco,Rio de Janeiro
MBM398226,45,Piper+anisum,5,MBM,8799,Bom Jardim,Rio de Janeiro
MBM404953,43,Piper+amalago,5,MBM,8757,Saquarema,Rio de Janeiro
MBM405035,101,Piper+viminifolium,5,MBM,9561,Brumadinho,Minas Gerais
MBM405042,43,Piper+amalago,5,MBM,8758,Araruama,Rio de Janeiro
MBM405043,57,Piper+divaricatum,5,MBM,10825,São Pedro da Aldeia,Rio de Janeiro
MBM405100,93,Piper+solmsianum,5,MBM,9145,Ilhabela,São Paulo
MBM405116,42,Piper+aduncum,5,MBM,8700,Teresópolis,Rio de Janeiro
MBM405150,47,Piper+arboreum,5,MBM,8833,Paraty,Rio de Janeiro
MBM405152,80,Piper+mollicomum,5,MBM,9096,Resende,Rio de Janeiro
MBM405155,47,Piper+arboreum,5,MBM,8842,Rio das Ostras,Rio de Janeiro
MBM405168,49,Piper+caldense,5,MBM,9649,Viçosa,Minas Gerais
MBM410054,45,Piper+anisum,5,MBM,10803,Nova Iguaçu,Rio de Janeiro
MBM410133,90,Piper+rivinoides,5,MBM,10818,Rio de Janeiro,Rio de Janeiro
MBM425265,83,Piper+permucronatum,5,MBM,9113,Teresópolis,Rio de Janeiro
MBM425326,73,Piper+lhotzkyanum,5,MBM,9048,Silva Jardim,Rio de Janeiro
MBM425396,43,Piper+amalago,5,MBM,8765,Cabo Frio,Rio de Janeiro
MBM425452,49,Piper+caldense,5,MBM,8861,Nova Friburgo,Rio de Janeiro
MBM425466,45,Piper+anisum,5,MBM,10799,Nova Friburgo,Rio de Janeiro
MBM425467,90,Piper+rivinoides,5,MBM,10798,Nova Friburgo,Rio de Janeiro
MBM425518,42,Piper+aduncum,5,MBM,8705,Domingos Martins,Espirito Santo
MBM425612,49,Piper+caldense,5,MBM,9592,Espera Feliz,Minas Gerais
MBM425616,64,Piper+hayneanum,5,MBM,8985,Rio Claro,Rio de Janeiro
MBML016773,25,Peperomia+obtusifolia,5,MBML,46174,Santa Teresa,Espírito Santo
MBML020793,88,Piper+richardiifolium,5,MBML,46919,Santa Teresa,Espírito Santo
MBML029392,46,Piper+anonifolium,5,MBML,46529,Santa Leopoldina,Espírito Santo
MBML029876,46,Piper+anonifolium,5,MBML,46530,Muqui,Espírito Santo
MBML035212,46,Piper+anonifolium,5,MBML,46532,Pinheiros,Espírito Santo
NL-U0005553,45,Piper+anisum,5,NL,2870,,Minas Gerais
NL-U0005554,45,Piper+anisum,5,NL,2866,,Minas Gerais
NL-U0005574,63,Piper+grazielae,5,NL,3719,,Minas Gerais
NL-U0005575,63,Piper+grazielae,5,NL,3720,,Minas Gerais
NL-U0005576,63,Piper+grazielae,5,NL,3721,,Minas Gerais
NL-U0005577,63,Piper+grazielae,5,NL,3722,,Minas Gerais
NL-U0005578,63,Piper+grazielae,5,NL,3723,,Rio de Janeiro
NL-U0105815,54,Piper+crassinervium,5,NL,3858,,São Paulo
NL-U0112589,86,Piper+regnellii,5,NL,6020,,Minas Gerais
NL-U0115383,90,Piper+rivinoides,5,NL,5759,,Rio de Janeiro
NL-U0117331,72,Piper+lepturum,5,NL,5033,,Rio de Janeiro
NL-U0117332,54,Piper+crassinervium,5,NL,518,,Minas Gerais
NL-U0117333,54,Piper+crassinervium,5,NL,519,,Rio de Janeiro
NL-U0180278,80,Piper+mollicomum,5,NL,5309,,Rio de Janeiro
NL-U0227596,72,Piper+lepturum,5,NL,5034,,Rio de Janeiro
NL-U0249298,100,Piper+vicosanum,5,NL,6138,,Minas Gerais
NL-U1480436,20,Peperomia+hispidula,5,NL,1158,,Rio de Janeiro
NL-U1482520,82,Piper+ovatum,5,NL,5557,,Minas Gerais
NL-U1482737,80,Piper+mollicomum,5,NL,5262,,Rio de Janeiro
NL-U1482738,80,Piper+mollicomum,5,NL,5263,,Rio de Janeiro
NL-U1482739,80,Piper+mollicomum,5,NL,5310,,Rio de Janeiro
NL-U1484662,67,Piper+hoffmannseggianum,5,NL,4684,,Rio de Janeiro
NL-U1484776,64,Piper+hayneanum,5,NL,4398,,Minas Gerais
NL-U1484860,61,Piper+gaudichaudianum,5,NL,4347,,Rio de Janeiro
NL-U1484862,61,Piper+gaudichaudianum,5,NL,4349,,Rio de Janeiro
NL-U1484864,61,Piper+gaudichaudianum,5,NL,4484,,Rio de Janeiro
NL-U1484865,61,Piper+gaudichaudianum,5,NL,4485,,Minas Gerais
NL-U1484866,61,Piper+gaudichaudianum,5,NL,4486,,Rio de Janeiro
NL-U1490143,43,Piper+amalago,5,NL,2798,,Rio de Janeiro
NY00055406_01,43,Piper+amalago,5,NY,40507,São Pedro da Aldeia Mun.,Rio de Janeiro
NY00214573_01,10,Peperomia+corcovadensis,5,NY,26813,,Minas Gerais
NY00251390_01,76,Piper+macedoi,5,NY,36991,Diamantina Mun.,Minas Gerais
NY00555130_01,33,Peperomia+rubricaulis,5,NY,37956,Rio de Janeiro Mun.,Rio de Janeiro
NY00555134_01,33,Peperomia+rubricaulis,5,NY,38750,Linhares Mun.,Espírito Santo
NY00555136_01,33,Peperomia+rubricaulis,5,NY,28748,,Rio de Janeiro
NY00555137_01,33,Peperomia+rubricaulis,5,NY,28751,,Minas Gerais
NY00555206_01,35,Peperomia+subrubrispica,5,NY,29259,,Minas Gerais
NY00555207_01,35,Peperomia+subrubrispica,5,NY,37154,Castelo Mun.,Espírito Santo
NY00555266_01,37,Peperomia+tetraphylla,5,NY,38371,Rio de Janeiro Mun.,Rio de Janeiro
NY00555270_01,37,Peperomia+tetraphylla,5,NY,40047,Muniz Freire Mun.,Espírito Santo
NY00555271_01,37,Peperomia+tetraphylla,5,NY,38999,Muniz Freire Mun.,Espírito Santo
NY00555273_01,37,Peperomia+tetraphylla,5,NY,37591,Domingos Martins Mun.,Espírito Santo
NY00555283_01,37,Peperomia+tetraphylla,5,NY,39145,Santa Maria Madalena Mun.,Rio de Janeiro
NY00555284_01,37,Peperomia+tetraphylla,5,NY,37403,Campos do Jordao Mun.,São Paulo
NY00555285_01,37,Peperomia+tetraphylla,5,NY,40644,Teresópolis Mun.,Rio de Janeiro
NY00555288_01,37,Peperomia+tetraphylla,5,NY,29439,,Rio de Janeiro
NY00555289_01,37,Peperomia+tetraphylla,5,NY,39770,Paraty Mun.,Rio de Janeiro
NY00555290_01,37,Peperomia+tetraphylla,5,NY,37724,Campos do Jordao Mun.,São Paulo
NY00555291_01,37,Peperomia+tetraphylla,5,NY,29440,,Rio de Janeiro
NY00555293_01,37,Peperomia+tetraphylla,5,NY,36951,Atibaia Mun.,São Paulo
NY00555294_01,37,Peperomia+tetraphylla,5,NY,40640,Teresópolis Mun.,Rio de Janeiro
NY00555303_01,37,Peperomia+tetraphylla,5,NY,39745,Rio de Janeiro Mun.,Rio de Janeiro
NY00555315_01,37,Peperomia+tetraphylla,5,NY,39571,São José do Barreiro Mun.,São Paulo
NY00555321_01,37,Peperomia+tetraphylla,5,NY,40639,Teresópolis Mun.,Rio de Janeiro
NY00555324_01,37,Peperomia+tetraphylla,5,NY,40629,Teresópolis Mun.,Rio de Janeiro
NY00555329_01,37,Peperomia+tetraphylla,5,NY,38652,Itaguaçu Mun.,Espírito Santo
NY00555330_01,37,Peperomia+tetraphylla,5,NY,40207,São Paulo Mun.,São Paulo
NY00555337_01,37,Peperomia+tetraphylla,5,NY,40200,São Paulo Mun.,São Paulo
NY00555346_01,37,Peperomia+tetraphylla,5,NY,29445,,Rio de Janeiro
NY00555347_01,37,Peperomia+tetraphylla,5,NY,39245,Teresópolis Mun.,Rio de Janeiro
NY00555349_01,37,Peperomia+tetraphylla,5,NY,40444,Teresópolis Mun.,Rio de Janeiro
NY00555350_01,37,Peperomia+tetraphylla,5,NY,40436,,Rio de Janeiro
NY00555351_01,37,Peperomia+tetraphylla,5,NY,37407,Campos do Jordao Mun.,São Paulo
NY00555352_01,37,Peperomia+tetraphylla,5,NY,38515,São João da Boa Vista Mun.,São Paulo
NY00555353_01,37,Peperomia+tetraphylla,5,NY,40258,Silveiras Mun.,São Paulo
NY00555358_01,37,Peperomia+tetraphylla,5,NY,29389,,São Paulo
NY00555361_01,37,Peperomia+tetraphylla,5,NY,40612,Teresópolis Mun.,Rio de Janeiro
NY00555383_01,37,Peperomia+tetraphylla,5,NY,39772,Paraty Mun.,Rio de Janeiro
NY00555384_01,37,Peperomia+tetraphylla,5,NY,38142,Castelo Mun.,Espírito Santo
NY00555385_01,37,Peperomia+tetraphylla,5,NY,38848,São Paulo Mun.,São Paulo
NY00555410_01,38,Peperomia+trineura,5,NY,38908,Petrópolis Mun.,Rio de Janeiro
NY00555415_01,38,Peperomia+trineura,5,NY,38602,Itatiaia Mun.,Rio de Janeiro
NY00555425_01,38,Peperomia+trineura,5,NY,40452,Teresópolis Mun.,Rio de Janeiro
NY00555427_01,38,Peperomia+trineura,5,NY,29602,,Rio de Janeiro
NY00555433_01,38,Peperomia+trineura,5,NY,38603,Itatiaia Mun.,Rio de Janeiro
NY00555434_01,38,Peperomia+trineura,5,NY,29568,,Rio de Janeiro
NY00555435_01,38,Peperomia+trineura,5,NY,40375,,Rio de Janeiro
NY00555472_01,39,Peperomia+urocarpa,5,NY,29652,,Rio de Janeiro
NY00555474_01,39,Peperomia+urocarpa,5,NY,39750,Rio de Janeiro Mun.,Rio de Janeiro
NY00555476_01,39,Peperomia+urocarpa,5,NY,29653,Ubatuba Mun.,São Paulo
NY00555484_01,39,Peperomia+urocarpa,5,NY,40438,,Rio de Janeiro
NY00555495_01,40,Peperomia+velloziana,5,NY,29675,,Minas Gerais
NY00555583_01,41,Piper+abutiloides,5,NY,38475,Muniz Freire Mun.,Espírito Santo
NY00555584_01,41,Piper+abutiloides,5,NY,37910,Resende Mun.,Rio de Janeiro
NY00555603_01,42,Piper+aduncum,5,NY,37909,Resende Mun.,Rio de Janeiro
NY00555611_01,42,Piper+aduncum,5,NY,38338,São Paulo Mun.,São Paulo
NY00555614_01,42,Piper+aduncum,5,NY,37414,Cananéia Mun.,São Paulo
NY00555661_01,43,Piper+amalago,5,NY,40218,Araruama Mun.,Rio de Janeiro
NY00555662_01,43,Piper+amalago,5,NY,37566,Rio de Janeiro Mun.,Rio de Janeiro
NY00555680_01,43,Piper+amalago,5,NY,37900,Rio de Janeiro Mun.,Rio de Janeiro
NY00555681_01,43,Piper+amalago,5,NY,38278,Rio de Janeiro Mun.,Rio de Janeiro
NY00555688_01,43,Piper+amalago,5,NY,37563,Rio de Janeiro Mun.,Rio de Janeiro
NY00555693_01,43,Piper+amalago,5,NY,37705,Campinas Mun.,São Paulo
NY00555695_01,43,Piper+amalago,5,NY,37390,Campinas Mun.,São Paulo
NY00555696_01,43,Piper+amalago,5,NY,36942,Cabo Frio Mun.,Rio de Janeiro
NY00555714_01,43,Piper+amalago,5,NY,39035,Niterói Mun.,Rio de Janeiro
NY00555726_01,44,Piper+amplum,5,NY,38043,Rio de Janeiro Mun.,Rio de Janeiro
NY00555733_01,44,Piper+amplum,5,NY,30679,,Minas Gerais
NY00555735_01,44,Piper+amplum,5,NY,37959,Rio de Janeiro Mun.,Rio de Janeiro
NY00555736_01,44,Piper+amplum,5,NY,30680,,Rio de Janeiro
NY00555738_01,44,Piper+amplum,5,NY,40765,Conceição do Castelo Mun.,Espírito Santo
NY00555739_01,44,Piper+amplum,5,NY,39509,Silva Jardim Mun.,Rio de Janeiro
NY00555740_01,44,Piper+amplum,5,NY,38387,Rio de Janeiro Mun.,Rio de Janeiro
NY00555741_01,44,Piper+amplum,5,NY,38344,Rio de Janeiro Mun.,Rio de Janeiro
NY00555746_01,44,Piper+amplum,5,NY,38565,Niterói Mun.,Rio de Janeiro
NY00555759_01,44,Piper+amplum,5,NY,30684,,Rio de Janeiro
NY00555761_01,44,Piper+amplum,5,NY,38366,Rio de Janeiro Mun.,Rio de Janeiro
NY00555772_01,44,Piper+amplum,5,NY,38346,Rio de Janeiro Mun.,Rio de Janeiro
NY00555778_01,44,Piper+amplum,5,NY,39512,Conceição da Barra Mun.,Espírito Santo
NY00555782_01,44,Piper+amplum,5,NY,38276,Rio de Janeiro Mun.,Rio de Janeiro
NY00555785_01,44,Piper+amplum,5,NY,37773,Rio de Janeiro Mun.,Rio de Janeiro
NY00555786_01,45,Piper+anisum,5,NY,30725,,Minas Gerais
NY00555787_01,45,Piper+anisum,5,NY,36858,Valença Mun.,Rio de Janeiro
NY00555790_01,45,Piper+anisum,5,NY,30734,,Rio de Janeiro
NY00555791_01,45,Piper+anisum,5,NY,38777,Magé Mun.,Rio de Janeiro
NY00555793_01,45,Piper+anisum,5,NY,37571,Rio de Janeiro Mun.,Rio de Janeiro
NY00555794_01,45,Piper+anisum,5,NY,30736,,Rio de Janeiro
NY00555795_01,45,Piper+anisum,5,NY,39064,Nova Friburgo Mun.,Rio de Janeiro
NY00555796_01,45,Piper+anisum,5,NY,39068,Nova Friburgo Mun.,Rio de Janeiro
NY00555797_01,45,Piper+anisum,5,NY,38401,Rio de Janeiro Mun.,Rio de Janeiro
NY00555798_01,45,Piper+anisum,5,NY,40395,Rio de Janeiro Mun.,Rio de Janeiro
NY00555799_01,45,Piper+anisum,5,NY,39047,Nova Friburgo Mun.,Rio de Janeiro
NY00555800_01,45,Piper+anisum,5,NY,30737,,Rio de Janeiro
NY00555801_01,45,Piper+anisum,5,NY,39220,Teresópolis Mun.,Rio de Janeiro
NY00555802_01,45,Piper+anisum,5,NY,37569,Rio de Janeiro Mun.,Rio de Janeiro
NY00555803_01,45,Piper+anisum,5,NY,36817,Rio de Janeiro Mun.,Rio de Janeiro
NY00555804_01,45,Piper+anisum,5,NY,30738,,Rio de Janeiro
NY00555805_01,45,Piper+anisum,5,NY,39238,Teresópolis Mun.,Rio de Janeiro
NY00555806_01,45,Piper+anisum,5,NY,39221,Teresópolis Mun.,Rio de Janeiro
NY00555807_01,45,Piper+anisum,5,NY,39339,Piraí Mun.,Rio de Janeiro
NY00555808_01,45,Piper+anisum,5,NY,40274,Rio de Janeiro Mun.,Rio de Janeiro
NY00555809_01,45,Piper+anisum,5,NY,40645,Teresópolis Mun.,Rio de Janeiro
NY00555810_01,45,Piper+anisum,5,NY,40264,Petrópolis Mun.,Rio de Janeiro
NY00555811_01,45,Piper+anisum,5,NY,30744,,São Paulo
NY00555812_01,45,Piper+anisum,5,NY,40614,Teresópolis Mun.,Rio de Janeiro
NY00555813_01,45,Piper+anisum,5,NY,30745,,Rio de Janeiro
NY00555814_01,45,Piper+anisum,5,NY,40429,,Rio de Janeiro
NY00555815_01,45,Piper+anisum,5,NY,39049,Nova Friburgo Mun.,Rio de Janeiro
NY00555816_01,45,Piper+anisum,5,NY,38082,Teresópolis Mun.,Rio de Janeiro
NY00555819_01,45,Piper+anisum,5,NY,30746,,Espírito Santo
NY00555820_01,45,Piper+anisum,5,NY,40263,Petrópolis Mun.,Rio de Janeiro
NY00555821_01,45,Piper+anisum,5,NY,30747,,Rio de Janeiro
NY00555823_01,45,Piper+anisum,5,NY,30740,,Rio de Janeiro
NY00555824_01,45,Piper+anisum,5,NY,30741,,Rio de Janeiro
NY00555825_01,45,Piper+anisum,5,NY,40759,Castelo Mun.,Espírito Santo
NY00555826_01,45,Piper+anisum,5,NY,40761,Castelo Mun.,Espírito Santo
NY00555827_01,45,Piper+anisum,5,NY,40763,Castelo Mun.,Espírito Santo
NY00555830_01,45,Piper+anisum,5,NY,37400,Rio de Janeiro Mun.,Rio de Janeiro
NY00555831_01,45,Piper+anisum,5,NY,40393,Rio de Janeiro Mun.,Rio de Janeiro
NY00555832_01,45,Piper+anisum,5,NY,38402,Rio de Janeiro Mun.,Rio de Janeiro
NY00555833_01,45,Piper+anisum,5,NY,30743,,Rio de Janeiro
NY00555834_01,45,Piper+anisum,5,NY,30756,Rio de Janeiro Mun.,Rio de Janeiro
NY00555835_01,45,Piper+anisum,5,NY,37947,Rio de Janeiro Mun.,Rio de Janeiro
NY00555836_01,45,Piper+anisum,5,NY,26211,,Rio de Janeiro
NY00555837_01,45,Piper+anisum,5,NY,39288,Petrópolis Mun.,Rio de Janeiro
NY00555845_01,47,Piper+arboreum,5,NY,40771,Viana Mun.,Espírito Santo
NY00555848_01,47,Piper+arboreum,5,NY,38159,Serra Mun.,Espírito Santo
NY00555855_01,47,Piper+arboreum,5,NY,38076,Ubatuba Mun.,São Paulo
NY00555857_01,47,Piper+arboreum,5,NY,39262,Cachoeiras de Macacu Mun.,Rio de Janeiro
NY00555858_01,47,Piper+arboreum,5,NY,40209,São Paulo Mun.,São Paulo
NY00555860_01,47,Piper+arboreum,5,NY,38687,Domingos Martins Mun.,Espírito Santo
NY00555882_01,47,Piper+arboreum,5,NY,38530,Magé Mun.,Rio de Janeiro
NY00555897_01,47,Piper+arboreum,5,NY,37318,Anhembi Mun.,São Paulo
NY00555899_01,47,Piper+arboreum,5,NY,39886,Iporanga Mun.,São Paulo
NY00555900_01,47,Piper+arboreum,5,NY,39289,Petrópolis Mun.,Rio de Janeiro
NY00555901_01,47,Piper+arboreum,5,NY,37436,Carmo Mun.,Rio de Janeiro
NY00555902_01,47,Piper+arboreum,5,NY,31099,,São Paulo
NY00555903_01,47,Piper+arboreum,5,NY,31100,,São Paulo
NY00555904_01,47,Piper+arboreum,5,NY,40212,São Paulo Mun.,São Paulo
NY00555907_01,47,Piper+arboreum,5,NY,38199,Teresópolis Mun.,Rio de Janeiro
NY00555919_01,48,Piper+bowiei,5,NY,31523,Petrópolis Mun.,Rio de Janeiro
NY00555920_01,48,Piper+bowiei,5,NY,31530,Iúna Mun.,Espírito Santo
NY00555933_01,46,Piper+anonifolium,5,NY,40076,Aracruz Mun.,Espírito Santo
NY00555948_01,47,Piper+arboreum,5,NY,26215,,Rio de Janeiro
NY00555949_01,47,Piper+arboreum,5,NY,37561,Rio de Janeiro Mun.,Rio de Janeiro
NY00555977_01,47,Piper+arboreum,5,NY,31020,,Rio de Janeiro
NY00555988_01,47,Piper+arboreum,5,NY,39217,Teresópolis Mun.,Rio de Janeiro
NY00555989_01,47,Piper+arboreum,5,NY,31017,,São Paulo
NY00556025_01,49,Piper+caldense,5,NY,40882,Eldorado Mun.,São Paulo
NY00556027_01,49,Piper+caldense,5,NY,38768,Nova Friburgo Mun.,Rio de Janeiro
NY00556028_01,49,Piper+caldense,5,NY,26220,,Rio de Janeiro
NY00556030_01,49,Piper+caldense,5,NY,39114,Paraty Mun.,Rio de Janeiro
NY00556043_01,50,Piper+cernuum,5,NY,38649,Resende Mun.,Rio de Janeiro
NY00556045_01,50,Piper+cernuum,5,NY,31826,,Rio de Janeiro
NY00556051_01,50,Piper+cernuum,5,NY,38391,Rio de Janeiro Mun.,Rio de Janeiro
NY00556052_01,50,Piper+cernuum,5,NY,38864,Rio de Janeiro Mun.,Rio de Janeiro
NY00556071_01,50,Piper+cernuum,5,NY,39179,Santa Maria Madalena Mun.,Rio de Janeiro
NY00556077_01,50,Piper+cernuum,5,NY,39299,Petrópolis Mun.,Rio de Janeiro
NY00556083_01,52,Piper+coccoloboides,5,NY,40046,Muniz Freire Mun.,Espírito Santo
NY00556088_01,51,Piper+chimonanthifolium,5,NY,37825,Itatiaia Mun.,Rio de Janeiro
NY00556093_01,51,Piper+chimonanthifolium,5,NY,31840,,Minas Gerais
NY00556094_01,63,Piper+grazielae,5,NY,39185,Dionísio Mun.,Minas Gerais
NY00556096_01,63,Piper+grazielae,5,NY,38308,Rio de Janeiro Mun.,Rio de Janeiro
NY00556097_01,63,Piper+grazielae,5,NY,37902,Petrópolis Mun.,Rio de Janeiro
NY00556098_01,63,Piper+grazielae,5,NY,40727,Itaguaí Mun.,Rio de Janeiro
NY00556099_01,63,Piper+grazielae,5,NY,38400,Rio de Janeiro Mun.,Rio de Janeiro
NY00556100_01,63,Piper+grazielae,5,NY,38384,Rio de Janeiro Mun.,Rio de Janeiro
NY00556101_01,63,Piper+grazielae,5,NY,40239,Itaguaí Mun.,Rio de Janeiro
NY00556104_01,63,Piper+grazielae,5,NY,38245,Rio de Janeiro Mun.,Rio de Janeiro
NY00556105_01,63,Piper+grazielae,5,NY,39037,Niterói Mun.,Rio de Janeiro
NY00556107_01,63,Piper+grazielae,5,NY,40416,Nova Venécia Mun.,Espírito Santo
NY00556109_01,63,Piper+grazielae,5,NY,39018,São Paulo Mun.,São Paulo
NY00556110_01,63,Piper+grazielae,5,NY,38742,Limeira Mun.,São Paulo
NY00556111_01,63,Piper+grazielae,5,NY,26226,,São Paulo
NY00556112_01,63,Piper+grazielae,5,NY,37362,Caieiras Mun.,São Paulo
NY00556113_01,63,Piper+grazielae,5,NY,37317,Anhembi Mun.,São Paulo
NY00556114_01,63,Piper+grazielae,5,NY,31986,,São Paulo
NY00556115_01,63,Piper+grazielae,5,NY,31987,,Espírito Santo
NY00556116_01,63,Piper+grazielae,5,NY,38583,Itatiaia Mun.,Rio de Janeiro
NY00556117_01,63,Piper+grazielae,5,NY,36777,Nova Venécia Mun.,Espírito Santo
NY00556118_01,63,Piper+grazielae,5,NY,40310,Nova Venécia Mun.,Espírito Santo
NY00556122_01,63,Piper+grazielae,5,NY,37776,Rio de Janeiro Mun.,Rio de Janeiro
NY00556128_01,63,Piper+grazielae,5,NY,37082,Belo Horizonte Mun.,Minas Gerais
NY00556129_01,63,Piper+grazielae,5,NY,37460,Castelo Mun.,Espírito Santo
NY00556130_01,63,Piper+grazielae,5,NY,37306,Itaguaçu Mun.,Espírito Santo
NY00556134_01,63,Piper+grazielae,5,NY,37592,Ibatiba Mun.,Espírito Santo
NY00556137_01,63,Piper+grazielae,5,NY,39756,Santa Maria Madalena Mun.,Rio de Janeiro
NY00556138_01,63,Piper+grazielae,5,NY,36846,Serra Mun.,Espírito Santo
NY00556147_01,53,Piper+concinnatoris,5,NY,31915,Santo André Mun.,São Paulo
NY00556148_01,53,Piper+concinnatoris,5,NY,40149,São Paulo Mun.,São Paulo
NY00556149_01,53,Piper+concinnatoris,5,NY,31914,,Rio de Janeiro
NY00556150_01,53,Piper+concinnatoris,5,NY,40316,Rio de Janeiro Mun.,Rio de Janeiro
NY00556151_01,53,Piper+concinnatoris,5,NY,40308,Rio de Janeiro Mun.,Rio de Janeiro
NY00556152_01,53,Piper+concinnatoris,5,NY,38491,Ilhabela Mun.,São Paulo
NY00556153_01,53,Piper+concinnatoris,5,NY,38490,Ilhabela Mun.,São Paulo
NY00556155_01,53,Piper+concinnatoris,5,NY,38492,Ilhabela Mun.,São Paulo
NY00556172_01,54,Piper+crassinervium,5,NY,37779,Domingos Martins Mun.,Espírito Santo
NY00556173_01,54,Piper+crassinervium,5,NY,38157,Campinas Mun.,São Paulo
NY00556176_01,54,Piper+crassinervium,5,NY,38198,São Carlos Mun.,São Paulo
NY00556186_01,54,Piper+crassinervium,5,NY,32111,,Rio de Janeiro
NY00556245_01,56,Piper+dilatatum,5,NY,36887,Angra dos Reis Mun.,Rio de Janeiro
NY00556255_01,56,Piper+dilatatum,5,NY,40717,Ubatuba Mun.,São Paulo
NY00556256_01,56,Piper+dilatatum,5,NY,40719,Ubatuba Mun.,São Paulo
NY00556276_01,57,Piper+divaricatum,5,NY,38291,Rio de Janeiro Mun.,Rio de Janeiro
NY00556277_01,57,Piper+divaricatum,5,NY,39614,Rio de Janeiro Mun.,Rio de Janeiro
NY00556278_01,57,Piper+divaricatum,5,NY,38290,Rio de Janeiro Mun.,Rio de Janeiro
NY00556279_01,57,Piper+divaricatum,5,NY,39252,Petrópolis Mun.,Rio de Janeiro
NY00556284_01,57,Piper+divaricatum,5,NY,39472,Rio de Janeiro Mun.,Rio de Janeiro
NY00556287_01,57,Piper+divaricatum,5,NY,37437,Carmo Mun.,Rio de Janeiro
NY00556288_01,57,Piper+divaricatum,5,NY,32426,,Espírito Santo
NY00556290_01,57,Piper+divaricatum,5,NY,38396,Rio de Janeiro Mun.,Rio de Janeiro
NY00556293_01,57,Piper+divaricatum,5,NY,39506,Silva Jardim Mun.,Rio de Janeiro
NY00556297_01,57,Piper+divaricatum,5,NY,38369,Rio de Janeiro Mun.,Rio de Janeiro
NY00556298_01,57,Piper+divaricatum,5,NY,40041,Cariacica Mun.,Espírito Santo
NY00556299_01,57,Piper+divaricatum,5,NY,32427,,Rio de Janeiro
NY00556301_01,57,Piper+divaricatum,5,NY,40180,Rio de Janeiro Mun.,Rio de Janeiro
NY00556309_01,57,Piper+divaricatum,5,NY,37980,Rio de Janeiro Mun.,Rio de Janeiro
NY00556310_01,57,Piper+divaricatum,5,NY,38014,Rio de Janeiro Mun.,Rio de Janeiro
NY00556311_01,57,Piper+divaricatum,5,NY,37963,Rio de Janeiro Mun.,Rio de Janeiro
NY00556313_01,57,Piper+divaricatum,5,NY,36950,São João da Barra Mun.,Rio de Janeiro
NY00556315_01,57,Piper+divaricatum,5,NY,39482,Rio de Janeiro Mun.,Rio de Janeiro
NY00556322_01,59,Piper+eucalyptophyllum,5,NY,37570,Rio de Janeiro Mun.,Rio de Janeiro
NY00556323_01,59,Piper+eucalyptophyllum,5,NY,37575,Rio de Janeiro Mun.,Rio de Janeiro
