"filename";"fold";"specific_epithet"
"MBM194034";45;"Piper+anisum"
"MBM194037";47;"Piper+arboreum"
"MBM194038";90;"Piper+rivinoides"
"MBM199176";63;"Piper+grazielae"
"MBM201721";86;"Piper+regnellii"
"MBM201737";32;"Peperomia+rotundifolia"
"MBM219934";42;"Piper+aduncum"
"MBM227942";82;"Piper+ovatum"
"MBM238437";96;"Piper+truncatum"
"MBM238438";47;"Piper+arboreum"
"MBM238439";45;"Piper+anisum"
"MBM238440";44;"Piper+amplum"
"MBM240034";82;"Piper+ovatum"
"MBM240035";63;"Piper+grazielae"
"MBM240043";63;"Piper+grazielae"
"MBM247674";47;"Piper+arboreum"
"MBM247675";47;"Piper+arboreum"
"MBM250475";63;"Piper+grazielae"
"MBM253786";63;"Piper+grazielae"
"MBM254211";93;"Piper+solmsianum"
"MBM254213";74;"Piper+longipes"
"MBM254214";47;"Piper+arboreum"
"MBM254215";47;"Piper+arboreum"
"MBM254216";57;"Piper+divaricatum"
"MBM254217";57;"Piper+divaricatum"
"MBM254220";60;"Piper+fuligineum"
"MBM254222";44;"Piper+amplum"
"MBM254223";43;"Piper+amalago"
"MBM254226";54;"Piper+crassinervium"
"MBM254232";13;"Peperomia+decora"
"MBM254233";13;"Peperomia+decora"
"MBM254234";16;"Peperomia+galioides"
"MBM254235";16;"Peperomia+galioides"
"MBM254236";37;"Peperomia+tetraphylla"
"MBM254241";10;"Peperomia+corcovadensis"
"MBM256547";47;"Piper+arboreum"
"MBM256548";54;"Piper+crassinervium"
"MBM256549";16;"Peperomia+galioides"
"MBM256550";45;"Piper+anisum"
"MBM257155";80;"Piper+mollicomum"
"MBM259390";60;"Piper+fuligineum"
"MBM267630";37;"Peperomia+tetraphylla"
"MBM268169";63;"Piper+grazielae"
"MBM286904";63;"Piper+grazielae"
"MBM302151";37;"Peperomia+tetraphylla"
"MBM302152";39;"Peperomia+urocarpa"
"MBM306373";42;"Piper+aduncum"
"MBM306377";70;"Piper+klotzschianum"
"MBM306380";70;"Piper+klotzschianum"
"MBM317800";63;"Piper+grazielae"
"MBM318198";45;"Piper+anisum"
"MBM329626";69;"Piper+jubimarginatum"
"MBM330249";76;"Piper+macedoi"
"MBM334243";60;"Piper+fuligineum"
"MBM337356";63;"Piper+grazielae"
"MBM343051";77;"Piper+malacophyllum"
"MBM345470";2;"Peperomia+alata"
"MBM346454";47;"Piper+arboreum"
"MBM346455";61;"Piper+gaudichaudianum"
"MBM346456";61;"Piper+gaudichaudianum"
"MBM346457";6;"Peperomia+blanda"
"MBM346809";49;"Piper+caldense"
"MBM347432";49;"Piper+caldense"
"MBM347434";61;"Piper+gaudichaudianum"
"MBM347435";63;"Piper+grazielae"
"MBM347436";50;"Piper+cernuum"
"MBM347437";99;"Piper+umbellatum"
"MBM381526";42;"Piper+aduncum"
"MBM392564";96;"Piper+truncatum"
"MBM392827";68;"Piper+ilheusense"
"MBM392828";44;"Piper+amplum"
"MBM392871";45;"Piper+anisum"
"MBM392873";42;"Piper+aduncum"
"MBM392875";45;"Piper+anisum"
"MBM392877";50;"Piper+cernuum"
"MBM392878";85;"Piper+pubisubmarginalum"
"MBM397034";80;"Piper+mollicomum"
"MBM398199";49;"Piper+caldense"
"MBM398200";66;"Piper+hispidum"
"MBM398204";80;"Piper+mollicomum"
"MBM398205";43;"Piper+amalago"
"MBM398226";45;"Piper+anisum"
"MBM404953";43;"Piper+amalago"
"MBM405035";101;"Piper+viminifolium"
"MBM405042";43;"Piper+amalago"
"MBM405043";57;"Piper+divaricatum"
"MBM405100";93;"Piper+solmsianum"
"MBM405116";42;"Piper+aduncum"
"MBM405150";47;"Piper+arboreum"
"MBM405152";80;"Piper+mollicomum"
"MBM405155";47;"Piper+arboreum"
"MBM405168";49;"Piper+caldense"
"MBM410054";45;"Piper+anisum"
"MBM410133";90;"Piper+rivinoides"
"MBM425265";83;"Piper+permucronatum"
"MBM425326";73;"Piper+lhotzkyanum"
"MBM425396";43;"Piper+amalago"
"MBM425452";49;"Piper+caldense"
"MBM425466";45;"Piper+anisum"
"MBM425467";90;"Piper+rivinoides"
"MBM425518";42;"Piper+aduncum"
"MBM425612";49;"Piper+caldense"
"MBM425616";64;"Piper+hayneanum"
"MBML016773";25;"Peperomia+obtusifolia"
"MBML020793";88;"Piper+richardiifolium"
"MBML029392";46;"Piper+anonifolium"
"MBML029876";46;"Piper+anonifolium"
"MBML035212";46;"Piper+anonifolium"
"NL-U0005553";45;"Piper+anisum"
"NL-U0005554";45;"Piper+anisum"
"NL-U0005574";63;"Piper+grazielae"
"NL-U0005575";63;"Piper+grazielae"
"NL-U0005576";63;"Piper+grazielae"
"NL-U0005577";63;"Piper+grazielae"
"NL-U0005578";63;"Piper+grazielae"
"NL-U0105815";54;"Piper+crassinervium"
"NL-U0112589";86;"Piper+regnellii"
"NL-U0115383";90;"Piper+rivinoides"
"NL-U0117331";72;"Piper+lepturum"
"NL-U0117332";54;"Piper+crassinervium"
"NL-U0117333";54;"Piper+crassinervium"
"NL-U0180278";80;"Piper+mollicomum"
"NL-U0227596";72;"Piper+lepturum"
"NL-U0249298";100;"Piper+vicosanum"
"NL-U1480436";20;"Peperomia+hispidula"
"NL-U1482520";82;"Piper+ovatum"
"NL-U1482737";80;"Piper+mollicomum"
"NL-U1482738";80;"Piper+mollicomum"
"NL-U1482739";80;"Piper+mollicomum"
"NL-U1484662";67;"Piper+hoffmannseggianum"
"NL-U1484776";64;"Piper+hayneanum"
"NL-U1484860";61;"Piper+gaudichaudianum"
"NL-U1484862";61;"Piper+gaudichaudianum"
"NL-U1484864";61;"Piper+gaudichaudianum"
"NL-U1484865";61;"Piper+gaudichaudianum"
"NL-U1484866";61;"Piper+gaudichaudianum"
"NL-U1490143";43;"Piper+amalago"
"NY00055406_01";43;"Piper+amalago"
"NY00214573_01";10;"Peperomia+corcovadensis"
"NY00251390_01";76;"Piper+macedoi"
"NY00555130_01";33;"Peperomia+rubricaulis"
"NY00555134_01";33;"Peperomia+rubricaulis"
"NY00555136_01";33;"Peperomia+rubricaulis"
"NY00555137_01";33;"Peperomia+rubricaulis"
"NY00555206_01";35;"Peperomia+subrubrispica"
"NY00555207_01";35;"Peperomia+subrubrispica"
"NY00555266_01";37;"Peperomia+tetraphylla"
"NY00555270_01";37;"Peperomia+tetraphylla"
"NY00555271_01";37;"Peperomia+tetraphylla"
"NY00555273_01";37;"Peperomia+tetraphylla"
"NY00555283_01";37;"Peperomia+tetraphylla"
"NY00555284_01";37;"Peperomia+tetraphylla"
"NY00555285_01";37;"Peperomia+tetraphylla"
"NY00555288_01";37;"Peperomia+tetraphylla"
"NY00555289_01";37;"Peperomia+tetraphylla"
"NY00555290_01";37;"Peperomia+tetraphylla"
"NY00555291_01";37;"Peperomia+tetraphylla"
"NY00555293_01";37;"Peperomia+tetraphylla"
"NY00555294_01";37;"Peperomia+tetraphylla"
"NY00555303_01";37;"Peperomia+tetraphylla"
"NY00555315_01";37;"Peperomia+tetraphylla"
"NY00555321_01";37;"Peperomia+tetraphylla"
"NY00555324_01";37;"Peperomia+tetraphylla"
"NY00555329_01";37;"Peperomia+tetraphylla"
"NY00555330_01";37;"Peperomia+tetraphylla"
"NY00555337_01";37;"Peperomia+tetraphylla"
"NY00555346_01";37;"Peperomia+tetraphylla"
"NY00555347_01";37;"Peperomia+tetraphylla"
"NY00555349_01";37;"Peperomia+tetraphylla"
"NY00555350_01";37;"Peperomia+tetraphylla"
"NY00555351_01";37;"Peperomia+tetraphylla"
"NY00555352_01";37;"Peperomia+tetraphylla"
"NY00555353_01";37;"Peperomia+tetraphylla"
"NY00555358_01";37;"Peperomia+tetraphylla"
"NY00555361_01";37;"Peperomia+tetraphylla"
"NY00555383_01";37;"Peperomia+tetraphylla"
"NY00555384_01";37;"Peperomia+tetraphylla"
"NY00555385_01";37;"Peperomia+tetraphylla"
"NY00555410_01";38;"Peperomia+trineura"
"NY00555415_01";38;"Peperomia+trineura"
"NY00555425_01";38;"Peperomia+trineura"
"NY00555427_01";38;"Peperomia+trineura"
"NY00555433_01";38;"Peperomia+trineura"
"NY00555434_01";38;"Peperomia+trineura"
"NY00555435_01";38;"Peperomia+trineura"
"NY00555472_01";39;"Peperomia+urocarpa"
"NY00555474_01";39;"Peperomia+urocarpa"
"NY00555476_01";39;"Peperomia+urocarpa"
"NY00555484_01";39;"Peperomia+urocarpa"
"NY00555495_01";40;"Peperomia+velloziana"
"NY00555583_01";41;"Piper+abutiloides"
"NY00555584_01";41;"Piper+abutiloides"
"NY00555603_01";42;"Piper+aduncum"
"NY00555611_01";42;"Piper+aduncum"
"NY00555614_01";42;"Piper+aduncum"
"NY00555661_01";43;"Piper+amalago"
"NY00555662_01";43;"Piper+amalago"
"NY00555680_01";43;"Piper+amalago"
"NY00555681_01";43;"Piper+amalago"
"NY00555688_01";43;"Piper+amalago"
"NY00555693_01";43;"Piper+amalago"
"NY00555695_01";43;"Piper+amalago"
"NY00555696_01";43;"Piper+amalago"
"NY00555714_01";43;"Piper+amalago"
"NY00555726_01";44;"Piper+amplum"
"NY00555733_01";44;"Piper+amplum"
"NY00555735_01";44;"Piper+amplum"
"NY00555736_01";44;"Piper+amplum"
"NY00555738_01";44;"Piper+amplum"
"NY00555739_01";44;"Piper+amplum"
"NY00555740_01";44;"Piper+amplum"
"NY00555741_01";44;"Piper+amplum"
"NY00555746_01";44;"Piper+amplum"
"NY00555759_01";44;"Piper+amplum"
"NY00555761_01";44;"Piper+amplum"
"NY00555772_01";44;"Piper+amplum"
"NY00555778_01";44;"Piper+amplum"
"NY00555782_01";44;"Piper+amplum"
"NY00555785_01";44;"Piper+amplum"
"NY00555786_01";45;"Piper+anisum"
"NY00555787_01";45;"Piper+anisum"
"NY00555790_01";45;"Piper+anisum"
"NY00555791_01";45;"Piper+anisum"
"NY00555793_01";45;"Piper+anisum"
"NY00555794_01";45;"Piper+anisum"
"NY00555795_01";45;"Piper+anisum"
"NY00555796_01";45;"Piper+anisum"
"NY00555797_01";45;"Piper+anisum"
"NY00555798_01";45;"Piper+anisum"
"NY00555799_01";45;"Piper+anisum"
"NY00555800_01";45;"Piper+anisum"
"NY00555801_01";45;"Piper+anisum"
"NY00555802_01";45;"Piper+anisum"
"NY00555803_01";45;"Piper+anisum"
"NY00555804_01";45;"Piper+anisum"
"NY00555805_01";45;"Piper+anisum"
"NY00555806_01";45;"Piper+anisum"
"NY00555807_01";45;"Piper+anisum"
"NY00555808_01";45;"Piper+anisum"
"NY00555809_01";45;"Piper+anisum"
"NY00555810_01";45;"Piper+anisum"
"NY00555811_01";45;"Piper+anisum"
"NY00555812_01";45;"Piper+anisum"
"NY00555813_01";45;"Piper+anisum"
"NY00555814_01";45;"Piper+anisum"
"NY00555815_01";45;"Piper+anisum"
"NY00555816_01";45;"Piper+anisum"
"NY00555819_01";45;"Piper+anisum"
"NY00555820_01";45;"Piper+anisum"
"NY00555821_01";45;"Piper+anisum"
"NY00555823_01";45;"Piper+anisum"
"NY00555824_01";45;"Piper+anisum"
"NY00555825_01";45;"Piper+anisum"
"NY00555826_01";45;"Piper+anisum"
"NY00555827_01";45;"Piper+anisum"
"NY00555830_01";45;"Piper+anisum"
"NY00555831_01";45;"Piper+anisum"
"NY00555832_01";45;"Piper+anisum"
"NY00555833_01";45;"Piper+anisum"
"NY00555834_01";45;"Piper+anisum"
"NY00555835_01";45;"Piper+anisum"
"NY00555836_01";45;"Piper+anisum"
"NY00555837_01";45;"Piper+anisum"
"NY00555845_01";47;"Piper+arboreum"
"NY00555848_01";47;"Piper+arboreum"
"NY00555855_01";47;"Piper+arboreum"
"NY00555857_01";47;"Piper+arboreum"
"NY00555858_01";47;"Piper+arboreum"
"NY00555860_01";47;"Piper+arboreum"
"NY00555882_01";47;"Piper+arboreum"
"NY00555897_01";47;"Piper+arboreum"
"NY00555899_01";47;"Piper+arboreum"
"NY00555900_01";47;"Piper+arboreum"
"NY00555901_01";47;"Piper+arboreum"
"NY00555902_01";47;"Piper+arboreum"
"NY00555903_01";47;"Piper+arboreum"
"NY00555904_01";47;"Piper+arboreum"
"NY00555907_01";47;"Piper+arboreum"
"NY00555919_01";48;"Piper+bowiei"
"NY00555920_01";48;"Piper+bowiei"
"NY00555933_01";46;"Piper+anonifolium"
"NY00555948_01";47;"Piper+arboreum"
"NY00555949_01";47;"Piper+arboreum"
"NY00555977_01";47;"Piper+arboreum"
"NY00555988_01";47;"Piper+arboreum"
"NY00555989_01";47;"Piper+arboreum"
"NY00556025_01";49;"Piper+caldense"
"NY00556027_01";49;"Piper+caldense"
"NY00556028_01";49;"Piper+caldense"
"NY00556030_01";49;"Piper+caldense"
"NY00556043_01";50;"Piper+cernuum"
"NY00556045_01";50;"Piper+cernuum"
"NY00556051_01";50;"Piper+cernuum"
"NY00556052_01";50;"Piper+cernuum"
"NY00556071_01";50;"Piper+cernuum"
"NY00556077_01";50;"Piper+cernuum"
"NY00556083_01";52;"Piper+coccoloboides"
"NY00556088_01";51;"Piper+chimonanthifolium"
"NY00556093_01";51;"Piper+chimonanthifolium"
"NY00556094_01";63;"Piper+grazielae"
"NY00556096_01";63;"Piper+grazielae"
"NY00556097_01";63;"Piper+grazielae"
"NY00556098_01";63;"Piper+grazielae"
"NY00556099_01";63;"Piper+grazielae"
"NY00556100_01";63;"Piper+grazielae"
"NY00556101_01";63;"Piper+grazielae"
"NY00556104_01";63;"Piper+grazielae"
"NY00556105_01";63;"Piper+grazielae"
"NY00556107_01";63;"Piper+grazielae"
"NY00556109_01";63;"Piper+grazielae"
"NY00556110_01";63;"Piper+grazielae"
"NY00556111_01";63;"Piper+grazielae"
"NY00556112_01";63;"Piper+grazielae"
"NY00556113_01";63;"Piper+grazielae"
"NY00556114_01";63;"Piper+grazielae"
"NY00556115_01";63;"Piper+grazielae"
"NY00556116_01";63;"Piper+grazielae"
"NY00556117_01";63;"Piper+grazielae"
"NY00556118_01";63;"Piper+grazielae"
"NY00556122_01";63;"Piper+grazielae"
"NY00556128_01";63;"Piper+grazielae"
"NY00556129_01";63;"Piper+grazielae"
"NY00556130_01";63;"Piper+grazielae"
"NY00556134_01";63;"Piper+grazielae"
"NY00556137_01";63;"Piper+grazielae"
"NY00556138_01";63;"Piper+grazielae"
"NY00556147_01";53;"Piper+concinnatoris"
"NY00556148_01";53;"Piper+concinnatoris"
"NY00556149_01";53;"Piper+concinnatoris"
"NY00556150_01";53;"Piper+concinnatoris"
"NY00556151_01";53;"Piper+concinnatoris"
"NY00556152_01";53;"Piper+concinnatoris"
"NY00556153_01";53;"Piper+concinnatoris"
"NY00556155_01";53;"Piper+concinnatoris"
"NY00556172_01";54;"Piper+crassinervium"
"NY00556173_01";54;"Piper+crassinervium"
"NY00556176_01";54;"Piper+crassinervium"
"NY00556186_01";54;"Piper+crassinervium"
"NY00556245_01";56;"Piper+dilatatum"
"NY00556255_01";56;"Piper+dilatatum"
"NY00556256_01";56;"Piper+dilatatum"
"NY00556276_01";57;"Piper+divaricatum"
"NY00556277_01";57;"Piper+divaricatum"
"NY00556278_01";57;"Piper+divaricatum"
"NY00556279_01";57;"Piper+divaricatum"
"NY00556284_01";57;"Piper+divaricatum"
"NY00556287_01";57;"Piper+divaricatum"
"NY00556288_01";57;"Piper+divaricatum"
"NY00556290_01";57;"Piper+divaricatum"
"NY00556293_01";57;"Piper+divaricatum"
"NY00556297_01";57;"Piper+divaricatum"
"NY00556298_01";57;"Piper+divaricatum"
"NY00556299_01";57;"Piper+divaricatum"
"NY00556301_01";57;"Piper+divaricatum"
"NY00556309_01";57;"Piper+divaricatum"
"NY00556310_01";57;"Piper+divaricatum"
"NY00556311_01";57;"Piper+divaricatum"
"NY00556313_01";57;"Piper+divaricatum"
"NY00556315_01";57;"Piper+divaricatum"
"NY00556322_01";59;"Piper+eucalyptophyllum"
"NY00556323_01";59;"Piper+eucalyptophyllum"
"NY00556324_01";59;"Piper+eucalyptophyllum"
"NY00556325_01";59;"Piper+eucalyptophyllum"
"NY00556326_01";59;"Piper+eucalyptophyllum"
"NY00556339_01";60;"Piper+fuligineum"
"NY00556340_01";60;"Piper+fuligineum"
"NY00556344_01";60;"Piper+fuligineum"
"NY00556349_01";61;"Piper+gaudichaudianum"
"NY00556352_01";61;"Piper+gaudichaudianum"
"NY00556354_01";61;"Piper+gaudichaudianum"
"NY00556357_01";61;"Piper+gaudichaudianum"
"NY00556358_01";61;"Piper+gaudichaudianum"
"NY00556364_01";61;"Piper+gaudichaudianum"
"NY00556365_01";61;"Piper+gaudichaudianum"
"NY00556366_01";61;"Piper+gaudichaudianum"
"NY00556372_01";61;"Piper+gaudichaudianum"
"NY00556373_01";61;"Piper+gaudichaudianum"
"NY00556374_01";61;"Piper+gaudichaudianum"
"NY00556375_01";61;"Piper+gaudichaudianum"
"NY00556376_01";61;"Piper+gaudichaudianum"
"NY00556378_01";61;"Piper+gaudichaudianum"
"NY00556379_01";61;"Piper+gaudichaudianum"
"NY00556386_01";61;"Piper+gaudichaudianum"
"NY00556389_01";61;"Piper+gaudichaudianum"
"NY00556390_01";61;"Piper+gaudichaudianum"
"NY00556391_01";61;"Piper+gaudichaudianum"
"NY00556392_01";61;"Piper+gaudichaudianum"
"NY00556406_01";61;"Piper+gaudichaudianum"
"NY00556414_01";61;"Piper+gaudichaudianum"
"NY00556417_01";61;"Piper+gaudichaudianum"
"NY00556418_01";61;"Piper+gaudichaudianum"
"NY00556420_01";61;"Piper+gaudichaudianum"
"NY00556421_01";61;"Piper+gaudichaudianum"
"NY00556422_01";61;"Piper+gaudichaudianum"
"NY00556423_01";61;"Piper+gaudichaudianum"
"NY00556424_01";61;"Piper+gaudichaudianum"
"NY00556429_01";61;"Piper+gaudichaudianum"
"NY00556438_01";61;"Piper+gaudichaudianum"
"NY00556440_01";61;"Piper+gaudichaudianum"
"NY00556441_01";61;"Piper+gaudichaudianum"
"NY00556442_01";61;"Piper+gaudichaudianum"
"NY00556444_01";61;"Piper+gaudichaudianum"
"NY00556449_01";61;"Piper+gaudichaudianum"
"NY00556450_01";61;"Piper+gaudichaudianum"
"NY00556451_01";61;"Piper+gaudichaudianum"
"NY00556461_01";61;"Piper+gaudichaudianum"
"NY00556462_01";61;"Piper+gaudichaudianum"
"NY00556466_01";61;"Piper+gaudichaudianum"
"NY00556467_01";61;"Piper+gaudichaudianum"
"NY00556473_01";61;"Piper+gaudichaudianum"
"NY00556489_01";61;"Piper+gaudichaudianum"
"NY00556494_01";61;"Piper+gaudichaudianum"
"NY00556496_01";61;"Piper+gaudichaudianum"
"NY00556502_01";61;"Piper+gaudichaudianum"
"NY00556511_01";50;"Piper+cernuum"
"NY00556513_01";54;"Piper+crassinervium"
"NY00556527_01";61;"Piper+gaudichaudianum"
"NY00556531_01";61;"Piper+gaudichaudianum"
"NY00556533_01";61;"Piper+gaudichaudianum"
"NY00556534_01";61;"Piper+gaudichaudianum"
"NY00556535_01";61;"Piper+gaudichaudianum"
"NY00556536_01";61;"Piper+gaudichaudianum"
"NY00556537_01";61;"Piper+gaudichaudianum"
"NY00556538_01";61;"Piper+gaudichaudianum"
"NY00556540_01";61;"Piper+gaudichaudianum"
"NY00556541_01";61;"Piper+gaudichaudianum"
"NY00556542_01";61;"Piper+gaudichaudianum"
"NY00556545_01";61;"Piper+gaudichaudianum"
"NY00556548_01";61;"Piper+gaudichaudianum"
"NY00556549_01";61;"Piper+gaudichaudianum"
"NY00556550_01";61;"Piper+gaudichaudianum"
"NY00556552_01";61;"Piper+gaudichaudianum"
"NY00556554_01";61;"Piper+gaudichaudianum"
"NY00556556_01";61;"Piper+gaudichaudianum"
"NY00556557_01";61;"Piper+gaudichaudianum"
"NY00556558_01";61;"Piper+gaudichaudianum"
"NY00556559_01";61;"Piper+gaudichaudianum"
"NY00556560_01";61;"Piper+gaudichaudianum"
"NY00556561_01";61;"Piper+gaudichaudianum"
"NY00556562_01";61;"Piper+gaudichaudianum"
"NY00556569_01";61;"Piper+gaudichaudianum"
"NY00556575_01";61;"Piper+gaudichaudianum"
"NY00556576_01";61;"Piper+gaudichaudianum"
"NY00556577_01";61;"Piper+gaudichaudianum"
"NY00556578_01";61;"Piper+gaudichaudianum"
"NY00556580_01";61;"Piper+gaudichaudianum"
"NY00556590_01";62;"Piper+glabratum"
"NY00556594_01";62;"Piper+glabratum"
"NY00556595_01";62;"Piper+glabratum"
"NY00556598_01";62;"Piper+glabratum"
"NY00556608_01";62;"Piper+glabratum"
"NY00556625_01";64;"Piper+hayneanum"
"NY00556626_01";64;"Piper+hayneanum"
"NY00556627_01";64;"Piper+hayneanum"
"NY00556628_01";64;"Piper+hayneanum"
"NY00556629_01";64;"Piper+hayneanum"
"NY00556630_01";64;"Piper+hayneanum"
"NY00556661_01";66;"Piper+hispidum"
"NY00556665_01";66;"Piper+hispidum"
"NY00556683_01";67;"Piper+hoffmannseggianum"
"NY00556690_01";67;"Piper+hoffmannseggianum"
"NY00556691_01";67;"Piper+hoffmannseggianum"
"NY00556696_01";67;"Piper+hoffmannseggianum"
"NY00556700_01";67;"Piper+hoffmannseggianum"
"NY00556701_01";67;"Piper+hoffmannseggianum"
"NY00556702_01";67;"Piper+hoffmannseggianum"
"NY00556703_01";67;"Piper+hoffmannseggianum"
"NY00556705_01";67;"Piper+hoffmannseggianum"
"NY00556706_01";67;"Piper+hoffmannseggianum"
"NY00556708_01";67;"Piper+hoffmannseggianum"
"NY00556719_01";67;"Piper+hoffmannseggianum"
"NY00556720_01";67;"Piper+hoffmannseggianum"
"NY00556721_01";67;"Piper+hoffmannseggianum"
"NY00556722_01";67;"Piper+hoffmannseggianum"
"NY00556723_01";67;"Piper+hoffmannseggianum"
"NY00556724_01";67;"Piper+hoffmannseggianum"
"NY00556725_01";67;"Piper+hoffmannseggianum"
"NY00556726_01";67;"Piper+hoffmannseggianum"
"NY00556728_01";67;"Piper+hoffmannseggianum"
"NY00556730_01";67;"Piper+hoffmannseggianum"
"NY00556731_01";67;"Piper+hoffmannseggianum"
"NY00556733_01";67;"Piper+hoffmannseggianum"
"NY00556735_01";67;"Piper+hoffmannseggianum"
"NY00556736_01";67;"Piper+hoffmannseggianum"
"NY00556737_01";67;"Piper+hoffmannseggianum"
"NY00556740_01";68;"Piper+ilheusense"
"NY00556757_01";68;"Piper+ilheusense"
"NY00556778_01";71;"Piper+lanceolatum"
"NY00556780_01";71;"Piper+lanceolatum"
"NY00556781_01";71;"Piper+lanceolatum"
"NY00556782_01";71;"Piper+lanceolatum"
"NY00556784_01";72;"Piper+lepturum"
"NY00556791_01";72;"Piper+lepturum"
"NY00556792_01";72;"Piper+lepturum"
"NY00556793_01";72;"Piper+lepturum"
"NY00556794_01";72;"Piper+lepturum"
"NY00556796_01";72;"Piper+lepturum"
"NY00556797_01";72;"Piper+lepturum"
"NY00556799_01";72;"Piper+lepturum"
"NY00556800_01";72;"Piper+lepturum"
"NY00556801_01";72;"Piper+lepturum"
"NY00556802_01";72;"Piper+lepturum"
"NY00556803_01";72;"Piper+lepturum"
"NY00556804_01";72;"Piper+lepturum"
"NY00556805_01";72;"Piper+lepturum"
"NY00556807_01";72;"Piper+lepturum"
"NY00556808_01";72;"Piper+lepturum"
"NY00556809_01";72;"Piper+lepturum"
"NY00556810_01";72;"Piper+lepturum"
"NY00556811_01";72;"Piper+lepturum"
"NY00556814_01";72;"Piper+lepturum"
"NY00556815_01";72;"Piper+lepturum"
"NY00556816_01";72;"Piper+lepturum"
"NY00556817_01";72;"Piper+lepturum"
"NY00556820_01";73;"Piper+lhotzkyanum"
"NY00556822_01";73;"Piper+lhotzkyanum"
"NY00556823_01";73;"Piper+lhotzkyanum"
"NY00556836_01";74;"Piper+longipes"
"NY00556838_01";72;"Piper+lepturum"
"NY00556839_01";75;"Piper+lucaeanum"
"NY00556847_01";75;"Piper+lucaeanum"
"NY00556848_01";75;"Piper+lucaeanum"
"NY00556849_01";75;"Piper+lucaeanum"
"NY00556851_01";76;"Piper+macedoi"
"NY00556852_01";76;"Piper+macedoi"
"NY00556902_01";78;"Piper+mikanianum"
"NY00556922_01";78;"Piper+mikanianum"
"NY00556968_01";79;"Piper+miquelianum"
"NY00556970_01";79;"Piper+miquelianum"
"NY00556973_01";79;"Piper+miquelianum"
"NY00556976_01";79;"Piper+miquelianum"
"NY00556977_01";79;"Piper+miquelianum"
"NY00556978_01";79;"Piper+miquelianum"
"NY00556979_01";79;"Piper+miquelianum"
"NY00556985_01";79;"Piper+miquelianum"
"NY00557004_01";80;"Piper+mollicomum"
"NY00557009_01";80;"Piper+mollicomum"
"NY00557010_01";80;"Piper+mollicomum"
"NY00557011_01";80;"Piper+mollicomum"
"NY00557012_01";80;"Piper+mollicomum"
"NY00557013_01";80;"Piper+mollicomum"
"NY00557014_01";80;"Piper+mollicomum"
"NY00557015_01";80;"Piper+mollicomum"
"NY00557016_01";80;"Piper+mollicomum"
"NY00557017_01";80;"Piper+mollicomum"
"NY00557022_01";80;"Piper+mollicomum"
"NY00557025_01";80;"Piper+mollicomum"
"NY00557026_01";80;"Piper+mollicomum"
"NY00557028_01";80;"Piper+mollicomum"
"NY00557030_01";80;"Piper+mollicomum"
"NY00557031_01";80;"Piper+mollicomum"
"NY00557032_01";80;"Piper+mollicomum"
"NY00557033_01";80;"Piper+mollicomum"
"NY00557034_01";80;"Piper+mollicomum"
"NY00557035_01";80;"Piper+mollicomum"
"NY00557036_01";80;"Piper+mollicomum"
"NY00557037_01";80;"Piper+mollicomum"
"NY00557038_01";80;"Piper+mollicomum"
"NY00557040_01";80;"Piper+mollicomum"
"NY00557041_01";80;"Piper+mollicomum"
"NY00557044_01";80;"Piper+mollicomum"
"NY00557045_01";80;"Piper+mollicomum"
"NY00557046_01";80;"Piper+mollicomum"
"NY00557047_01";80;"Piper+mollicomum"
"NY00557049_01";80;"Piper+mollicomum"
"NY00557050_01";80;"Piper+mollicomum"
"NY00557051_01";80;"Piper+mollicomum"
"NY00557052_01";80;"Piper+mollicomum"
"NY00557053_01";80;"Piper+mollicomum"
"NY00557054_01";80;"Piper+mollicomum"
"NY00557055_01";80;"Piper+mollicomum"
"NY00557063_01";80;"Piper+mollicomum"
"NY00557064_01";80;"Piper+mollicomum"
"NY00557065_01";80;"Piper+mollicomum"
"NY00557067_01";80;"Piper+mollicomum"
"NY00557068_01";80;"Piper+mollicomum"
"NY00557069_01";80;"Piper+mollicomum"
"NY00557070_01";80;"Piper+mollicomum"
"NY00557071_01";80;"Piper+mollicomum"
"NY00557072_01";80;"Piper+mollicomum"
"NY00557073_01";80;"Piper+mollicomum"
"NY00557075_01";80;"Piper+mollicomum"
"NY00557076_01";80;"Piper+mollicomum"
"NY00557077_01";80;"Piper+mollicomum"
"NY00557079_01";80;"Piper+mollicomum"
"NY00557080_01";80;"Piper+mollicomum"
"NY00557081_01";80;"Piper+mollicomum"
"NY00557082_01";80;"Piper+mollicomum"
"NY00557086_01";81;"Piper+mosenii"
"NY00557088_01";81;"Piper+mosenii"
"NY00557089_01";81;"Piper+mosenii"
"NY00557092_01";81;"Piper+mosenii"
"NY00557093_01";81;"Piper+mosenii"
"NY00557099_01";82;"Piper+ovatum"
"NY00557100_01";82;"Piper+ovatum"
"NY00557102_01";82;"Piper+ovatum"
"NY00557103_01";82;"Piper+ovatum"
"NY00557108_01";82;"Piper+ovatum"
"NY00557124_01";82;"Piper+ovatum"
"NY00557125_01";82;"Piper+ovatum"
"NY00557127_01";82;"Piper+ovatum"
"NY00557129_01";82;"Piper+ovatum"
"NY00557132_01";82;"Piper+ovatum"
"NY00557137_01";83;"Piper+permucronatum"
"NY00557138_01";83;"Piper+permucronatum"
"NY00557139_01";83;"Piper+permucronatum"
"NY00557140_01";83;"Piper+permucronatum"
