"filename";"fold";"specific_epithet"
"MBM076523";7;"Peperomia+glabella"
"MBM076524";14;"Peperomia+tetraphylla"
"MBM076525";24;"Piper+gaudichaudianum"
"MBM079467";10;"Peperomia+nitida"
"MBM079468";24;"Piper+gaudichaudianum"
"MBM079470";29;"Piper+mikanianum"
"MBM079472";25;"Piper+glabratum"
"MBM079473";18;"Piper+amalago"
"MBM079474";28;"Piper+malacophyllum"
"MBM080530";14;"Peperomia+tetraphylla"
"MBM082690";14;"Peperomia+tetraphylla"
"MBM082691_1";21;"Piper+cernuum"
"MBM082697";16;"Peperomia+urocarpa"
"MBM082698";17;"Piper+aduncum"
"MBM084432";25;"Piper+glabratum"
"MBM084442";24;"Piper+gaudichaudianum"
"MBM084443";18;"Piper+amalago"
"MBM085037";24;"Piper+gaudichaudianum"
"MBM085038";24;"Piper+gaudichaudianum"
"MBM085039";24;"Piper+gaudichaudianum"
"MBM085043";34;"Piper+solmsianum"
"MBM085044";24;"Piper+gaudichaudianum"
"MBM089701";8;"Peperomia+hispidula"
"MBM089707";8;"Peperomia+hispidula"
"MBM089708";7;"Peperomia+glabella"
"MBM089709";30;"Piper+miquelianum"
"MBM090840";14;"Peperomia+tetraphylla"
"MBM094281";7;"Peperomia+glabella"
"MBM094282";16;"Peperomia+urocarpa"
"MBM094284";7;"Peperomia+glabella"
"MBM094285";36;"Piper+xylosteoides"
"MBM094287";29;"Piper+mikanianum"
"MBM096909";13;"Peperomia+rotundifolia"
"MBM104052";29;"Piper+mikanianum"
"MBM104099";36;"Piper+xylosteoides"
"MBM104702";24;"Piper+gaudichaudianum"
"MBM106061";4;"Peperomia+blanda"
"MBM106064";14;"Peperomia+tetraphylla"
"MBM109448";30;"Piper+miquelianum"
"MBM111440";25;"Piper+glabratum"
"MBM111443";29;"Piper+mikanianum"
"MBM111444";26;"Piper+grazielae"
"MBM111458";30;"Piper+miquelianum"
"MBM117377";30;"Piper+miquelianum"
"MBM117378";30;"Piper+miquelianum"
"MBM122286";23;"Piper+dilatatum"
"MBM122291";24;"Piper+gaudichaudianum"
"MBM125405";5;"Peperomia+catharinae"
"MBM129870";16;"Peperomia+urocarpa"
"MBM129871";24;"Piper+gaudichaudianum"
"MBM129875";32;"Piper+regnellii"
"MBM129876";26;"Piper+grazielae"
"MBM129877";27;"Piper+hispidum"
"MBM131808";9;"Peperomia+martiana"
"MBM131811";19;"Piper+arboreum"
"MBM131812";30;"Piper+miquelianum"
"MBM131815";14;"Peperomia+tetraphylla"
"MBM131817";14;"Peperomia+tetraphylla"
"MBM131818";11;"Peperomia+pereskiaefolia"
"MBM131819";4;"Peperomia+blanda"
"MBM131822";5;"Peperomia+catharinae"
"MBM138471";29;"Piper+mikanianum"
"MBM138472";27;"Piper+hispidum"
"MBM138477";36;"Piper+xylosteoides"
"MBM143116";30;"Piper+miquelianum"
"MBM143117";30;"Piper+miquelianum"
"MBM143118";30;"Piper+miquelianum"
"MBM143121";18;"Piper+amalago"
"MBM143122";24;"Piper+gaudichaudianum"
"MBM143123";33;"Piper+reitzii"
"MBM143125";23;"Piper+dilatatum"
"MBM143126";1;"Peperomia+alata"
"MBM143132";10;"Peperomia+nitida"
"MBM143133";7;"Peperomia+glabella"
"MBM143134";7;"Peperomia+glabella"
"MBM143135";7;"Peperomia+glabella"
"MBM143136";15;"Peperomia+trineura"
"MBM143140";6;"Peperomia+corcovadensis"
"MBM143142";8;"Peperomia+hispidula"
"MBM143143";16;"Peperomia+urocarpa"
"MBM143144";16;"Peperomia+urocarpa"
"MBM143145";3;"Peperomia+barbarana"
"MBM143147";9;"Peperomia+martiana"
"MBM143149";8;"Peperomia+hispidula"
"MBM144923";16;"Peperomia+urocarpa"
"MBM144924";16;"Peperomia+urocarpa"
"MBM151508";14;"Peperomia+tetraphylla"
"MBM151513";14;"Peperomia+tetraphylla"
"MBM151518";8;"Peperomia+hispidula"
"MBM161461";36;"Piper+xylosteoides"
"MBM161462";36;"Piper+xylosteoides"
"MBM161467";16;"Peperomia+urocarpa"
"MBM161468";30;"Piper+miquelianum"
"MBM168198";1;"Peperomia+alata"
"MBM171927";29;"Piper+mikanianum"
"MBM171931";17;"Piper+aduncum"
"MBM171936";34;"Piper+solmsianum"
"MBM172889";27;"Piper+hispidum"
"MBM176385";14;"Peperomia+tetraphylla"
"MBM176386";22;"Piper+crassinervium"
"MBM176387";16;"Peperomia+urocarpa"
"MBM176388";16;"Peperomia+urocarpa"
"MBM179276";5;"Peperomia+catharinae"
"MBM179277";14;"Peperomia+tetraphylla"
"MBM188630";27;"Piper+hispidum"
"MBM189129";27;"Piper+hispidum"
"MBM191786";11;"Peperomia+pereskiaefolia"
"MBM191796";16;"Peperomia+urocarpa"
"MBM192787";16;"Peperomia+urocarpa"
"MBM193317";4;"Peperomia+blanda"
"MBM193318";4;"Peperomia+blanda"
"MBM193319";11;"Peperomia+pereskiaefolia"
"MBM195745";27;"Piper+hispidum"
"MBM195747";17;"Piper+aduncum"
"MBM195749";27;"Piper+hispidum"
"MBM197203";4;"Peperomia+blanda"
"MBM197534";6;"Peperomia+corcovadensis"
"MBM198975";25;"Piper+glabratum"
"MBM201740";13;"Peperomia+rotundifolia"
"MBM209737";9;"Peperomia+martiana"
"MBM209739";27;"Piper+hispidum"
"MBM210063";19;"Piper+arboreum"
"MBM210066";35;"Piper+viminifolium"
"MBM210073";13;"Peperomia+rotundifolia"
"MBM210074";27;"Piper+hispidum"
"MBM219930";26;"Piper+grazielae"
"MBM219933";14;"Peperomia+tetraphylla"
"MBM228010";30;"Piper+miquelianum"
"MBM232377";30;"Piper+miquelianum"
"MBM234033";30;"Piper+miquelianum"
"MBM237070";29;"Piper+mikanianum"
"MBM237072";16;"Peperomia+urocarpa"
"MBM237078";36;"Piper+xylosteoides"
"MBM239391";12;"Peperomia+pseudoestrellensis"
"MBM239392";36;"Piper+xylosteoides"
"MBM243531";20;"Piper+caldense"
"MBM243532";16;"Peperomia+urocarpa"
"MBM243535";27;"Piper+hispidum"
"MBM243538";22;"Piper+crassinervium"
"MBM250554";31;"Piper+mollicomum"
"MBM253783";30;"Piper+miquelianum"
"MBM254206";24;"Piper+gaudichaudianum"
"MBM254207";24;"Piper+gaudichaudianum"
"MBM254210";34;"Piper+solmsianum"
"MBM254228";16;"Peperomia+urocarpa"
"MBM254230";16;"Peperomia+urocarpa"
"MBM254231";14;"Peperomia+tetraphylla"
"MBM254239";9;"Peperomia+martiana"
"MBM254240";6;"Peperomia+corcovadensis"
"MBM257154";11;"Peperomia+pereskiaefolia"
"MBM257156";17;"Piper+aduncum"
"MBM257157";31;"Piper+mollicomum"
"MBM259057";30;"Piper+miquelianum"
"MBM259525";25;"Piper+glabratum"
"MBM261135";27;"Piper+hispidum"
"MBM261136";13;"Peperomia+rotundifolia"
"MBM265415";30;"Piper+miquelianum"
"MBM265717";33;"Piper+reitzii"
"MBM265721";26;"Piper+grazielae"
"MBM267633";31;"Piper+mollicomum"
"MBM267636";20;"Piper+caldense"
"MBM267637";17;"Piper+aduncum"
"MBM267643";18;"Piper+amalago"
"MBM272435";16;"Peperomia+urocarpa"
"MBM275866";6;"Peperomia+corcovadensis"
"MBM279469";26;"Piper+grazielae"
"MBM281503";30;"Piper+miquelianum"
"MBM284334";19;"Piper+arboreum"
"MBM289544";11;"Peperomia+pereskiaefolia"
"MBM291614";14;"Peperomia+tetraphylla"
"MBM293305";19;"Piper+arboreum"
"MBM295040";26;"Piper+grazielae"
"MBM296746";13;"Peperomia+rotundifolia"
"MBM296810";6;"Peperomia+corcovadensis"
"MBM298063";3;"Peperomia+barbarana"
"MBM299732";36;"Piper+xylosteoides"
"MBM299736";9;"Peperomia+martiana"
"MBM301600";5;"Peperomia+catharinae"
"MBM301601";14;"Peperomia+tetraphylla"
"MBM301604";5;"Peperomia+catharinae"
"MBM301605";14;"Peperomia+tetraphylla"
"MBM304852";29;"Piper+mikanianum"
"MBM304855";15;"Peperomia+trineura"
"MBM308616";25;"Piper+glabratum"
"MBM310952";27;"Piper+hispidum"
"MBM310953";26;"Piper+grazielae"
"MBM313461";36;"Piper+xylosteoides"
"MBM313466";9;"Peperomia+martiana"
"MBM313468";15;"Peperomia+trineura"
"MBM316287";22;"Piper+crassinervium"
"MBM316289";16;"Peperomia+urocarpa"
"MBM318515";30;"Piper+miquelianum"
"MBM319261";11;"Peperomia+pereskiaefolia"
"MBM319717";26;"Piper+grazielae"
"MBM320114";5;"Peperomia+catharinae"
"MBM320257";27;"Piper+hispidum"
"MBM320258";26;"Piper+grazielae"
"MBM320259";16;"Peperomia+urocarpa"
"MBM323032";2;"Peperomia+arifolia"
"MBM327707";11;"Peperomia+pereskiaefolia"
"MBM330250";8;"Peperomia+hispidula"
"MBM331006";19;"Piper+arboreum"
"MBM334241";36;"Piper+xylosteoides"
"MBM334242";36;"Piper+xylosteoides"
"MBM336209";19;"Piper+arboreum"
"MBM336762";1;"Peperomia+alata"
"MBM336767";25;"Piper+glabratum"
"MBM338854";27;"Piper+hispidum"
"MBM339929";34;"Piper+solmsianum"
"MBM339932";7;"Peperomia+glabella"
"MBM339934";33;"Piper+reitzii"
"MBM340630";11;"Peperomia+pereskiaefolia"
"MBM340677";16;"Peperomia+urocarpa"
"MBM340678";4;"Peperomia+blanda"
"MBM342267";26;"Piper+grazielae"
"MBM347548";4;"Peperomia+blanda"
"MBM372010";17;"Piper+aduncum"
"MBM394622";18;"Piper+amalago"
"MBM409648";19;"Piper+arboreum"
"MBM411519";27;"Piper+hispidum"
"MBM411578";27;"Piper+hispidum"
"NL-U1483897";22;"Piper+crassinervium"
"NL-U1484203";21;"Piper+cernuum"
"NL-U1484861";24;"Piper+gaudichaudianum"
"NL-U1484863";24;"Piper+gaudichaudianum"
"NY00283863_01";33;"Piper+reitzii"
"NY00555110_01";13;"Peperomia+rotundifolia"
"NY00555114_01";13;"Peperomia+rotundifolia"
"NY00555233_01";14;"Peperomia+tetraphylla"
"NY00555234_01";14;"Peperomia+tetraphylla"
"NY00555236_01";14;"Peperomia+tetraphylla"
"NY00555257_01";14;"Peperomia+tetraphylla"
"NY00555258_01";14;"Peperomia+tetraphylla"
"NY00555259_01";14;"Peperomia+tetraphylla"
"NY00555264_01";14;"Peperomia+tetraphylla"
"NY00555265_01";14;"Peperomia+tetraphylla"
"NY00555269_01";14;"Peperomia+tetraphylla"
"NY00555274_01";14;"Peperomia+tetraphylla"
"NY00555275_01";14;"Peperomia+tetraphylla"
"NY00555292_01";14;"Peperomia+tetraphylla"
"NY00555295_01";14;"Peperomia+tetraphylla"
"NY00555296_01";14;"Peperomia+tetraphylla"
"NY00555297_01";14;"Peperomia+tetraphylla"
"NY00555304_01";14;"Peperomia+tetraphylla"
"NY00555316_01";14;"Peperomia+tetraphylla"
"NY00555317_01";14;"Peperomia+tetraphylla"
"NY00555336_01";14;"Peperomia+tetraphylla"
"NY00555344_01";14;"Peperomia+tetraphylla"
"NY00555345_01";14;"Peperomia+tetraphylla"
"NY00555348_01";14;"Peperomia+tetraphylla"
"NY00555356_01";14;"Peperomia+tetraphylla"
"NY00555372_01";14;"Peperomia+tetraphylla"
"NY00555386_01";14;"Peperomia+tetraphylla"
"NY00555387_01";14;"Peperomia+tetraphylla"
"NY00555388_01";14;"Peperomia+tetraphylla"
"NY00555389_01";14;"Peperomia+tetraphylla"
"NY00555412_01";15;"Peperomia+trineura"
"NY00555417_01";15;"Peperomia+trineura"
"NY00555438_01";15;"Peperomia+trineura"
"NY00555439_01";15;"Peperomia+trineura"
"NY00555473_01";16;"Peperomia+urocarpa"
"NY00555540_01";16;"Peperomia+urocarpa"
"NY00555543_01";16;"Peperomia+urocarpa"
"NY00555546_01";16;"Peperomia+urocarpa"
"NY00555548_01";16;"Peperomia+urocarpa"
"NY00555549_01";16;"Peperomia+urocarpa"
"NY00555553_01";16;"Peperomia+urocarpa"
"NY00555554_01";16;"Peperomia+urocarpa"
"NY00555556_01";16;"Peperomia+urocarpa"
"NY00555559_01";16;"Peperomia+urocarpa"
"NY00555606_01";17;"Piper+aduncum"
"NY00555607_01";17;"Piper+aduncum"
"NY00555615_01";17;"Piper+aduncum"
"NY00555616_01";17;"Piper+aduncum"
"NY00555691_01";18;"Piper+amalago"
"NY00555697_01";18;"Piper+amalago"
"NY00555705_01";18;"Piper+amalago"
"NY00555839_01";19;"Piper+arboreum"
"NY00555859_01";19;"Piper+arboreum"
"NY00555866_01";19;"Piper+arboreum"
"NY00555867_01";19;"Piper+arboreum"
"NY00555868_01";19;"Piper+arboreum"
"NY00555895_01";19;"Piper+arboreum"
"NY00555905_01";19;"Piper+arboreum"
"NY00556001_01";20;"Piper+caldense"
"NY00556003_01";20;"Piper+caldense"
"NY00556004_01";20;"Piper+caldense"
"NY00556005_01";20;"Piper+caldense"
"NY00556006_01";20;"Piper+caldense"
"NY00556007_01";20;"Piper+caldense"
"NY00556008_01";20;"Piper+caldense"
"NY00556009_01";20;"Piper+caldense"
"NY00556010_01";20;"Piper+caldense"
"NY00556012_01";20;"Piper+caldense"
"NY00556032_01";20;"Piper+caldense"
"NY00556050_01";21;"Piper+cernuum"
"NY00556072_01";21;"Piper+cernuum"
"NY00556073_01";21;"Piper+cernuum"
"NY00556082_01";21;"Piper+cernuum"
"NY00556084_01";21;"Piper+cernuum"
"NY00556127_01";26;"Piper+grazielae"
"NY00556136_01";26;"Piper+grazielae"
"NY00556167_01";22;"Piper+crassinervium"
"NY00556177_01";22;"Piper+crassinervium"
"NY00556187_01";22;"Piper+crassinervium"
"NY00556229_01";23;"Piper+dilatatum"
"NY00556231_01";23;"Piper+dilatatum"
"NY00556239_01";23;"Piper+dilatatum"
"NY00556251_01";23;"Piper+dilatatum"
"NY00556353_01";24;"Piper+gaudichaudianum"
"NY00556355_01";24;"Piper+gaudichaudianum"
"NY00556363_01";24;"Piper+gaudichaudianum"
"NY00556377_01";24;"Piper+gaudichaudianum"
"NY00556388_01";24;"Piper+gaudichaudianum"
"NY00556395_01";24;"Piper+gaudichaudianum"
"NY00556413_01";24;"Piper+gaudichaudianum"
"NY00556426_01";24;"Piper+gaudichaudianum"
"NY00556427_01";24;"Piper+gaudichaudianum"
"NY00556428_01";24;"Piper+gaudichaudianum"
"NY00556432_01";24;"Piper+gaudichaudianum"
"NY00556433_01";24;"Piper+gaudichaudianum"
"NY00556434_01";24;"Piper+gaudichaudianum"
"NY00556435_01";24;"Piper+gaudichaudianum"
"NY00556437_01";24;"Piper+gaudichaudianum"
"NY00556445_01";24;"Piper+gaudichaudianum"
"NY00556446_01";24;"Piper+gaudichaudianum"
"NY00556447_01";24;"Piper+gaudichaudianum"
"NY00556448_01";24;"Piper+gaudichaudianum"
"NY00556452_01";24;"Piper+gaudichaudianum"
"NY00556460_01";24;"Piper+gaudichaudianum"
"NY00556468_01";24;"Piper+gaudichaudianum"
"NY00556469_01";24;"Piper+gaudichaudianum"
"NY00556472_01";24;"Piper+gaudichaudianum"
"NY00556474_01";24;"Piper+gaudichaudianum"
"NY00556475_01";24;"Piper+gaudichaudianum"
"NY00556476_01";24;"Piper+gaudichaudianum"
"NY00556477_01";24;"Piper+gaudichaudianum"
"NY00556478_01";24;"Piper+gaudichaudianum"
"NY00556479_01";24;"Piper+gaudichaudianum"
"NY00556480_01";24;"Piper+gaudichaudianum"
"NY00556486_01";24;"Piper+gaudichaudianum"
"NY00556490_01";24;"Piper+gaudichaudianum"
"NY00556491_01";24;"Piper+gaudichaudianum"
"NY00556492_01";24;"Piper+gaudichaudianum"
"NY00556495_01";24;"Piper+gaudichaudianum"
"NY00556497_01";24;"Piper+gaudichaudianum"
"NY00556498_01";24;"Piper+gaudichaudianum"
"NY00556499_01";24;"Piper+gaudichaudianum"
"NY00556526_01";24;"Piper+gaudichaudianum"
"NY00556530_01";24;"Piper+gaudichaudianum"
"NY00556539_01";24;"Piper+gaudichaudianum"
"NY00556544_01";24;"Piper+gaudichaudianum"
"NY00556546_01";24;"Piper+gaudichaudianum"
"NY00556547_01";24;"Piper+gaudichaudianum"
"NY00556551_01";24;"Piper+gaudichaudianum"
"NY00556570_01";24;"Piper+gaudichaudianum"
"NY00556572_01";24;"Piper+gaudichaudianum"
"NY00556579_01";24;"Piper+gaudichaudianum"
"NY00556587_01";25;"Piper+glabratum"
"NY00556588_01";25;"Piper+glabratum"
"NY00556589_01";25;"Piper+glabratum"
"NY00556591_01";25;"Piper+glabratum"
"NY00556592_01";25;"Piper+glabratum"
"NY00556596_01";25;"Piper+glabratum"
"NY00556597_01";25;"Piper+glabratum"
"NY00556602_01";25;"Piper+glabratum"
"NY00556603_01";25;"Piper+glabratum"
"NY00556604_01";25;"Piper+glabratum"
"NY00556605_01";25;"Piper+glabratum"
"NY00556610_01";25;"Piper+glabratum"
"NY00556611_01";25;"Piper+glabratum"
"NY00556614_01";25;"Piper+glabratum"
"NY00556646_01";27;"Piper+hispidum"
"NY00556662_01";27;"Piper+hispidum"
"NY00556673_01";27;"Piper+hispidum"
"NY00556676_02";27;"Piper+hispidum"
"NY00556678_02";27;"Piper+hispidum"
"NY00556859_01";28;"Piper+malacophyllum"
"NY00556860_01";28;"Piper+malacophyllum"
"NY00556861_01";28;"Piper+malacophyllum"
"NY00556862_01";28;"Piper+malacophyllum"
"NY00556864_01";28;"Piper+malacophyllum"
"NY00556888_01";29;"Piper+mikanianum"
"NY00556893_01";29;"Piper+mikanianum"
"NY00556894_01";29;"Piper+mikanianum"
"NY00556895_01";29;"Piper+mikanianum"
"NY00556896_01";29;"Piper+mikanianum"
"NY00556897_01";29;"Piper+mikanianum"
"NY00556903_01";29;"Piper+mikanianum"
"NY00556904_01";29;"Piper+mikanianum"
"NY00556908_01";29;"Piper+mikanianum"
"NY00556909_01";29;"Piper+mikanianum"
"NY00556910_01";29;"Piper+mikanianum"
"NY00556911_01";29;"Piper+mikanianum"
"NY00556923_01";29;"Piper+mikanianum"
"NY00556928_01";30;"Piper+miquelianum"
"NY00556930_01";30;"Piper+miquelianum"
"NY00556931_01";30;"Piper+miquelianum"
"NY00556932_01";30;"Piper+miquelianum"
"NY00556933_01";30;"Piper+miquelianum"
"NY00556934_01";30;"Piper+miquelianum"
"NY00556935_01";30;"Piper+miquelianum"
"NY00556936_01";30;"Piper+miquelianum"
"NY00556937_01";30;"Piper+miquelianum"
"NY00556944_01";30;"Piper+miquelianum"
"NY00556946_01";30;"Piper+miquelianum"
"NY00556949_01";30;"Piper+miquelianum"
"NY00556950_01";30;"Piper+miquelianum"
"NY00556963_01";30;"Piper+miquelianum"
"NY00556965_01";30;"Piper+miquelianum"
"NY00556967_01";30;"Piper+miquelianum"
"NY00556971_01";30;"Piper+miquelianum"
"NY00556975_01";30;"Piper+miquelianum"
"NY00556992_01";30;"Piper+miquelianum"
"NY00556993_01";30;"Piper+miquelianum"
"NY00556994_01";30;"Piper+miquelianum"
"NY00556995_01";30;"Piper+miquelianum"
"NY00556996_01";30;"Piper+miquelianum"
"NY00556997_01";30;"Piper+miquelianum"
"NY00556998_01";30;"Piper+miquelianum"
"NY00557029_01";31;"Piper+mollicomum"
"NY00557043_01";31;"Piper+mollicomum"
"NY00557056_01";31;"Piper+mollicomum"
"NY00557083_01";31;"Piper+mollicomum"
"NY00557169_01";32;"Piper+regnellii"
"NY00557170_01";32;"Piper+regnellii"
"NY00557173_01";32;"Piper+regnellii"
"NY00557174_01";32;"Piper+regnellii"
"NY00557177_01";32;"Piper+regnellii"
"NY00557186_01";33;"Piper+reitzii"
"NY00557188_01";33;"Piper+reitzii"
"NY00557192_01";33;"Piper+reitzii"
"NY00557193_01";33;"Piper+reitzii"
"NY00557197_01";33;"Piper+reitzii"
"NY00557253_01";34;"Piper+solmsianum"
"NY00557254_01";34;"Piper+solmsianum"
"NY00557255_01";34;"Piper+solmsianum"
"NY00557256_01";34;"Piper+solmsianum"
"NY00557259_01";34;"Piper+solmsianum"
"NY00557260_01";34;"Piper+solmsianum"
"NY00557261_01";34;"Piper+solmsianum"
"NY00557262_01";34;"Piper+solmsianum"
"NY00557263_01";34;"Piper+solmsianum"
"NY00557264_01";34;"Piper+solmsianum"
"NY00557265_01";34;"Piper+solmsianum"
"NY00557266_01";34;"Piper+solmsianum"
"NY00557269_01";34;"Piper+solmsianum"
"NY00557276_01";34;"Piper+solmsianum"
"NY00557277_01";34;"Piper+solmsianum"
"NY00557285_01";34;"Piper+solmsianum"
"NY00557287_01";34;"Piper+solmsianum"
"NY00557290_01";34;"Piper+solmsianum"
"NY00557356_01";18;"Piper+amalago"
"NY00557380_01";35;"Piper+viminifolium"
"NY00557385_01";36;"Piper+xylosteoides"
"NY00557386_01";36;"Piper+xylosteoides"
"NY00557387_01";36;"Piper+xylosteoides"
"NY00557388_01";36;"Piper+xylosteoides"
"NY00557390_01";36;"Piper+xylosteoides"
"NY00557392_01";36;"Piper+xylosteoides"
"NY00557394_01";36;"Piper+xylosteoides"
"NY00557395_01";36;"Piper+xylosteoides"
"NY00557399_01";36;"Piper+xylosteoides"
"NY00557400_01";36;"Piper+xylosteoides"
"NY00557401_01";36;"Piper+xylosteoides"
"NY00557402_01";36;"Piper+xylosteoides"
"NY00557408_01";36;"Piper+xylosteoides"
"NY00557414_01";36;"Piper+xylosteoides"
"NY00557422_01";36;"Piper+xylosteoides"
"NY00557423_01";36;"Piper+xylosteoides"
"NY00557424_01";36;"Piper+xylosteoides"
"NY00557425_01";36;"Piper+xylosteoides"
"NY00557426_01";36;"Piper+xylosteoides"
"NY00557427_01";36;"Piper+xylosteoides"
"NY00557430_01";36;"Piper+xylosteoides"
"NY00557431_01";36;"Piper+xylosteoides"
"NY00557433_01";36;"Piper+xylosteoides"
"NY00557434_01";36;"Piper+xylosteoides"
"NY00557435_01";36;"Piper+xylosteoides"
"NY00557436_01";36;"Piper+xylosteoides"
"NY00557437_01";36;"Piper+xylosteoides"
"NY00557446_01";36;"Piper+xylosteoides"
"NY00557447_01";36;"Piper+xylosteoides"
"NY00557448_01";36;"Piper+xylosteoides"
"NY00557449_01";36;"Piper+xylosteoides"
"NY00557450_01";36;"Piper+xylosteoides"
"NY00557451_01";36;"Piper+xylosteoides"
"NY00557454_01";36;"Piper+xylosteoides"
"NY00557457_01";36;"Piper+xylosteoides"
"NY00557458_01";36;"Piper+xylosteoides"
"NY00557460_01";36;"Piper+xylosteoides"
"NY00557462_01";36;"Piper+xylosteoides"
"NY00557463_01";36;"Piper+xylosteoides"
"NY00557466_01";36;"Piper+xylosteoides"
"NY00557695_01";18;"Piper+amalago"
"NY00558686_01";1;"Peperomia+alata"
"NY00558707_01";1;"Peperomia+alata"
"NY00558711_01";1;"Peperomia+alata"
"NY00558712_01";1;"Peperomia+alata"
"NY00558714_01";2;"Peperomia+arifolia"
"NY00558728_01";2;"Peperomia+arifolia"
"NY00558729_01";2;"Peperomia+arifolia"
"NY00558749_01";3;"Peperomia+barbarana"
"NY00558751_01";3;"Peperomia+barbarana"
"NY00558768_01";4;"Peperomia+blanda"
"NY00558779_01";4;"Peperomia+blanda"
"NY00558793_01";4;"Peperomia+blanda"
"NY00558803_01";4;"Peperomia+blanda"
"NY00558808_01";4;"Peperomia+blanda"
"NY00558831_01";5;"Peperomia+catharinae"
"NY00558834_01";5;"Peperomia+catharinae"
"NY00558842_01";5;"Peperomia+catharinae"
"NY00558922_01";6;"Peperomia+corcovadensis"
"NY00558928_01";6;"Peperomia+corcovadensis"
"NY00558943_01";6;"Peperomia+corcovadensis"
"NY00558945_01";6;"Peperomia+corcovadensis"
"NY00558947_01";6;"Peperomia+corcovadensis"
"NY00559152_01";7;"Peperomia+glabella"
"NY00559161_01";7;"Peperomia+glabella"
"NY00559162_01";7;"Peperomia+glabella"
"NY00559163_01";7;"Peperomia+glabella"
"NY00559174_01";7;"Peperomia+glabella"
"NY00559175_01";7;"Peperomia+glabella"
"NY00559182_01";7;"Peperomia+glabella"
"NY00559184_01";7;"Peperomia+glabella"
"NY00559185_01";7;"Peperomia+glabella"
"NY00559186_01";7;"Peperomia+glabella"
"NY00559187_01";7;"Peperomia+glabella"
"NY00559188_01";7;"Peperomia+glabella"
"NY00559189_01";7;"Peperomia+glabella"
"NY00559190_01";7;"Peperomia+glabella"
"NY00559191_01";7;"Peperomia+glabella"
"NY00559192_01";7;"Peperomia+glabella"
"NY00559199_01";7;"Peperomia+glabella"
"NY00559200_01";7;"Peperomia+glabella"
"NY00559300_01";8;"Peperomia+hispidula"
"NY00559301_01";8;"Peperomia+hispidula"
"NY00559303_01";8;"Peperomia+hispidula"
"NY00559329_01";8;"Peperomia+hispidula"
"NY00559455_01";9;"Peperomia+martiana"
"NY00559456_01";9;"Peperomia+martiana"
"NY00559457_01";9;"Peperomia+martiana"
"NY00559458_01";9;"Peperomia+martiana"
"NY00559460_01";9;"Peperomia+martiana"
"NY00559477_01";9;"Peperomia+martiana"
"NY00559494_01";10;"Peperomia+nitida"
"NY00559495_01";10;"Peperomia+nitida"
"NY00559496_01";10;"Peperomia+nitida"
"NY00559647_01";12;"Peperomia+pseudoestrellensis"
"NY00559649_01";12;"Peperomia+pseudoestrellensis"
"NY00559657_01";12;"Peperomia+pseudoestrellensis"
"NY00559658_01";12;"Peperomia+pseudoestrellensis"
"NY00559659_01";12;"Peperomia+pseudoestrellensis"
"NY00559670_01";12;"Peperomia+pseudoestrellensis"
"NY00778518_01";18;"Piper+amalago"
"NY00778520_01";18;"Piper+amalago"
"NY00778522_01";18;"Piper+amalago"
"NY00778534_01";30;"Piper+miquelianum"
"NY00778535_01";30;"Piper+miquelianum"
"NY00778536_01";18;"Piper+amalago"
"NY00778538_01";18;"Piper+amalago"
"NY00778550_01";7;"Peperomia+glabella"
"NY00778551_01";10;"Peperomia+nitida"
"NY00885112_01";6;"Peperomia+corcovadensis"
"NY01023525_01";28;"Piper+malacophyllum"
"NY01023526_01";28;"Piper+malacophyllum"
"NY01080882_01";9;"Peperomia+martiana"
"NY01551060_01";3;"Peperomia+barbarana"
"R000014603_001";23;"Piper+dilatatum"
"R000014603a_001";23;"Piper+dilatatum"
"R000014603b_001";23;"Piper+dilatatum"
"SP011247";27;"Piper+hispidum"
"SPF00038055";32;"Piper+regnellii"
"SPF00038096";14;"Peperomia+tetraphylla"
"SPF00038097";5;"Peperomia+catharinae"
"SPF00143611";13;"Peperomia+rotundifolia"
"SPF00148222";18;"Piper+amalago"
"SPF00148964";24;"Piper+gaudichaudianum"
"SPF00153356";9;"Peperomia+martiana"
"SPF00156397";4;"Peperomia+blanda"
"SPF00159746";32;"Piper+regnellii"
"SPF00161688";4;"Peperomia+blanda"
"SPF00161690";17;"Piper+aduncum"
"SPF00161694";7;"Peperomia+glabella"
"SPF00190578";16;"Peperomia+urocarpa"
"SPF00214165";18;"Piper+amalago"
"UEC019496";18;"Piper+amalago"
"UEC052535";27;"Piper+hispidum"
"UEC060806";18;"Piper+amalago"
"UEC060833";18;"Piper+amalago"
"UEC149375";3;"Peperomia+barbarana"
"UEC149442";7;"Peperomia+glabella"
"UEC149482";7;"Peperomia+glabella"
"UEC149484";7;"Peperomia+glabella"
"UEC149503";10;"Peperomia+nitida"
"UEC149598";16;"Peperomia+urocarpa"
"UEC149621";16;"Peperomia+urocarpa"
"UEC149901";24;"Piper+gaudichaudianum"
"UEC149902";24;"Piper+gaudichaudianum"
"UEC149912";25;"Piper+glabratum"
"UEC149923";27;"Piper+hispidum"
"UEC149954";29;"Piper+mikanianum"
"UEC150044";36;"Piper+xylosteoides"
"UEC150045";36;"Piper+xylosteoides"
"UEC150047";36;"Piper+xylosteoides"
"UPCB0029091";18;"Piper+amalago"
