filename,fold,specific_epithet,min,herbaria,seq,county,state
INPA0026778_e1,7,Peperomia+hernandiifolia,5,INPA,43215,Amajari,Roraima
INPA0026785_e1,1,Peperomia+alata,5,INPA,43125,Amajari,Roraima
INPA0026801,87,Piper+peltatum,5,INPA,45064,Amajari,Roraima
INPA0026803,31,Piper+arboreum,5,INPA,43891,Amajari,Roraima
INPA0026817,50,Piper+demeraranum,5,INPA,44362,Amajari,Roraima
INPA0026857,82,Piper+nigrispicum,5,INPA,44975,Amajari,Roraima
INPA0026858,67,Piper+hispidum,5,INPA,44668,Amajari,Roraima
INPA0026867,59,Piper+francovilleanum,5,INPA,44520,Amajari,Roraima
INPA0027097,31,Piper+arboreum,5,INPA,43914,Alto Alegre,Roraima
INPA0027154,62,Piper+glabrescens,5,INPA,44566,Alto Alegre,Roraima
INPA0027204_e1,8,Peperomia+macrostachya,5,INPA,43276,Alto Alegre,Roraima
INPA0027313_e1,7,Peperomia+hernandiifolia,5,INPA,43216,Alto Alegre,Roraima
INPA0027486,23,Piper+aduncum,5,INPA,43079,,Amazonas
INPA0028578,42,Piper+chumboense,5,INPA,44194,Manaus,Amazonas
INPA0028580,76,Piper+manausense,5,INPA,44891,Manaus,Amazonas
INPA0028598_e1,8,Peperomia+macrostachya,5,INPA,43277,Manaus,Amazonas
INPA0028667_e1,16,Peperomia+rotundifolia,5,INPA,43409,,Roraima
INPA0028694_e1,62,Piper+glabrescens,5,INPA,45545,,Roraima
INPA0028790_e1,17,Peperomia+serpens,5,INPA,43428,,Roraima
INPA0028812,50,Piper+demeraranum,5,INPA,44363,,Roraima
INPA0028833_e1,32,Piper+augustum,5,INPA,43939,,Roraima
INPA0028850_e1,17,Peperomia+serpens,5,INPA,45701,,Roraima
INPA0028871,95,Piper+reticulatum,5,INPA,45176,,Roraima
INPA0028921_e1,6,Peperomia+glabella,5,INPA,43209,,Roraima
INPA0029078_e1,23,Piper+aduncum,5,INPA,45917,,Roraima
INPA0029100,62,Piper+glabrescens,5,INPA,45916,,Roraima
INPA0029124_e1,16,Peperomia+rotundifolia,5,INPA,45914,,Roraima
INPA0029131,59,Piper+francovilleanum,5,INPA,44524,,Roraima
INPA0029177_e1,4,Peperomia+elongata,5,INPA,45913,,Roraima
INPA0029198,62,Piper+glabrescens,5,INPA,45915,,Roraima
INPA0029272,62,Piper+glabrescens,5,INPA,44567,,Roraima
INPA0029360_e1,6,Peperomia+glabella,5,INPA,43210,,Roraima
INPA0029361_e1,16,Peperomia+rotundifolia,5,INPA,43410,,Roraima
INPA0029366,50,Piper+demeraranum,5,INPA,44364,,Roraima
INPA0029430,62,Piper+glabrescens,5,INPA,44568,,Roraima
INPA0029452_e1,8,Peperomia+macrostachya,5,INPA,43278,,Roraima
INPA0029504,52,Piper+divaricatum,5,INPA,44401,,Roraima
INPA0029585,62,Piper+glabrescens,5,INPA,44569,,Roraima
INPA0030100,71,Piper+javariense,5,INPA,44830,Cruzeiro do Sul,Acre
INPA0030292_e1,17,Peperomia+serpens,5,INPA,45838,Cruzeiro do Sul,Acre
INPA0030371_e1,41,Piper+chavicoide,5,INPA,45840,Cruzeiro do Sul,Acre
INPA0030596_e1,32,Piper+augustum,5,INPA,45893,Cruzeiro do Sul,Acre
INPA0030601,54,Piper+dumosum,5,INPA,44437,Cruzeiro do Sul,Acre
INPA0030618_e1,21,Peperomia+urocarpa,5,INPA,45892,Cruzeiro do Sul,Acre
INPA0030690_e1,101,Piper+subsilvestre,5,INPA,#N/A,#N/A,#N/A
INPA0030714,87,Piper+peltatum,5,INPA,45894,Cruzeiro do Sul,Acre
INPA0030842_e1,23,Piper+aduncum,5,INPA,45839,Cruzeiro do Sul,Acre
INPA0030897,73,Piper+laevigatum,5,INPA,44849,Cruzeiro do Sul,Acre
INPA0031069,40,Piper+cernuum,5,INPA,45891,Cruzeiro do Sul,Acre
INPA0031204,102,Piper+tridentipilum,5,INPA,45225,Cruzeiro do Sul,Acre
INPA0031259,83,Piper+nudilimbum,5,INPA,44981,Cruzeiro do Sul,Acre
INPA0031302,6,Peperomia+glabella,5,INPA,45834,Cruzeiro do Sul,Acre
INPA0031348_e1,75,Piper+madeiranum,5,INPA,#N/A,#N/A,#N/A
INPA0031354_e1,46,Piper+crassinervium,5,INPA,45732,Cruzeiro do Sul,Acre
INPA0031381_e1,17,Peperomia+serpens,5,INPA,45733,Cruzeiro do Sul,Acre
INPA0031390,32,Piper+augustum,5,INPA,45730,Cruzeiro do Sul,Acre
INPA0031540,84,Piper+obliquum,5,INPA,45731,Cruzeiro do Sul,Acre
INPA0031573,45,Piper+coruscans,5,INPA,45735,Cruzeiro do Sul,Acre
INPA0031625,88,Piper+piresii,5,INPA,45101,Cruzeiro do Sul,Acre
INPA0031667,67,Piper+hispidum,5,INPA,44676,Cruzeiro do Sul,Acre
INPA0031684,86,Piper+pellitum,5,INPA,45036,Cruzeiro do Sul,Acre
INPA0031766,63,Piper+glandulosissimum,5,INPA,44577,,Amazonas
INPA0031787_e1,26,Piper+aleyreanum,5,INPA,43804,,Amazonas
INPA0031975_e1,50,Piper+demeraranum,5,INPA,44365,,Amazonas
INPA0031978,31,Piper+arboreum,5,INPA,43929,,Amazonas
INPA0032076_e1,105,Piper+vermiculatum,5,INPA,45273,,Amazonas
INPA0032101,34,Piper+bartlingianum,5,INPA,44057,,Amazonas
INPA0032148,89,Piper+piscatorum,5,INPA,45112,,Amazonas
INPA0032184,84,Piper+obliquum,5,INPA,45001,,Amazonas
INPA0032449,76,Piper+manausense,5,INPA,44893,,Amazonas
INPA0032602,76,Piper+manausense,5,INPA,44894,,Amazonas
INPA0032652_e1,67,Piper+hispidum,5,INPA,44673,,Amazonas
INPA0032815_e1,8,Peperomia+macrostachya,5,INPA,43279,,Amazonas
INPA0032822,30,Piper+anonifolium,5,INPA,45541,Novo Aripuanã,Amazonas
INPA0032905,23,Piper+aduncum,5,INPA,43732,,Amazonas
INPA0033006,48,Piper+cyrtopodon,5,INPA,44312,,Amazonas
INPA0033209_e1,8,Peperomia+macrostachya,5,INPA,43280,,Amazonas
INPA0033285,67,Piper+hispidum,5,INPA,44677,,Amazonas
INPA0033436,64,Piper+guianense,5,INPA,44590,,Amazonas
INPA0033550,96,Piper+rupununianum,5,INPA,45178,Santa Isabel do Rio Negro,Amazonas
INPA0033553_e1,9,Peperomia+magnifoliiflora,5,INPA,43315,Santa Isabel do Rio Negro,Amazonas
INPA0033795_e1,4,Peperomia+elongata,5,INPA,43182,Santa Isabel do Rio Negro,Amazonas
INPA0033994,98,Piper+silvigaudens,5,INPA,45197,Santa Isabel do Rio Negro,Amazonas
INPA0033998,105,Piper+vermiculatum,5,INPA,45274,Santa Isabel do Rio Negro,Amazonas
INPA0033999,30,Piper+anonifolium,5,INPA,43849,Santa Isabel do Rio Negro,Amazonas
INPA0034003,67,Piper+hispidum,5,INPA,44678,Santa Isabel do Rio Negro,Amazonas
INPA0034009,14,Peperomia+quadrangularis,5,INPA,43384,Santa Isabel do Rio Negro,Amazonas
INPA0034017_e1,8,Peperomia+macrostachya,5,INPA,43281,Santa Isabel do Rio Negro,Amazonas
INPA0034057,31,Piper+arboreum,5,INPA,43894,Santa Isabel do Rio Negro,Amazonas
INPA0034086_e1,16,Peperomia+rotundifolia,5,INPA,43411,São Gabriel da Cachoeira,Amazonas
INPA0034098_e1,8,Peperomia+macrostachya,5,INPA,43282,São Gabriel da Cachoeira,Amazonas
INPA0034159,76,Piper+manausense,5,INPA,44895,São Gabriel da Cachoeira,Amazonas
INPA0034273,36,Piper+brasiliense,5,INPA,44100,São Gabriel da Cachoeira,Amazonas
INPA0034369_e1,17,Peperomia+serpens,5,INPA,43430,São Gabriel da Cachoeira,Amazonas
INPA0034370_e1,18,Peperomia+spruceana,5,INPA,43438,São Gabriel da Cachoeira,Amazonas
INPA0034475,105,Piper+vermiculatum,5,INPA,45275,,Amazonas
INPA0034493_e1,17,Peperomia+serpens,5,INPA,43431,,Amazonas
INPA0034523,105,Piper+vermiculatum,5,INPA,45276,,Amazonas
INPA0034525,37,Piper+cachimboense,5,INPA,44110,,Amazonas
INPA0034606_e1,85,Piper+ottonoides,5,INPA,44964,,Amazonas
INPA0034663_e1,4,Peperomia+elongata,5,INPA,43171,,Amazonas
INPA0034742_e1,3,Peperomia+cowanii,5,INPA,43151,,Amazonas
INPA0040045,68,Piper+hostmannianum,5,INPA,44776,,Amazonas
INPA0040057_e1,8,Peperomia+macrostachya,5,INPA,43283,,Amazonas
INPA0040075_e1,31,Piper+arboreum,5,INPA,43921,,Amazonas
INPA0040179_e1,25,Piper+alatabaccum,5,INPA,43780,,Amazonas
INPA0040186,36,Piper+brasiliense,5,INPA,44101,,Amazonas
INPA0040201_e1,18,Peperomia+spruceana,5,INPA,43439,,Amazonas
INPA0040220_e1,87,Piper+peltatum,5,INPA,45067,,Amazonas
INPA0040230,75,Piper+madeiranum,5,INPA,44867,,Amazonas
INPA0040259_e1,46,Piper+crassinervium,5,INPA,44272,,Amazonas
INPA0040277,67,Piper+hispidum,5,INPA,44679,,Amazonas
INPA0040421,106,Piper+vitaceum,5,INPA,45286,,Amazonas
INPA0040441,16,Peperomia+rotundifolia,5,INPA,43389,,Amazonas
INPA0040474,67,Piper+hispidum,5,INPA,44681,,Amazonas
INPA0040513_e1,54,Piper+dumosum,5,INPA,44432,,Amazonas
INPA0040598,74,Piper+lanceolatum,5,INPA,44847,,Amazonas
INPA0040618,54,Piper+dumosum,5,INPA,44433,,Amazonas
INPA0040720_e1,55,Piper+durilignum,5,INPA,#N/A,#N/A,#N/A
INPA0041138_e1,65,Piper+gurupanum,5,INPA,44601,,Amazonas
INPA0041307,106,Piper+vitaceum,5,INPA,45287,,Amazonas
INPA0041357,76,Piper+manausense,5,INPA,44896,,Amazonas
INPA0041373,34,Piper+bartlingianum,5,INPA,44061,Presidente Figueiredo,Amazonas
INPA0041384,34,Piper+bartlingianum,5,INPA,44062,Presidente Figueiredo,Amazonas
INPA0041401_e1,100,Piper+subglabrifolium,5,INPA,#N/A,#N/A,#N/A
INPA0042271,76,Piper+manausense,5,INPA,44897,Manaus,Amazonas
INPA0042927,67,Piper+hispidum,5,INPA,44688,,Rondônia
INPA0043032_e1,44,Piper+consanguineum,5,INPA,44240,Presidente Figueiredo,Amazonas
INPA0043066_e1,48,Piper+cyrtopodon,5,INPA,44315,,Amazonas
INPA0043156,8,Peperomia+macrostachya,5,INPA,43287,Manaus,Amazonas
INPA0043425_e1,8,Peperomia+macrostachya,5,INPA,43296,Manaus,Amazonas
INPA0043630,90,Piper+plurinervosum,5,INPA,45127,Manaus,Amazonas
INPA0043895_e1,17,Peperomia+serpens,5,INPA,43432,,Roraima
INPA0044082,76,Piper+manausense,5,INPA,44898,,Amazonas
INPA0044183,68,Piper+hostmannianum,5,INPA,44779,Presidente Figueiredo,Amazonas
INPA0044351_e1,50,Piper+demeraranum,5,INPA,44366,Presidente Figueiredo,Amazonas
INPA0044403,34,Piper+bartlingianum,5,INPA,44063,Presidente Figueiredo,Amazonas
INPA0044406_e1,68,Piper+hostmannianum,5,INPA,44780,Manaus,Amazonas
INPA0044658_e1,76,Piper+manausense,5,INPA,44900,,Amazonas
INPA0044773,60,Piper+froesii,5,INPA,44512,,Amazonas
INPA0044879,68,Piper+hostmannianum,5,INPA,44781,,Amazonas
INPA0044960_1,23,Piper+aduncum,5,INPA,43736,Manaus,Amazonas
INPA0045187_e1,52,Piper+divaricatum,5,INPA,44406,Lábrea,Amazonas
INPA0045253_e1,85,Piper+ottonoides,5,INPA,44998,Porto Velho,Rondônia
INPA0045276_e1,44,Piper+consanguineum,5,INPA,44242,Porto Velho,Rondônia
INPA0045288_1e1,88,Piper+piresii,5,INPA,45103,Porto Velho,Rondônia
INPA0045614_e1,44,Piper+consanguineum,5,INPA,44244,Manaus,Amazonas
INPA0045676_e1,76,Piper+manausense,5,INPA,#N/A,#N/A,#N/A
INPA0045757_e1,25,Piper+alatabaccum,5,INPA,43781,,Amazonas
INPA0045964_e1,77,Piper+marginatum,5,INPA,44932,,Amazonas
INPA0046005_e1,68,Piper+hostmannianum,5,INPA,44782,,Amazonas
INPA0046021,77,Piper+marginatum,5,INPA,44933,Maués,Amazonas
INPA0046147_e1,100,Piper+subglabrifolium,5,INPA,45212,Oriximiná,Pará
INPA0046261,39,Piper+carniconnectivum,5,INPA,44175,Oriximinã,Pará
INPA0046577,23,Piper+aduncum,5,INPA,43738,Manaus,Amazonas
INPA0046661,48,Piper+cyrtopodon,5,INPA,44317,Manaus,Amazonas
INPA0047602_e1,72,Piper+krukoffii,5,INPA,44838,,Amazonas
INPA0050025_e1,23,Piper+aduncum,5,INPA,43740,,Amazonas
INPA0050250,77,Piper+marginatum,5,INPA,44935,Faro,Pará
INPA0050276,48,Piper+cyrtopodon,5,INPA,45379,Nhamundá,Amazonas
INPA0050648,34,Piper+bartlingianum,5,INPA,44066,Barcelos,Amazonas
INPA0050791_e1,48,Piper+cyrtopodon,5,INPA,44316,,Amazonas
INPA0053346,34,Piper+bartlingianum,5,INPA,44067,Tefé,Amazonas
INPA0053800,31,Piper+arboreum,5,INPA,43896,São Gabriel da Cachoeira,Amazonas
INPA0053816,44,Piper+consanguineum,5,INPA,44245,São Gabriel da Cachoeira,Amazonas
INPA0053826,31,Piper+arboreum,5,INPA,43897,São Gabriel da Cachoeira,Amazonas
INPA0053893,50,Piper+demeraranum,5,INPA,44367,Manaus,Amazonas
INPA0054034,23,Piper+aduncum,5,INPA,43742,Manaus,Amazonas
INPA0054164,31,Piper+arboreum,5,INPA,43898,Tefé,Amazonas
INPA0054168,34,Piper+bartlingianum,5,INPA,44068,Tefé,Amazonas
INPA0054321,4,Peperomia+elongata,5,INPA,43185,Rio Preto da Eva,Amazonas
INPA0054531,50,Piper+demeraranum,5,INPA,45473,Belém,Pará
INPA0054684,68,Piper+hostmannianum,5,INPA,45530,Tefé,Amazonas
INPA0054992_e1,8,Peperomia+macrostachya,5,INPA,45921,Tefé,Amazonas
INPA0060343,57,Piper+erectipilum,5,INPA,45410,Lábrea,Amazonas
INPA0060345,88,Piper+piresii,5,INPA,45411,Lábrea,Amazonas
INPA0060388,43,Piper+cililimbum,5,INPA,45415,Lábrea,Amazonas
INPA0060394_e1,8,Peperomia+macrostachya,5,INPA,45413,Lábrea,Amazonas
INPA0060441,67,Piper+hispidum,5,INPA,44682,Lábrea,Amazonas
INPA0060838,54,Piper+dumosum,5,INPA,44436,Novo Aripuanã,Amazonas
INPA0061267,76,Piper+manausense,5,INPA,44913,Novo Aripuanã,Amazonas
INPA0061576_e1,57,Piper+erectipilum,5,INPA,44494,Manicoré,Rondônia
INPA0061960_1e1,57,Piper+erectipilum,5,INPA,44495,Manaus,Amazonas
INPA0061998,50,Piper+demeraranum,5,INPA,44371,Manaus,Amazonas
INPA0062257,93,Piper+purusanum,5,INPA,45147,,Amazonas
INPA0062677,53,Piper+duckei,5,INPA,44424,Manaus,Amazonas
INPA0063001,49,Piper+dactylostigmum,5,INPA,44332,Manaus,Amazonas
INPA0063011_e1,49,Piper+dactylostigmum,5,INPA,44333,Manaus,Amazonas
INPA0063230,31,Piper+arboreum,5,INPA,43930,,Amazonas
INPA0063457_e1,17,Peperomia+serpens,5,INPA,43433,,Amazonas
INPA0063490,99,Piper+stellipilum,5,INPA,45203,,Amazonas
INPA0063491,102,Piper+tridentipilum,5,INPA,45226,,Amazonas
INPA0063572,74,Piper+lanceolatum,5,INPA,44850,,Amazonas
INPA0063875,68,Piper+hostmannianum,5,INPA,44789,Manaus,Amazonas
INPA0063876,50,Piper+demeraranum,5,INPA,44372,Manaus,Amazonas
INPA0063908_e1,59,Piper+francovilleanum,5,INPA,44522,,Amazonas
INPA0063911,48,Piper+cyrtopodon,5,INPA,44307,,Amazonas
INPA0064103,52,Piper+divaricatum,5,INPA,44407,,Amazonas
INPA0064127,104,Piper+uleanum,5,INPA,45263,,Roraima
INPA0064128,34,Piper+bartlingianum,5,INPA,44076,,Amazonas
INPA0064133,28,Piper+amapense,5,INPA,45555,,Roraima
INPA0064225,50,Piper+demeraranum,5,INPA,44373,Manaus,Amazonas
INPA0064231_e1,16,Peperomia+rotundifolia,5,INPA,43415,Tabatinga,Amazonas
INPA0064278_1,36,Piper+brasiliense,5,INPA,44102,,Amazonas
INPA0065991,48,Piper+cyrtopodon,5,INPA,44319,Manaus,Amazonas
INPA0067813,34,Piper+bartlingianum,5,INPA,44072,,Amazonas
INPA0068009,34,Piper+bartlingianum,5,INPA,44073,São Paulo de Olivença,Amazonas
INPA0068227,105,Piper+vermiculatum,5,INPA,45277,Manaus,Amazonas
INPA0068228,36,Piper+brasiliense,5,INPA,44104,Manaus,Amazonas
INPA0068239_e1,68,Piper+hostmannianum,5,INPA,44791,Manaus,Amazonas
INPA0068240_e1,68,Piper+hostmannianum,5,INPA,44792,,Amazonas
INPA0068241_e1,50,Piper+demeraranum,5,INPA,44374,,Amazonas
INPA0068242_e1,67,Piper+hispidum,5,INPA,44683,,Amazonas
INPA0068243_e1,76,Piper+manausense,5,INPA,44904,,Amazonas
INPA0068244_e1,76,Piper+manausense,5,INPA,44905,,Amazonas
INPA0068245,48,Piper+cyrtopodon,5,INPA,44320,Manaus,Amazonas
INPA0068695,25,Piper+alatabaccum,5,INPA,43782,,Pará
INPA0069221,84,Piper+obliquum,5,INPA,45003,,Amazonas
INPA0069222,68,Piper+hostmannianum,5,INPA,44793,,Amazonas
INPA0070395,57,Piper+erectipilum,5,INPA,44496,Manaus,Amazonas
INPA0070419,57,Piper+erectipilum,5,INPA,44497,Manaus,Amazonas
INPA0070420,57,Piper+erectipilum,5,INPA,44498,Manaus,Amazonas
INPA0070422,57,Piper+erectipilum,5,INPA,44500,Manaus,Amazonas
INPA0070425,57,Piper+erectipilum,5,INPA,44502,Manaus,Amazonas
INPA0070426,57,Piper+erectipilum,5,INPA,44503,Manaus,Amazonas
INPA0070428,48,Piper+cyrtopodon,5,INPA,44321,Manaus,Amazonas
INPA0070429,57,Piper+erectipilum,5,INPA,44504,Manaus,Amazonas
INPA0070723,4,Peperomia+elongata,5,INPA,43186,Atalaia do Norte,Amazonas
INPA0070805,34,Piper+bartlingianum,5,INPA,44074,,Rondônia
INPA0070806,54,Piper+dumosum,5,INPA,44434,,Rondônia
INPA0070810,8,Peperomia+macrostachya,5,INPA,43291,,Rondônia
INPA0070869_e1,87,Piper+peltatum,5,INPA,45072,,Pará
INPA0070879,93,Piper+purusanum,5,INPA,45148,Atalaia do Norte,Amazonas
INPA0070985,93,Piper+purusanum,5,INPA,45149,Atalaia do Norte,Amazonas
INPA0071047,87,Piper+peltatum,5,INPA,45073,Atalaia do Norte,Amazonas
INPA0071334,4,Peperomia+elongata,5,INPA,43187,Atalaia do Norte,Amazonas
INPA0071977,103,Piper+tuberculatum,5,INPA,45258,Humaitá,Amazonas
INPA0072006,87,Piper+peltatum,5,INPA,45074,Humaitá,Amazonas
INPA0072262,84,Piper+obliquum,5,INPA,45429,Santa Isabel do Rio Negro,Amazonas
INPA0072553,87,Piper+peltatum,5,INPA,45430,Santa Isabel do Rio Negro,Amazonas
INPA0072577,8,Peperomia+macrostachya,5,INPA,45428,Santa Isabel do Rio Negro,Amazonas
INPA0072658,87,Piper+peltatum,5,INPA,45370,Japurá,Amazonas
INPA0073089,80,Piper+mollipilosum,5,INPA,44958,Manaus,Amazonas
INPA0074299_e1,16,Peperomia+rotundifolia,5,INPA,45485,São Gabriel da Cachoeira,Amazonas
INPA0074822,31,Piper+arboreum,5,INPA,43905,Caracaraí,Roraima
INPA0075049_e1,8,Peperomia+macrostachya,5,INPA,45873,Itaituba,Pará
INPA0075276,97,Piper+schwackei,5,INPA,45190,,Amazonas
INPA0075468,4,Peperomia+elongata,5,INPA,45418,Presidente Figueiredo,Amazonas
INPA0075512,97,Piper+schwackei,5,INPA,45191,,Amazonas
INPA0075957_e1,49,Piper+dactylostigmum,5,INPA,44339,Tabatinga,Amazonas
INPA0077886,37,Piper+cachimboense,5,INPA,45550,Itaituba,Pará
INPA0078257,40,Piper+cernuum,5,INPA,44188,Marabá,Pará
INPA0078262,57,Piper+erectipilum,5,INPA,45898,Marabá,Pará
INPA0078263,26,Piper+aleyreanum,5,INPA,45900,Marabá,Pará
INPA0078264,54,Piper+dumosum,5,INPA,45899,Marabá,Pará
INPA0078265_e1,9,Peperomia+magnifoliiflora,5,INPA,45901,Marabá,Pará
INPA0079275_e1,88,Piper+piresii,5,INPA,44509,,Pará
INPA0079276,2,Peperomia+circinnata,5,INPA,43131,,Pará
INPA0079289,35,Piper+belterraense,5,INPA,44086,,Pará
INPA0080153_1,56,Piper+enckea,5,INPA,44460,Sena Madureira,Acre
INPA0080208_1,84,Piper+obliquum,5,INPA,45007,,Acre
INPA0080447,38,Piper+callosum,5,INPA,44147,,Amazonas
INPA0081172_e1,38,Piper+callosum,5,INPA,45424,Manaus,Amazonas
INPA0083480,56,Piper+enckea,5,INPA,45402,Sena Madureira,Acre
INPA0083605_e1,76,Piper+manausense,5,INPA,45828,Manaus,Amazonas
INPA0084624_e1,44,Piper+consanguineum,5,INPA,44246,São Gabriel da Cachoeira,Amazonas
INPA0084627_e1,8,Peperomia+macrostachya,5,INPA,43293,São Gabriel da Cachoeira,Amazonas
INPA0084678_e1,88,Piper+piresii,5,INPA,45106,,Amazonas
INPA0084730_e1,16,Peperomia+rotundifolia,5,INPA,43420,São Gabriel da Cachoeira,Amazonas
INPA0084774_e1,48,Piper+cyrtopodon,5,INPA,44322,São Gabriel da Cachoeira,Amazonas
INPA0085214_e1,4,Peperomia+elongata,5,INPA,43188,São Gabriel da Cachoeira,Amazonas
INPA0085224_e1,8,Peperomia+macrostachya,5,INPA,43295,São Gabriel da Cachoeira,Amazonas
INPA0085293,87,Piper+peltatum,5,INPA,45077,Cruzeiro do Sul,Acre
INPA0085652_e1,25,Piper+alatabaccum,5,INPA,43785,São Gabriel da Cachoeira,Amazonas
INPA0086297_e1,34,Piper+bartlingianum,5,INPA,44075,Barcelos,Amazonas
INPA0086448_e1,31,Piper+arboreum,5,INPA,43899,Barcelos,Amazonas
INPA0086546_e1,62,Piper+glabrescens,5,INPA,44563,Santa Isabel do Rio Negro,Amazonas
INPA0086685_e1,50,Piper+demeraranum,5,INPA,44375,São Gabriel da Cachoeira,Amazonas
INPA0086755_e1,18,Peperomia+spruceana,5,INPA,43440,São Gabriel da Cachoeira,Amazonas
INPA0086915,76,Piper+manausense,5,INPA,45477,Belém,Pará
INPA0087369_e1,9,Peperomia+magnifoliiflora,5,INPA,45854,Itapiranga,Amazonas
INPA0087370_e1,87,Piper+peltatum,5,INPA,45855,Itapiranga,Amazonas
INPA0087371_e1,52,Piper+divaricatum,5,INPA,44409,Itapiranga,Amazonas
INPA0087372,52,Piper+divaricatum,5,INPA,44410,Itapiranga,Amazonas
INPA0087375_e1,8,Peperomia+macrostachya,5,INPA,45856,Itapiranga,Amazonas
INPA0087376,34,Piper+bartlingianum,5,INPA,44078,Itapiranga,Amazonas
INPA0087378_e1,8,Peperomia+macrostachya,5,INPA,45858,Itapiranga,Amazonas
INPA0087379_e1,17,Peperomia+serpens,5,INPA,45844,Itapiranga,Amazonas
INPA0087380,14,Peperomia+quadrangularis,5,INPA,45845,Itapiranga,Amazonas
INPA0087381_e1,67,Piper+hispidum,5,INPA,45852,Presidente Figueiredo,Amazonas
INPA0087396_e1,9,Peperomia+magnifoliiflora,5,INPA,45843,Itapiranga,Amazonas
INPA0087782,22,Peperomia+victoriana,5,INPA,43458,Itapiranga,Amazonas
INPA0087783_e1,8,Peperomia+macrostachya,5,INPA,45853,Presidente Figueiredo,Amazonas
INPA0088387_e1,88,Piper+piresii,5,INPA,45107,,Amazonas
INPA0088389_e1,88,Piper+piresii,5,INPA,45108,,Amazonas
INPA0088450_e1,26,Piper+aleyreanum,5,INPA,43815,Humaitá,Amazonas
INPA0088531_e1,8,Peperomia+macrostachya,5,INPA,43298,,Amazonas
INPA0088551_e1,68,Piper+hostmannianum,5,INPA,44808,Porto Velho,Rondônia
INPA0088574_e1,86,Piper+pellitum,5,INPA,45689,Porto Velho,Rondônia
INPA0088603,38,Piper+callosum,5,INPA,44148,,Amazonas
INPA0088767_e1,5,Peperomia+fluviatilis,5,INPA,45683,Ariquemes,Rondônia
INPA0088799_e1,9,Peperomia+magnifoliiflora,5,INPA,45684,Ariquemes,Rondônia
INPA0088843_e1,8,Peperomia+macrostachya,5,INPA,45685,Ariquemes,Rondônia
INPA0088883,54,Piper+dumosum,5,INPA,44438,Ji-Paraná,Rondônia
INPA0089151,57,Piper+erectipilum,5,INPA,44505,Vilhena,Rondônia
INPA0089379_e1,8,Peperomia+macrostachya,5,INPA,45635,Pimenta Bueno,Rondônia
INPA0089466_e1,16,Peperomia+rotundifolia,5,INPA,43421,Barcelos,Amazonas
INPA0089506_e1,34,Piper+bartlingianum,5,INPA,44079,Barcelos,Amazonas
INPA0089514_e1,88,Piper+piresii,5,INPA,45109,Barcelos,Amazonas
INPA0089755_e1,50,Piper+demeraranum,5,INPA,44376,São Gabriel da Cachoeira,Amazonas
INPA0089774_e1,96,Piper+rupununianum,5,INPA,45179,,Amazonas
INPA0089982_e1,68,Piper+hostmannianum,5,INPA,44796,Manaus,Amazonas
INPA0090230_e1,21,Peperomia+urocarpa,5,INPA,45680,,Rondônia
INPA0090401_e1,63,Piper+glandulosissimum,5,INPA,44578,Novo Airão,Amazonas
INPA0090787,6,Peperomia+glabella,5,INPA,45832,Tabatinga,Amazonas
INPA0090896,87,Piper+peltatum,5,INPA,45078,,Amazonas
INPA0090942_e1,8,Peperomia+macrostachya,5,INPA,43299,São Paulo de Olivença,Amazonas
INPA0091117_e1,8,Peperomia+macrostachya,5,INPA,43300,,Amazonas
INPA0091120_e1,26,Piper+aleyreanum,5,INPA,43806,,Amazonas
INPA0091405_e1,8,Peperomia+macrostachya,5,INPA,43301,,Rondônia
INPA0091470,31,Piper+arboreum,5,INPA,43900,,Rondônia
INPA0091482_e1,8,Peperomia+macrostachya,5,INPA,43302,,Amazonas
INPA0091736_e1,87,Piper+peltatum,5,INPA,45910,,Pará
INPA0092352_1,81,Piper+monostigmum,5,INPA,44961,,Amazonas
INPA0094251_e1,34,Piper+bartlingianum,5,INPA,44080,Oriximiná,Pará
INPA0094319_e1,34,Piper+bartlingianum,5,INPA,44081,Oriximiná,Pará
INPA0094356_e1,68,Piper+hostmannianum,5,INPA,44799,Oriximiná,Pará
INPA0094364_e1,34,Piper+bartlingianum,5,INPA,44082,Oriximiná,Pará
INPA0094399_e1,8,Peperomia+macrostachya,5,INPA,43304,Oriximiná,Pará
INPA0094469,100,Piper+subglabrifolium,5,INPA,45544,,Pará
INPA0094940_e1,8,Peperomia+macrostachya,5,INPA,43305,Oriximiná,Pará
INPA0095136_e1,76,Piper+manausense,5,INPA,44908,Oriximiná,Pará
INPA0095744,68,Piper+hostmannianum,5,INPA,44801,,Rondônia
INPA0096079_e1,76,Piper+manausense,5,INPA,44909,Oriximinã,Pará
INPA0096083_e1,68,Piper+hostmannianum,5,INPA,44802,Oriximinã,Pará
INPA0096278_e1,31,Piper+arboreum,5,INPA,43902,Oriximiná,Pará
INPA0096305_e1,76,Piper+manausense,5,INPA,44910,Oriximiná,Pará
INPA0096318_e1,18,Peperomia+spruceana,5,INPA,43442,Oriximiná,Pará
INPA0096504_e1,18,Peperomia+spruceana,5,INPA,45406,Oriximiná,Pará
INPA0096507_e1,8,Peperomia+macrostachya,5,INPA,43306,Oriximiná,Pará
INPA0096727_e1,76,Piper+manausense,5,INPA,44911,Oriximiná,Pará
INPA0097340,68,Piper+hostmannianum,5,INPA,44803,,Amapá
