filename,fold,specific_epithet,min,herbaria,seq,county,state
INPA0060838,126,Piper+dumosum,5,INPA,44436,Novo Aripuanã,Amazonas
INPA0061267,172,Piper+manausense,5,INPA,44913,Novo Aripuanã,Amazonas
INPA0061576_e1,130,Piper+erectipilum,5,INPA,44494,Manicoré,Rondônia
INPA0061960_1e1,130,Piper+erectipilum,5,INPA,44495,Manaus,Amazonas
INPA0061998,121,Piper+demeraranum,5,INPA,44371,Manaus,Amazonas
INPA0062257,201,Piper+purusanum,5,INPA,45147,,Amazonas
INPA0062642,50,Peperomia+pereskiaefolia,5,INPA,45353,Cuiabá,Mato Grosso
INPA0062677,125,Piper+duckei,5,INPA,44424,Manaus,Amazonas
INPA0062849,185,Piper+obliquum,5,INPA,45002,Aripuanã,Mato Grosso
INPA0063001,120,Piper+dactylostigmum,5,INPA,44332,Manaus,Amazonas
INPA0063011_e1,120,Piper+dactylostigmum,5,INPA,44333,Manaus,Amazonas
INPA0063111_e1,16,Peperomia+dahlstedtii,5,INPA,43156,,Amazonas
INPA0063183_e1,50,Peperomia+pereskiaefolia,5,INPA,43359,,Amazonas
INPA0063230,93,Piper+arboreum,5,INPA,43930,,Amazonas
INPA0063457_e1,63,Peperomia+serpens,5,INPA,43433,,Amazonas
INPA0063490,217,Piper+stellipilum,5,INPA,45203,,Amazonas
INPA0063491,224,Piper+tridentipilum,5,INPA,45226,,Amazonas
INPA0063572,161,Piper+lanceolatum,5,INPA,44850,,Amazonas
INPA0063875,152,Piper+hostmannianum,5,INPA,44789,Manaus,Amazonas
INPA0063876,121,Piper+demeraranum,5,INPA,44372,Manaus,Amazonas
INPA0063908_e1,134,Piper+francovilleanum,5,INPA,44522,,Amazonas
INPA0063911,119,Piper+cyrtopodon,5,INPA,44307,,Amazonas
INPA0063921,7,Peperomia+blanda,5,INPA,43135,,Amazonas
INPA0064103,124,Piper+divaricatum,5,INPA,44407,,Amazonas
INPA0064127,227,Piper+uleanum,5,INPA,45263,,Roraima
INPA0064128,96,Piper+bartlingianum,5,INPA,44076,,Amazonas
INPA0064133,88,Piper+amapense,5,INPA,45555,,Roraima
INPA0064225,121,Piper+demeraranum,5,INPA,44373,Manaus,Amazonas
INPA0064231_e1,59,Peperomia+rotundifolia,5,INPA,43415,Tabatinga,Amazonas
INPA0064233,41,Peperomia+megapotamica,5,INPA,43321,Tabatinga,Amazonas
INPA0064278_1,99,Piper+brasiliense,5,INPA,44102,,Amazonas
INPA0064509,122,Piper+dilatatum,5,INPA,44389,Aripuanã,Mato Grosso
INPA0065991,119,Piper+cyrtopodon,5,INPA,44319,Manaus,Amazonas
INPA0067813,96,Piper+bartlingianum,5,INPA,44072,,Amazonas
INPA0068009,96,Piper+bartlingianum,5,INPA,44073,São Paulo de Olivença,Amazonas
INPA0068227,231,Piper+vermiculatum,5,INPA,45277,Manaus,Amazonas
INPA0068228,99,Piper+brasiliense,5,INPA,44104,Manaus,Amazonas
INPA0068239_e1,152,Piper+hostmannianum,5,INPA,44791,Manaus,Amazonas
INPA0068240_e1,152,Piper+hostmannianum,5,INPA,44792,,Amazonas
INPA0068241_e1,121,Piper+demeraranum,5,INPA,44374,,Amazonas
INPA0068242_e1,150,Piper+hispidum,5,INPA,44683,,Amazonas
INPA0068243_e1,172,Piper+manausense,5,INPA,44904,,Amazonas
INPA0068244_e1,172,Piper+manausense,5,INPA,44905,,Amazonas
INPA0068245,119,Piper+cyrtopodon,5,INPA,44320,Manaus,Amazonas
INPA0068695,84,Piper+alatabaccum,5,INPA,43782,,Pará
INPA0069221,185,Piper+obliquum,5,INPA,45003,,Amazonas
INPA0069222,152,Piper+hostmannianum,5,INPA,44793,,Amazonas
INPA0070395,130,Piper+erectipilum,5,INPA,44496,Manaus,Amazonas
INPA0070419,130,Piper+erectipilum,5,INPA,44497,Manaus,Amazonas
INPA0070420,130,Piper+erectipilum,5,INPA,44498,Manaus,Amazonas
INPA0070422,130,Piper+erectipilum,5,INPA,44500,Manaus,Amazonas
INPA0070425,130,Piper+erectipilum,5,INPA,44502,Manaus,Amazonas
INPA0070426,130,Piper+erectipilum,5,INPA,44503,Manaus,Amazonas
INPA0070428,119,Piper+cyrtopodon,5,INPA,44321,Manaus,Amazonas
INPA0070429,130,Piper+erectipilum,5,INPA,44504,Manaus,Amazonas
INPA0070723,22,Peperomia+elongata,5,INPA,43186,Atalaia do Norte,Amazonas
INPA0070805,96,Piper+bartlingianum,5,INPA,44074,,Rondônia
INPA0070806,126,Piper+dumosum,5,INPA,44434,,Rondônia
INPA0070810,37,Peperomia+macrostachya,5,INPA,43291,,Rondônia
INPA0070869_e1,190,Piper+peltatum,5,INPA,45072,,Pará
INPA0070879,201,Piper+purusanum,5,INPA,45148,Atalaia do Norte,Amazonas
INPA0070985,201,Piper+purusanum,5,INPA,45149,Atalaia do Norte,Amazonas
INPA0071047,190,Piper+peltatum,5,INPA,45073,Atalaia do Norte,Amazonas
INPA0071334,22,Peperomia+elongata,5,INPA,43187,Atalaia do Norte,Amazonas
INPA0071589_e1,18,Peperomia+delicatula,5,INPA,45468,São Gabriel da Cachoeira,Amazonas
INPA0071977,226,Piper+tuberculatum,5,INPA,45258,Humaitá,Amazonas
INPA0072006,190,Piper+peltatum,5,INPA,45074,Humaitá,Amazonas
INPA0072262,185,Piper+obliquum,5,INPA,45429,Santa Isabel do Rio Negro,Amazonas
INPA0072553,190,Piper+peltatum,5,INPA,45430,Santa Isabel do Rio Negro,Amazonas
INPA0072577,37,Peperomia+macrostachya,5,INPA,45428,Santa Isabel do Rio Negro,Amazonas
INPA0072658,190,Piper+peltatum,5,INPA,45370,Japurá,Amazonas
INPA0073089,179,Piper+mollipilosum,5,INPA,44958,Manaus,Amazonas
INPA0074299_e1,59,Peperomia+rotundifolia,5,INPA,45485,São Gabriel da Cachoeira,Amazonas
INPA0074822,93,Piper+arboreum,5,INPA,43905,Caracaraí,Roraima
INPA0075049_e1,37,Peperomia+macrostachya,5,INPA,45873,Itaituba,Pará
INPA0075276,214,Piper+schwackei,5,INPA,45190,,Amazonas
INPA0075468,22,Peperomia+elongata,5,INPA,45418,Presidente Figueiredo,Amazonas
INPA0075512,214,Piper+schwackei,5,INPA,45191,,Amazonas
INPA0075957_e1,120,Piper+dactylostigmum,5,INPA,44339,Tabatinga,Amazonas
INPA0077886,100,Piper+cachimboense,5,INPA,45550,Itaituba,Pará
INPA0078174,137,Piper+gaudichaudianum,5,INPA,44539,,São Paulo
INPA0078257,105,Piper+cernuum,5,INPA,44188,Marabá,Pará
INPA0078262,130,Piper+erectipilum,5,INPA,45898,Marabá,Pará
INPA0078263,85,Piper+aleyreanum,5,INPA,45900,Marabá,Pará
INPA0078264,126,Piper+dumosum,5,INPA,45899,Marabá,Pará
INPA0078265_e1,38,Peperomia+magnifoliiflora,5,INPA,45901,Marabá,Pará
INPA0078994_e1,190,Piper+peltatum,5,INPA,45076,,Mato Grosso
INPA0079275_e1,192,Piper+piresii,5,INPA,44509,,Pará
INPA0079276,11,Peperomia+circinnata,5,INPA,43131,,Pará
INPA0079289,97,Piper+belterraense,5,INPA,44086,,Pará
INPA0080153_1,129,Piper+enckea,5,INPA,44460,Sena Madureira,Acre
INPA0080208_1,185,Piper+obliquum,5,INPA,45007,,Acre
INPA0080447,103,Piper+callosum,5,INPA,44147,,Amazonas
INPA0080723,218,Piper+striatifolium,5,INPA,45206,São Gabriel da Cachoeira,Amazonas
INPA0081172_e1,103,Piper+callosum,5,INPA,45424,Manaus,Amazonas
INPA0083480,129,Piper+enckea,5,INPA,45402,Sena Madureira,Acre
INPA0083541_e1,50,Peperomia+pereskiaefolia,5,INPA,45872,Barão de Melgaço,Mato Grosso
INPA0083548_e1,103,Piper+callosum,5,INPA,45298,Barão de Melgaço,Mato Grosso
INPA0083605_e1,172,Piper+manausense,5,INPA,45828,Manaus,Amazonas
INPA0083951,137,Piper+gaudichaudianum,5,INPA,44540,São Félix do Xingú,Pará
INPA0084624_e1,112,Piper+consanguineum,5,INPA,44246,São Gabriel da Cachoeira,Amazonas
INPA0084627_e1,37,Peperomia+macrostachya,5,INPA,43293,São Gabriel da Cachoeira,Amazonas
INPA0084678_e1,192,Piper+piresii,5,INPA,45106,,Amazonas
INPA0084730_e1,59,Peperomia+rotundifolia,5,INPA,43420,São Gabriel da Cachoeira,Amazonas
INPA0084774_e1,119,Piper+cyrtopodon,5,INPA,44322,São Gabriel da Cachoeira,Amazonas
INPA0085214_e1,22,Peperomia+elongata,5,INPA,43188,São Gabriel da Cachoeira,Amazonas
INPA0085224_e1,37,Peperomia+macrostachya,5,INPA,43295,São Gabriel da Cachoeira,Amazonas
INPA0085249_e1,191,Piper+permucronatum,5,INPA,45086,São Gabriel da Cachoeira,Amazonas
INPA0085293,190,Piper+peltatum,5,INPA,45077,Cruzeiro do Sul,Acre
INPA0085652_e1,84,Piper+alatabaccum,5,INPA,43785,São Gabriel da Cachoeira,Amazonas
INPA0086297_e1,96,Piper+bartlingianum,5,INPA,44075,Barcelos,Amazonas
INPA0086448_e1,93,Piper+arboreum,5,INPA,43899,Barcelos,Amazonas
INPA0086546_e1,140,Piper+glabrescens,5,INPA,44563,Santa Isabel do Rio Negro,Amazonas
INPA0086685_e1,121,Piper+demeraranum,5,INPA,44375,São Gabriel da Cachoeira,Amazonas
INPA0086755_e1,66,Peperomia+spruceana,5,INPA,43440,São Gabriel da Cachoeira,Amazonas
INPA0086915,172,Piper+manausense,5,INPA,45477,Belém,Pará
INPA0087369_e1,38,Peperomia+magnifoliiflora,5,INPA,45854,Itapiranga,Amazonas
INPA0087370_e1,190,Piper+peltatum,5,INPA,45855,Itapiranga,Amazonas
INPA0087371_e1,124,Piper+divaricatum,5,INPA,44409,Itapiranga,Amazonas
INPA0087372,124,Piper+divaricatum,5,INPA,44410,Itapiranga,Amazonas
INPA0087375_e1,37,Peperomia+macrostachya,5,INPA,45856,Itapiranga,Amazonas
INPA0087376,96,Piper+bartlingianum,5,INPA,44078,Itapiranga,Amazonas
INPA0087378_e1,37,Peperomia+macrostachya,5,INPA,45858,Itapiranga,Amazonas
INPA0087379_e1,63,Peperomia+serpens,5,INPA,45844,Itapiranga,Amazonas
INPA0087380,54,Peperomia+quadrangularis,5,INPA,45845,Itapiranga,Amazonas
INPA0087381_e1,150,Piper+hispidum,5,INPA,45852,Presidente Figueiredo,Amazonas
INPA0087396_e1,38,Peperomia+magnifoliiflora,5,INPA,45843,Itapiranga,Amazonas
INPA0087782,79,Peperomia+victoriana,5,INPA,43458,Itapiranga,Amazonas
INPA0087783_e1,37,Peperomia+macrostachya,5,INPA,45853,Presidente Figueiredo,Amazonas
INPA0088387_e1,192,Piper+piresii,5,INPA,45107,,Amazonas
INPA0088389_e1,192,Piper+piresii,5,INPA,45108,,Amazonas
INPA0088450_e1,85,Piper+aleyreanum,5,INPA,43815,Humaitá,Amazonas
INPA0088529_e1,98,Piper+bowiei,5,INPA,44089,,Amazonas
INPA0088531_e1,37,Peperomia+macrostachya,5,INPA,43298,,Amazonas
INPA0088551_e1,152,Piper+hostmannianum,5,INPA,44808,Porto Velho,Rondônia
INPA0088574_e1,188,Piper+pellitum,5,INPA,45689,Porto Velho,Rondônia
INPA0088603,103,Piper+callosum,5,INPA,44148,,Amazonas
INPA0088767_e1,24,Peperomia+fluviatilis,5,INPA,45683,Ariquemes,Rondônia
INPA0088799_e1,38,Peperomia+magnifoliiflora,5,INPA,45684,Ariquemes,Rondônia
INPA0088843_e1,37,Peperomia+macrostachya,5,INPA,45685,Ariquemes,Rondônia
INPA0088883,126,Piper+dumosum,5,INPA,44438,Ji-Paraná,Rondônia
INPA0089151,130,Piper+erectipilum,5,INPA,44505,Vilhena,Rondônia
INPA0089379_e1,37,Peperomia+macrostachya,5,INPA,45635,Pimenta Bueno,Rondônia
INPA0089466_e1,59,Peperomia+rotundifolia,5,INPA,43421,Barcelos,Amazonas
INPA0089506_e1,96,Piper+bartlingianum,5,INPA,44079,Barcelos,Amazonas
INPA0089514_e1,192,Piper+piresii,5,INPA,45109,Barcelos,Amazonas
INPA0089755_e1,121,Piper+demeraranum,5,INPA,44376,São Gabriel da Cachoeira,Amazonas
INPA0089774_e1,210,Piper+rupununianum,5,INPA,45179,,Amazonas
INPA0089982_e1,152,Piper+hostmannianum,5,INPA,44796,Manaus,Amazonas
INPA0090230_e1,77,Peperomia+urocarpa,5,INPA,45680,,Rondônia
INPA0090401_e1,141,Piper+glandulosissimum,5,INPA,44578,Novo Airão,Amazonas
INPA0090787,27,Peperomia+glabella,5,INPA,45832,Tabatinga,Amazonas
INPA0090896,190,Piper+peltatum,5,INPA,45078,,Amazonas
INPA0090942_e1,37,Peperomia+macrostachya,5,INPA,43299,São Paulo de Olivença,Amazonas
INPA0091117_e1,37,Peperomia+macrostachya,5,INPA,43300,,Amazonas
INPA0091120_e1,85,Piper+aleyreanum,5,INPA,43806,,Amazonas
INPA0091405_e1,37,Peperomia+macrostachya,5,INPA,43301,,Rondônia
INPA0091470,93,Piper+arboreum,5,INPA,43900,,Rondônia
INPA0091482_e1,37,Peperomia+macrostachya,5,INPA,43302,,Amazonas
INPA0091736_e1,190,Piper+peltatum,5,INPA,45910,,Pará
INPA0092352_1,180,Piper+monostigmum,5,INPA,44961,,Amazonas
INPA0093481,82,Piper+aduncum,5,INPA,43752,,Goiás
INPA0094251_e1,96,Piper+bartlingianum,5,INPA,44080,Oriximiná,Pará
INPA0094319_e1,96,Piper+bartlingianum,5,INPA,44081,Oriximiná,Pará
INPA0094356_e1,152,Piper+hostmannianum,5,INPA,44799,Oriximiná,Pará
INPA0094364_e1,96,Piper+bartlingianum,5,INPA,44082,Oriximiná,Pará
INPA0094399_e1,37,Peperomia+macrostachya,5,INPA,43304,Oriximiná,Pará
INPA0094447,82,Piper+aduncum,5,INPA,43744,,Distrito Federal
INPA0094448,202,Piper+regnellii,5,INPA,45152,,Distrito Federal
INPA0094449,223,Piper+tectoniifolium,5,INPA,45217,,Distrito Federal
INPA0094451,202,Piper+regnellii,5,INPA,45338,Brasília,Distrito Federal
INPA0094460,223,Piper+tectoniifolium,5,INPA,45218,,Distrito Federal
INPA0094462_e1,8,Peperomia+campinasana,5,INPA,45423,Brasília,Distrito Federal
INPA0094463,17,Peperomia+decora,5,INPA,45434,Belo Horizonte,Minas Gerais
INPA0094464,70,Peperomia+subrubrispica,5,INPA,43444,,Minas Gerais
INPA0094465,202,Piper+regnellii,5,INPA,45155,,Distrito Federal
INPA0094469,221,Piper+subglabrifolium,5,INPA,45544,,Pará
INPA0094470,136,Piper+fuligineum,5,INPA,45297,Brasília,Distrito Federal
INPA0094473,93,Piper+arboreum,5,INPA,43913,,Distrito Federal
INPA0094480,105,Piper+cernuum,5,INPA,44192,,Distrito Federal
INPA0094485,93,Piper+arboreum,5,INPA,43931,,Distrito Federal
INPA0094487,82,Piper+aduncum,5,INPA,43753,,Mato Grosso
INPA0094489,93,Piper+arboreum,5,INPA,43932,,Goiás
INPA0094490,110,Piper+coccoloboides,5,INPA,44203,,Distrito Federal
INPA0094491,82,Piper+aduncum,5,INPA,43754,,Goiás
INPA0094496,118,Piper+cuyabanum,5,INPA,44290,,Goiás
INPA0094500,136,Piper+fuligineum,5,INPA,44527,,Distrito Federal
INPA0094735,169,Piper+macedoi,5,INPA,45331,Brasília,Distrito Federal
INPA0094736,191,Piper+permucronatum,5,INPA,45087,,Distrito Federal
INPA0094737,137,Piper+gaudichaudianum,5,INPA,44541,,Distrito Federal
INPA0094738_1,118,Piper+cuyabanum,5,INPA,44292,,Goiás
INPA0094739,93,Piper+arboreum,5,INPA,43922,,Goiás
INPA0094741,114,Piper+crassinervium,5,INPA,44276,,Minas Gerais
INPA0094742,82,Piper+aduncum,5,INPA,43759,,Goiás
INPA0094744_e1,73,Peperomia+tetraphylla,5,INPA,43449,,Minas Gerais
INPA0094940_e1,37,Peperomia+macrostachya,5,INPA,43305,Oriximiná,Pará
INPA0095136_e1,172,Piper+manausense,5,INPA,44908,Oriximiná,Pará
INPA0095744,152,Piper+hostmannianum,5,INPA,44801,,Rondônia
INPA0096079_e1,172,Piper+manausense,5,INPA,44909,Oriximinã,Pará
INPA0096083_e1,152,Piper+hostmannianum,5,INPA,44802,Oriximinã,Pará
INPA0096278_e1,93,Piper+arboreum,5,INPA,43902,Oriximiná,Pará
INPA0096305_e1,172,Piper+manausense,5,INPA,44910,Oriximiná,Pará
INPA0096318_e1,66,Peperomia+spruceana,5,INPA,43442,Oriximiná,Pará
INPA0096504_e1,66,Peperomia+spruceana,5,INPA,45406,Oriximiná,Pará
INPA0096507_e1,37,Peperomia+macrostachya,5,INPA,43306,Oriximiná,Pará
INPA0096727_e1,172,Piper+manausense,5,INPA,44911,Oriximiná,Pará
INPA0097340,152,Piper+hostmannianum,5,INPA,44803,,Amapá
INPA0097480_e1,105,Piper+cernuum,5,INPA,44190,Sena Madureira,Acre
INPA0097486_e1,85,Piper+aleyreanum,5,INPA,43807,Sena Madureira,Acre
INPA0097798,190,Piper+peltatum,5,INPA,45082,Sena Madureira,Acre
INPA0097984_e1,92,Piper+anonifolium,5,INPA,43843,Sena Madureira,Acre
INPA0098044_e1,93,Piper+arboreum,5,INPA,43903,Rio Branco,Acre
INPA0098050_e1,37,Peperomia+macrostachya,5,INPA,43307,Rio Branco,Acre
INPA0098324,185,Piper+obliquum,5,INPA,45008,Brasiléia,Acre
INPA0098747,226,Piper+tuberculatum,5,INPA,45558,Marabá,Pará
INPA0099086,150,Piper+hispidum,5,INPA,45737,Benjamin Constant,Amazonas
INPA0099219,190,Piper+peltatum,5,INPA,45083,Careiro,Amazonas
INPA0099467_e1,190,Piper+peltatum,5,INPA,45368,Manaus,Amazonas
INPA0101388,93,Piper+arboreum,5,INPA,45559,Rio Branco,Acre
INPA0101716_e1,37,Peperomia+macrostachya,5,INPA,43218,Oriximinã,Pará
INPA0101752,59,Peperomia+rotundifolia,5,INPA,43395,Oriximinã,Pará
INPA0103969_e1,215,Piper+silvigaudens,5,INPA,45626,Humaitá,Amazonas
INPA0103981_e1,172,Piper+manausense,5,INPA,44874,Humaitá,Amazonas
INPA0104100_e1,141,Piper+glandulosissimum,5,INPA,45693,Ariquemes,Rondônia
INPA0104113,190,Piper+peltatum,5,INPA,45695,Ariquemes,Rondônia
INPA0104174,141,Piper+glandulosissimum,5,INPA,45690,Ariquemes,Rondônia
INPA0104190,185,Piper+obliquum,5,INPA,45691,Ariquemes,Rondônia
INPA0104208_e1,48,Peperomia+pellucida,5,INPA,45694,Ariquemes,Rondônia
INPA0104402_e1,152,Piper+hostmannianum,5,INPA,45866,Santa Bárbara,Rondônia
INPA0104474,92,Piper+anonifolium,5,INPA,45867,Santa Bárbara,Rondônia
INPA0104521,220,Piper+subfalcatum,5,INPA,45567,Santa Bárbara,Rondônia
INPA0104551,190,Piper+peltatum,5,INPA,45869,Santa Bárbara,Rondônia
INPA0104591,185,Piper+obliquum,5,INPA,45870,Santa Bárbara,Rondônia
INPA0104593,220,Piper+subfalcatum,5,INPA,45871,Santa Bárbara,Rondônia
INPA0104675,191,Piper+permucronatum,5,INPA,45094,Humaitá,Amazonas
INPA0104677,85,Piper+aleyreanum,5,INPA,45648,Humaitá,Amazonas
INPA0104682,96,Piper+bartlingianum,5,INPA,43967,Humaitá,Amazonas
INPA0104704,144,Piper+guianense,5,INPA,45645,Humaitá,Amazonas
INPA0104753,96,Piper+bartlingianum,5,INPA,43966,Humaitá,Amazonas
INPA0104764,215,Piper+silvigaudens,5,INPA,45646,Humaitá,Amazonas
INPA0104768,112,Piper+consanguineum,5,INPA,45647,Humaitá,Amazonas
INPA0105114_e1,221,Piper+subglabrifolium,5,INPA,#N/A,#N/A,#N/A
INPA0105265_e1,37,Peperomia+macrostachya,5,INPA,45343,Una,Bahia
INPA0105538_e1,109,Piper+cililimbum,5,INPA,#N/A,#N/A,#N/A
INPA0105669_e1,205,Piper+reticulatum,5,INPA,45163,Rio Branco,Acre
INPA0105670_e1,188,Piper+pellitum,5,INPA,45026,Rio Branco,Acre
INPA0105687_e1,37,Peperomia+macrostachya,5,INPA,43219,,Mato Grosso
INPA0105707_e1,37,Peperomia+macrostachya,5,INPA,43220,,Mato Grosso
INPA0106147,82,Piper+aduncum,5,INPA,43681,Rio Branco,Acre
INPA0106154_e1,103,Piper+callosum,5,INPA,44111,Rio Branco,Acre
INPA0106172,103,Piper+callosum,5,INPA,44112,Santarém,Pará
INPA0106365,226,Piper+tuberculatum,5,INPA,45848,Itaituba,Pará
INPA0106383,103,Piper+callosum,5,INPA,44119,Itaituba,Pará
INPA0106468,37,Peperomia+macrostachya,5,INPA,43221,Tefé,Amazonas
INPA0106469_e1,54,Peperomia+quadrangularis,5,INPA,43370,Tefé,Amazonas
INPA0106491_e1,82,Piper+aduncum,5,INPA,45620,Tefé,Amazonas
INPA0106507,133,Piper+fonteboanum,5,INPA,44511,Tefé,Amazonas
INPA0106521,112,Piper+consanguineum,5,INPA,44206,Tefé,Amazonas
INPA0106532_e1,37,Peperomia+macrostachya,5,INPA,43222,Tefé,Amazonas
INPA0106639_e1,144,Piper+guianense,5,INPA,44587,Maraã,Amazonas
INPA0106809,155,Piper+japurense,5,INPA,44825,Japurá,Amazonas
INPA0107025,93,Piper+arboreum,5,INPA,43850,Alvarães,Amazonas
INPA0107174,150,Piper+hispidum,5,INPA,44615,Tefé,Amazonas
INPA0107186,37,Peperomia+macrostachya,5,INPA,43223,Tefé,Amazonas
INPA0107307,37,Peperomia+macrostachya,5,INPA,43224,Tefé,Amazonas
INPA0107315,183,Piper+nigrispicum,5,INPA,44965,Tefé,Amazonas
INPA0107326_e1,185,Piper+obliquum,5,INPA,44982,Tefé,Amazonas
INPA0107369_e1,144,Piper+guianense,5,INPA,44588,Maraã,Amazonas
INPA0107411_e1,124,Piper+divaricatum,5,INPA,44391,Maraã,Amazonas
INPA0107423,85,Piper+aleyreanum,5,INPA,43788,Maraã,Amazonas
INPA0107471_e1,185,Piper+obliquum,5,INPA,44983,Maraã,Amazonas
INPA0107549_e1,201,Piper+purusanum,5,INPA,45135,Japurá,Amazonas
INPA0107558,152,Piper+hostmannianum,5,INPA,44696,Japurá,Amazonas
INPA0107625,124,Piper+divaricatum,5,INPA,44392,Japurá,Amazonas
INPA0107670,37,Peperomia+macrostachya,5,INPA,43226,Japurá,Amazonas
INPA0107846_e1,155,Piper+japurense,5,INPA,44826,Alvarães,Amazonas
INPA0108783_e1,37,Peperomia+macrostachya,5,INPA,43227,Humaitá,Amazonas
INPA0108800_e1,59,Peperomia+rotundifolia,5,INPA,45507,,Amazonas
INPA0109082,113,Piper+coruscans,5,INPA,44252,Iranduba,Amazonas
INPA0109288_e1,192,Piper+piresii,5,INPA,45091,,Amazonas
INPA0109297_e1,124,Piper+divaricatum,5,INPA,44393,,Amazonas
INPA0109356_e1,129,Piper+enckea,5,INPA,44456,,Acre
INPA0109377_e1,188,Piper+pellitum,5,INPA,45027,,Acre
INPA0109441_e1,92,Piper+anonifolium,5,INPA,43845,,Acre
INPA0109467_e1,92,Piper+anonifolium,5,INPA,43846,,Acre
INPA0109468_e1,205,Piper+reticulatum,5,INPA,45164,,Acre
INPA0109469_e1,150,Piper+hispidum,5,INPA,44616,,Acre
INPA0109634_e1,126,Piper+dumosum,5,INPA,44414,,Acre
INPA0109684_e1,160,Piper+laevigatum,5,INPA,44841,Rio Branco,Acre
INPA0109827_e1,126,Piper+dumosum,5,INPA,44415,,Acre
INPA0110046,150,Piper+hispidum,5,INPA,44617,Sena Madureira,Acre
INPA0110073,24,Peperomia+fluviatilis,5,INPA,43190,Sena Madureira,Acre
INPA0110106,126,Piper+dumosum,5,INPA,44416,Rio Branco,Acre
INPA0110126,11,Peperomia+circinnata,5,INPA,43136,Rio Branco,Acre
INPA0110156_e1,38,Peperomia+magnifoliiflora,5,INPA,43308,Rio Branco,Acre
INPA0110194,189,Piper+peltata,5,INPA,45739,Quixadá,Acre
INPA0110239,24,Peperomia+fluviatilis,5,INPA,43191,,Acre
INPA0110273,105,Piper+cernuum,5,INPA,44182,Brasiléia,Acre
INPA0111049,127,Piper+durilignum,5,INPA,45569,Porto Velho,Rondônia
INPA0111053,130,Piper+erectipilum,5,INPA,44472,Porto Velho,Rondônia
INPA0111093,127,Piper+durilignum,5,INPA,45578,Porto Velho,Rondônia
INPA0111243,82,Piper+aduncum,5,INPA,43691,Porto Velho,Rondônia
INPA0111386,190,Piper+peltatum,5,INPA,45039,,Rondônia
INPA0111832_e1,188,Piper+pellitum,5,INPA,45028,,Rondônia
INPA0111836,127,Piper+durilignum,5,INPA,44439,,Rondônia
INPA0111839,150,Piper+hispidum,5,INPA,44618,,Rondônia
INPA0112176,84,Piper+alatabaccum,5,INPA,45628,Itaituba,Pará
INPA0112309_e1,77,Peperomia+urocarpa,5,INPA,45548,Itaituba,Pará
INPA0112351_e1,122,Piper+dilatatum,5,INPA,44382,Itaituba,Pará
INPA0112472,93,Piper+arboreum,5,INPA,43852,Itaituba,Pará
INPA0112748,127,Piper+durilignum,5,INPA,44440,Itaituba,Pará
INPA0112758,85,Piper+aleyreanum,5,INPA,43789,Itaituba,Pará
INPA0112891,102,Piper+caldense,5,INPA,45348,Morretes,Paraná
INPA0112892,202,Piper+regnellii,5,INPA,45151,Alto Araguaia,Mato Grosso
INPA0112928,139,Piper+glabratum,5,INPA,44543,,Paraná
INPA0112929,236,Piper+xylosteoides,5,INPA,45417,Quatro Barras,Paraná
INPA0112930,137,Piper+gaudichaudianum,5,INPA,45333,São José dos Pinhais,Paraná
INPA0112932,236,Piper+xylosteoides,5,INPA,45153,Tijuca do Sul,Paraná
INPA0112933,93,Piper+arboreum,5,INPA,45378,Morretes,Paraná
INPA0112935,27,Peperomia+glabella,5,INPA,45431,Cerro Azul,Paraná
INPA0112939,52,Peperomia+pseudoestrellensis,5,INPA,45369,Lapa,Paraná
INPA0112944,93,Piper+arboreum,5,INPA,43853,Diamantino,Mato Grosso
INPA0112947,216,Piper+solmsianum,5,INPA,45398,Chopinzinho,Paraná
INPA0112958_e1,77,Peperomia+urocarpa,5,INPA,45377,Cerro Azul,Paraná
INPA0112965,49,Peperomia+pereirae,5,INPA,45426,Morretes,Paraná
INPA0113341,93,Piper+arboreum,5,INPA,45632,Itaituba,Pará
INPA0113604_e1,63,Peperomia+serpens,5,INPA,43416,Presidente Figueiredo,Amazonas
INPA0113661_e1,37,Peperomia+macrostachya,5,INPA,43228,Presidente Figueiredo,Amazonas
INPA0113823_e1,152,Piper+hostmannianum,5,INPA,44698,Borba,Amazonas
INPA0113882_e1,96,Piper+bartlingianum,5,INPA,43969,Borba,Amazonas
INPA0113885_e1,96,Piper+bartlingianum,5,INPA,43970,Borba,Amazonas
INPA0113935,180,Piper+monostigmum,5,INPA,44956,Borba,Amazonas
INPA0114069_e1,38,Peperomia+magnifoliiflora,5,INPA,43310,Maués,Amazonas
INPA0114157,103,Piper+callosum,5,INPA,44113,Maués,Amazonas
INPA0114966,37,Peperomia+macrostachya,5,INPA,43229,Tucuruí,Pará
INPA0115238_1,37,Peperomia+macrostachya,5,INPA,43230,Tucuruí,Pará
INPA0115304,38,Peperomia+magnifoliiflora,5,INPA,43311,Tucuruí,Pará
INPA0115331,96,Piper+bartlingianum,5,INPA,43971,Tucuruí,Pará
INPA0115338,186,Piper+ottonoides,5,INPA,45017,Tucuruí,Pará
INPA0115505,190,Piper+peltatum,5,INPA,45373,Tucuruí,Pará
INPA0115681,150,Piper+hispidum,5,INPA,44621,Tucuruí,Pará
INPA0116204,205,Piper+reticulatum,5,INPA,45360,Ji-Paraná,Rondônia
INPA0116287,190,Piper+peltatum,5,INPA,45040,,Maranhão
